DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2);10(DE1);11(DF1);12(TAFGA)
2019-09-05 00:00:00;0;2;1;0;1;5;13;0;0;0;0;0
2019-09-05 00:15:00;0;3;3;1;1;0;1;0;0;0;0;0
2019-09-05 00:30:00;0;2;2;1;1;1;6;2;2;0;0;0
2019-09-05 00:45:00;0;2;3;0;0;2;2;0;0;0;0;0
2019-09-05 01:00:00;2;3;4;0;0;3;6;0;0;0;0;0
2019-09-05 01:15:00;1;2;3;0;0;1;5;0;0;0;0;0
2019-09-05 01:30:00;0;3;2;0;0;2;9;0;0;0;0;0
2019-09-05 01:45:00;2;3;6;3;3;1;9;0;0;0;0;0
2019-09-05 02:00:00;0;0;0;0;1;2;8;0;0;0;0;0
2019-09-05 02:15:00;0;0;0;0;3;1;1;0;0;0;0;0
2019-09-05 02:30:00;1;3;2;1;2;1;2;0;0;0;0;0
2019-09-05 02:45:00;0;2;2;0;0;0;1;0;0;0;0;0
2019-09-05 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-05 03:15:00;5;5;4;0;0;0;1;0;0;0;0;0
2019-09-05 03:30:00;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-05 03:45:00;0;2;3;0;0;2;3;0;0;0;0;0
2019-09-05 04:00:00;0;0;0;0;0;1;1;0;0;0;0;0
2019-09-05 04:15:00;0;0;0;0;0;0;1;0;0;0;0;0
2019-09-05 04:30:00;2;1;2;0;0;1;3;0;0;0;0;0
2019-09-05 04:45:00;0;2;2;0;0;1;5;0;0;0;0;0
2019-09-05 05:00:00;4;9;10;0;2;3;15;0;0;1;0;0
2019-09-05 05:15:00;3;4;5;0;2;6;25;0;1;2;0;0
2019-09-05 05:30:00;8;7;8;0;2;2;24;0;2;1;254;4
2019-09-05 05:45:00;29;26;57;0;1;8;29;0;0;1;0;0
2019-09-05 06:00:00;22;17;26;0;0;3;26;0;4;1;0;0
2019-09-05 06:15:00;10;11;17;3;2;6;24;0;0;1;0;2
2019-09-05 06:30:00;14;19;24;0;1;9;39;1;4;1;0;0
2019-09-05 06:45:00;28;14;25;3;2;6;44;0;1;4;0;0
2019-09-05 07:00:00;22;15;21;5;4;14;50;0;3;4;0;0
2019-09-05 07:15:00;34;18;36;1;0;17;67;0;1;6;0;0
2019-09-05 07:30:00;38;31;39;1;0;8;51;1;3;3;0;1
2019-09-05 07:45:00;65;30;51;5;6;15;56;0;1;11;0;1
2019-09-05 08:00:00;29;29;41;2;5;11;47;0;8;3;0;2
2019-09-05 08:15:00;30;45;57;0;4;19;47;0;4;5;0;4
2019-09-05 08:30:00;43;44;54;4;5;10;39;0;2;0;0;1
2019-09-05 08:45:00;42;56;70;4;9;15;35;1;3;0;0;0
2019-09-05 09:00:00;40;49;57;3;12;14;40;0;8;2;0;2
2019-09-05 09:15:00;71;89;96;11;17;22;48;0;8;1;0;1
2019-09-05 09:30:00;62;78;87;5;20;22;38;3;10;1;0;2
2019-09-05 09:45:00;67;70;76;6;19;20;42;1;10;0;0;5
2019-09-05 10:00:00;82;86;92;14;19;23;53;2;14;1;0;1
2019-09-05 10:15:00;65;84;90;15;21;25;61;2;13;0;0;2
2019-09-05 10:30:00;64;75;89;17;24;31;55;4;15;2;0;2
2019-09-05 10:45:00;67;95;96;19;23;39;64;1;25;1;0;4
2019-09-05 11:00:00;73;78;79;17;18;37;73;4;18;0;0;4
2019-09-05 11:15:00;72;85;90;21;26;50;81;9;17;0;0;0
2019-09-05 11:30:00;71;82;80;24;24;46;82;3;13;4;0;7
2019-09-05 11:45:00;56;83;89;22;15;36;82;8;10;1;0;3
2019-09-05 12:00:00;61;83;91;20;19;46;97;5;24;0;0;2
2019-09-05 12:15:00;67;81;117;35;29;49;119;3;19;2;0;3
2019-09-05 12:30:00;53;60;76;25;25;56;89;3;22;0;0;11
2019-09-05 12:45:00;64;80;82;39;16;42;82;1;16;0;0;3
2019-09-05 13:00:00;54;51;75;25;28;56;107;3;23;1;0;3
2019-09-05 13:15:00;53;73;93;23;26;36;79;3;17;1;0;2
2019-09-05 13:30:00;47;68;81;34;25;44;84;2;17;1;0;0
2019-09-05 13:45:00;48;60;76;30;22;29;80;3;15;1;0;5
2019-09-05 14:00:00;69;75;81;24;26;41;78;5;26;2;0;3
2019-09-05 14:15:00;89;94;93;18;22;33;81;6;20;0;0;1
2019-09-05 14:30:00;78;93;91;20;27;36;71;6;18;0;0;1
2019-09-05 14:45:00;73;68;86;30;22;31;73;3;19;1;0;2
2019-09-05 15:00:00;84;88;113;22;21;42;80;7;25;0;0;3
2019-09-05 15:15:00;81;90;86;23;18;31;90;6;18;1;0;12
2019-09-05 15:30:00;91;103;108;29;23;47;83;5;26;0;0;2
2019-09-05 15:45:00;92;95;95;27;13;32;70;3;19;1;0;0
2019-09-05 16:00:00;93;104;109;51;38;52;100;10;19;4;0;3
2019-09-05 16:15:00;82;114;118;24;32;52;101;2;18;4;0;13
2019-09-05 16:30:00;104;94;93;30;31;48;114;5;21;2;0;0
2019-09-05 16:45:00;84;90;109;32;36;49;92;9;26;5;0;4
2019-09-05 17:00:00;88;107;119;32;31;47;102;2;28;3;0;2
2019-09-05 17:15:00;88;94;103;32;15;49;102;7;24;1;0;0
2019-09-05 17:30:00;82;88;79;20;21;63;109;5;29;2;0;2
2019-09-05 17:45:00;98;91;120;35;38;50;94;4;17;3;0;4
2019-09-05 18:00:00;64;73;92;31;26;50;111;6;22;2;0;3
2019-09-05 18:15:00;71;77;85;31;28;37;92;6;24;0;0;0
2019-09-05 18:30:00;50;70;74;33;23;42;81;5;19;0;0;0
2019-09-05 18:45:00;60;63;78;38;23;43;87;6;25;2;0;0
2019-09-05 19:00:00;38;60;67;40;25;45;97;5;22;1;0;1
2019-09-05 19:15:00;39;49;56;22;24;29;84;7;18;1;0;0
2019-09-05 19:30:00;37;48;66;33;22;33;84;4;26;1;0;0
2019-09-05 19:45:00;22;35;48;31;29;38;102;3;13;0;0;5
2019-09-05 20:00:00;24;36;54;42;36;49;116;2;8;4;0;1
2019-09-05 20:15:00;13;29;40;23;14;18;62;1;5;0;0;2
2019-09-05 20:30:00;14;30;30;16;9;16;29;1;0;0;0;0
2019-09-05 20:45:00;9;22;32;16;7;17;38;0;1;0;0;1
2019-09-05 21:00:00;7;15;22;8;8;15;45;0;0;1;0;0
2019-09-05 21:15:00;6;15;19;5;2;7;49;0;0;0;0;2
2019-09-05 21:30:00;15;23;65;5;5;14;52;0;0;0;0;0
