DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DD1);8(TAFBAC2);9(TAFBA2C);10(TAFBBD2);11(TAFBB2D)
2020-06-23 00:00:00;13;4;1;2;0;8;2;0;0;0;0
2020-06-23 00:15:00;9;1;0;1;0;9;2;0;0;0;0
2020-06-23 00:30:00;13;6;1;1;0;9;3;10;0;0;0
2020-06-23 00:45:00;9;4;2;1;0;5;1;0;0;0;0
2020-06-23 01:00:00;10;5;2;3;0;4;1;0;0;0;0
2020-06-23 01:15:00;3;3;0;1;0;3;0;0;0;0;0
2020-06-23 01:30:00;6;3;1;2;0;4;0;0;0;0;0
2020-06-23 01:45:00;5;3;0;1;0;5;1;0;0;0;0
2020-06-23 02:00:00;9;4;0;0;0;2;0;0;0;0;0
2020-06-23 02:15:00;5;2;0;0;0;3;0;0;0;0;0
2020-06-23 02:30:00;5;3;0;1;0;3;0;0;0;0;0
2020-06-23 02:45:00;5;2;1;0;0;1;0;0;0;0;0
2020-06-23 03:00:00;5;1;0;0;0;8;1;0;0;0;0
2020-06-23 03:15:00;5;1;0;0;0;3;1;0;0;0;0
2020-06-23 03:30:00;6;4;1;1;0;1;0;0;0;0;0
2020-06-23 03:45:00;6;4;0;0;0;2;2;0;0;0;0
2020-06-23 04:00:00;9;5;2;0;0;4;1;0;0;0;0
2020-06-23 04:15:00;12;7;0;3;0;5;2;0;0;0;0
2020-06-23 04:30:00;9;10;0;1;0;5;3;0;0;0;0
2020-06-23 04:45:00;17;7;1;2;0;13;6;0;0;0;0
2020-06-23 05:00:00;25;14;2;9;0;51;6;0;0;0;0
2020-06-23 05:15:00;32;25;0;8;0;118;10;0;0;0;0
2020-06-23 05:30:00;45;39;4;20;0;125;13;0;0;0;0
2020-06-23 05:45:00;77;91;13;35;0;109;7;0;0;0;0
2020-06-23 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-23 06:15:00;89;88;23;32;0;114;10;0;0;0;0
2020-06-23 06:30:00;74;95;10;25;0;147;16;0;0;0;0
2020-06-23 06:45:00;58;67;9;31;0;148;11;0;0;0;0
2020-06-23 07:00:00;62;57;13;22;0;145;21;0;0;0;0
2020-06-23 07:15:00;61;67;7;32;0;148;13;1;65;0;0
2020-06-23 07:30:00;76;76;14;41;0;155;23;0;0;0;0
2020-06-23 07:45:00;59;67;17;57;0;158;29;0;0;0;0
2020-06-23 08:00:00;84;87;8;35;0;124;22;0;0;0;0
2020-06-23 08:15:00;65;51;17;33;0;120;28;0;0;0;0
2020-06-23 08:30:00;66;61;11;28;0;91;21;0;0;0;0
2020-06-23 08:45:00;65;55;8;33;0;99;30;3;2;0;0
2020-06-23 09:00:00;77;60;14;43;0;97;19;0;0;0;0
2020-06-23 09:15:00;82;81;10;42;0;103;18;0;0;0;0
2020-06-23 09:30:00;72;70;14;24;0;90;15;0;2;0;0
2020-06-23 09:45:00;80;61;18;45;0;105;15;0;1;0;0
2020-06-23 10:00:00;78;79;16;38;0;86;24;0;2;0;2
2020-06-23 10:15:00;81;76;13;26;0;78;17;0;0;0;0
2020-06-23 10:30:00;73;77;29;37;0;68;23;0;0;0;0
2020-06-23 10:45:00;81;102;19;32;0;73;30;0;27;0;1
2020-06-23 11:00:00;82;55;17;33;0;78;23;0;0;0;0
2020-06-23 11:15:00;72;89;28;39;0;89;22;0;0;0;0
2020-06-23 11:30:00;80;80;25;29;0;99;27;1;0;3;0
2020-06-23 11:45:00;85;90;15;28;0;78;17;0;0;0;0
2020-06-23 12:00:00;84;87;23;31;0;76;21;0;0;0;0
2020-06-23 12:15:00;78;90;19;35;0;89;27;0;0;0;0
2020-06-23 12:30:00;64;84;28;41;0;75;24;0;1;1;0
2020-06-23 12:45:00;84;77;17;43;0;78;28;0;0;0;0
2020-06-23 13:00:00;115;96;20;41;0;109;17;0;0;0;0
2020-06-23 13:15:00;85;93;23;29;0;119;18;0;1;0;0
2020-06-23 13:30:00;109;114;20;32;0;144;24;0;0;0;0
2020-06-23 13:45:00;106;109;26;47;0;128;25;0;0;0;0
2020-06-23 14:00:00;127;102;23;58;0;112;18;0;0;0;0
2020-06-23 14:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-23 14:30:00;189;195;25;70;0;75;23;0;1;0;0
2020-06-23 14:45:00;130;150;23;44;0;69;19;0;2;0;0
2020-06-23 15:00:00;136;145;22;36;0;89;21;0;0;0;0
2020-06-23 15:15:00;147;158;19;59;0;85;17;1;0;2;0
2020-06-23 15:30:00;122;129;36;59;0;78;19;0;0;0;0
2020-06-23 15:45:00;137;159;27;56;0;104;29;4;0;0;0
2020-06-23 16:00:00;143;160;29;50;0;99;30;0;5;0;5
2020-06-23 16:15:00;156;152;25;45;0;101;23;0;0;0;0
2020-06-23 16:30:00;144;153;25;45;0;109;21;0;0;0;0
2020-06-23 16:45:00;128;129;30;43;0;99;24;0;5;3;0
2020-06-23 17:00:00;135;154;19;53;0;98;32;0;0;0;0
2020-06-23 17:15:00;120;125;25;34;0;85;23;0;0;0;0
2020-06-23 17:30:00;107;133;26;43;0;106;20;0;3;0;0
2020-06-23 17:45:00;107;102;22;56;0;82;20;0;1;0;0
2020-06-23 18:00:00;101;103;23;37;0;94;18;0;0;0;0
2020-06-23 18:15:00;105;92;22;36;0;81;28;1;4;0;0
2020-06-23 18:30:00;94;92;25;32;0;69;15;0;0;0;0
2020-06-23 18:45:00;84;64;17;36;0;67;22;2;2;0;0
2020-06-23 19:00:00;75;65;21;40;0;70;17;0;10;1;0
2020-06-23 19:15:00;58;55;15;21;0;52;21;0;0;0;0
2020-06-23 19:30:00;67;57;18;26;0;45;15;7;0;1;0
2020-06-23 19:45:00;64;57;9;20;0;53;17;4;0;0;6
2020-06-23 20:00:00;59;41;12;19;0;36;14;0;0;0;0
2020-06-23 20:15:00;46;41;18;32;0;48;13;0;1;0;0
2020-06-23 20:30:00;36;25;2;19;0;48;11;0;0;0;0
2020-06-23 20:45:00;39;45;2;30;0;56;9;0;0;0;0
2020-06-23 21:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-23 21:15:00;34;16;15;20;0;111;12;3;0;0;0
2020-06-23 21:30:00;56;52;8;23;0;65;21;0;0;0;0
2020-06-23 21:45:00;86;88;9;37;0;37;13;0;0;0;0
2020-06-23 22:00:00;133;126;10;18;0;33;7;0;0;0;0
2020-06-23 22:15:00;68;52;9;15;0;35;15;0;0;0;0
2020-06-23 22:30:00;38;28;2;12;0;21;6;0;0;0;0
2020-06-23 22:45:00;31;18;7;8;0;18;5;0;0;0;0
2020-06-23 23:00:00;32;21;3;10;0;24;8;0;0;0;0
2020-06-23 23:15:00;18;8;4;5;0;12;5;0;0;0;0
2020-06-23 23:30:00;17;10;2;4;0;11;1;0;0;0;0
