DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(DA4);11(DA5);12(DC4);13(DC5);14(DA6);15(DC6);16(TA1FBA);17(TA2FBA);18(TA1FBB);19(TA2FBB);20(TA1FBC);21(TA2FBC);22(TA1FBD);23(TA2FBD)
2020-01-13 00:00:00;10;10;1;3;3;5;0;2;3;1;1;0;0;11;5;0;0;0;0;0;0;0;0
2020-01-13 00:15:00;10;6;0;1;7;6;1;0;0;1;1;2;2;11;8;0;0;0;0;0;0;0;0
2020-01-13 00:30:00;13;7;0;1;9;5;0;0;0;0;0;0;0;14;10;0;0;0;0;0;0;0;0
2020-01-13 00:45:00;7;8;1;0;5;6;1;2;3;1;1;1;1;10;7;0;0;0;0;0;0;0;0
2020-01-13 01:00:00;3;5;0;0;5;2;0;0;1;0;0;0;0;4;6;0;0;0;0;0;0;0;0
2020-01-13 01:15:00;1;3;1;0;1;3;0;0;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0
2020-01-13 01:30:00;8;10;0;0;4;3;0;1;1;1;1;0;0;9;4;0;0;0;0;0;0;0;0
2020-01-13 01:45:00;4;6;0;0;5;3;0;0;1;0;0;0;0;4;7;0;0;0;0;0;0;0;0
2020-01-13 02:00:00;5;1;0;0;6;6;0;1;1;0;0;1;1;5;8;0;0;0;0;0;0;0;0
2020-01-13 02:15:00;0;6;0;0;2;5;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0
2020-01-13 02:30:00;3;4;1;2;7;1;0;0;1;1;1;0;0;5;7;0;0;0;0;0;0;0;0
2020-01-13 02:45:00;5;4;0;1;4;1;0;1;0;1;0;0;0;5;4;0;0;0;0;0;0;0;0
2020-01-13 03:00:00;3;6;2;0;10;5;2;0;0;0;0;0;0;4;10;0;0;0;0;0;0;0;0
2020-01-13 03:15:00;2;6;1;0;8;7;1;0;0;0;0;0;0;5;11;0;0;0;0;0;0;0;0
2020-01-13 03:30:00;3;5;0;1;6;3;0;0;0;0;0;0;0;3;7;0;0;0;0;0;0;0;0
2020-01-13 03:45:00;4;3;2;2;7;9;1;3;4;0;0;0;0;6;8;0;0;0;0;0;0;0;0
2020-01-13 04:00:00;6;2;0;0;11;5;0;2;2;1;1;0;1;8;11;0;0;0;0;0;0;0;0
2020-01-13 04:15:00;7;10;1;0;6;6;1;2;3;1;1;1;1;10;10;0;0;0;0;0;0;0;0
2020-01-13 04:30:00;11;8;1;2;15;10;0;1;4;3;3;0;1;16;19;0;0;0;0;0;0;0;0
2020-01-13 04:45:00;22;21;1;6;13;6;1;6;5;0;0;0;0;26;16;0;0;0;0;0;0;0;0
2020-01-13 05:00:00;49;55;2;8;29;13;3;8;7;3;3;1;1;66;34;0;0;0;0;0;0;0;0
2020-01-13 05:15:00;77;81;2;5;37;24;8;13;8;5;4;0;1;103;52;0;0;0;0;0;0;0;0
2020-01-13 05:30:00;65;75;0;12;49;28;3;18;6;6;6;2;3;90;61;0;0;0;0;0;0;0;0
2020-01-13 05:45:00;70;87;3;11;34;30;8;17;8;11;8;5;3;97;46;0;0;0;0;0;0;0;0
2020-01-13 06:00:00;76;94;4;10;43;48;7;10;7;6;8;9;11;107;65;0;6;0;0;0;0;0;0
2020-01-13 06:15:00;98;112;3;14;54;38;8;25;11;11;15;5;4;122;74;0;0;0;0;0;0;0;0
2020-01-13 06:30:00;133;158;4;28;61;78;7;29;15;12;14;13;13;159;100;0;1;0;0;0;0;0;0
2020-01-13 06:45:00;146;150;7;33;83;82;19;28;18;15;17;14;11;143;110;0;0;0;0;0;0;0;0
2020-01-13 07:00:00;160;180;8;25;76;68;9;46;22;11;14;14;16;182;95;0;0;0;0;0;1;0;0
