DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DC1);7(DD1);8(DD2);9(DD3);10(tafga);11(tafgc);12(tafba);13(tafbb);14(tafbc);15(tafbd)
2020-04-26 00:00:00;10;0;0;0;0;47;0;0;0;0;0;0;0;0;0
2020-04-26 00:15:00;16;0;0;2;2;61;0;0;0;0;0;0;0;0;0
2020-04-26 00:30:00;5;0;0;2;2;60;0;0;0;0;0;0;0;0;0
2020-04-26 00:45:00;6;0;0;0;0;54;0;0;0;0;0;0;0;0;0
2020-04-26 01:00:00;4;0;0;0;0;20;0;0;0;0;0;0;0;0;0
2020-04-26 01:15:00;3;0;0;1;2;16;0;0;0;0;0;0;0;0;0
2020-04-26 01:30:00;2;0;0;0;0;14;0;0;0;0;0;0;0;0;0
2020-04-26 01:45:00;0;0;0;1;1;10;0;0;0;0;0;0;0;0;0
2020-04-26 02:00:00;1;0;0;0;0;13;0;0;0;0;0;0;0;0;0
2020-04-26 02:15:00;2;0;0;0;0;10;0;0;0;0;0;0;0;0;0
2020-04-26 02:30:00;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0
2020-04-26 02:45:00;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-04-26 03:00:00;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0
2020-04-26 03:15:00;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0
2020-04-26 03:30:00;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-04-26 03:45:00;5;0;0;0;0;5;0;0;0;0;0;0;0;0;0
2020-04-26 04:00:00;2;0;0;0;0;6;0;0;0;0;0;0;0;0;0
2020-04-26 04:15:00;4;0;0;0;0;6;0;0;0;0;0;0;0;0;0
2020-04-26 04:30:00;3;0;0;0;0;7;0;0;0;0;0;0;0;0;0
2020-04-26 04:45:00;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0
2020-04-26 05:00:00;1;0;0;0;0;15;0;0;0;0;0;0;0;0;0
2020-04-26 05:15:00;1;0;0;0;0;16;0;0;0;0;0;0;0;0;0
2020-04-26 05:30:00;1;0;0;3;3;10;0;0;0;0;0;0;0;0;0
2020-04-26 05:45:00;1;0;0;2;2;17;0;0;0;0;0;0;0;0;0
2020-04-26 06:00:00;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0
2020-04-26 06:15:00;4;0;0;0;0;14;0;0;0;0;0;0;0;0;0
2020-04-26 06:30:00;3;0;0;2;2;14;0;0;0;0;0;0;0;0;0
2020-04-26 06:45:00;2;0;0;1;1;9;0;0;0;0;0;0;0;0;0
2020-04-26 07:00:00;7;0;0;1;1;13;0;0;1;0;0;0;0;0;0
2020-04-26 07:15:00;9;0;0;3;3;9;0;0;0;0;0;0;0;0;0
2020-04-26 07:30:00;5;0;0;2;2;13;0;0;0;0;0;0;0;0;0
2020-04-26 07:45:00;6;0;1;1;1;8;0;0;0;0;0;0;0;0;0
2020-04-26 08:00:00;8;0;3;4;2;13;0;0;1;0;0;0;0;0;0
2020-04-26 08:15:00;7;0;0;2;2;33;0;0;0;0;0;0;0;0;0
2020-04-26 08:30:00;38;0;0;6;6;14;0;0;0;0;0;0;0;0;0
2020-04-26 08:45:00;42;0;0;9;9;12;0;0;1;0;0;0;0;0;0
2020-04-26 09:00:00;39;0;0;1;1;13;0;0;2;0;0;0;0;0;0
2020-04-26 09:15:00;32;0;1;7;9;33;0;3;1;0;0;0;0;0;0
2020-04-26 09:30:00;17;0;0;9;10;16;0;1;0;0;0;0;0;0;4
2020-04-26 09:45:00;18;0;0;9;8;25;0;0;0;0;0;0;0;0;0
2020-04-26 10:00:00;33;0;1;7;7;18;0;1;0;0;2;0;0;1;0
