DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(TAA);6(TAFBA)
2020-06-02 00:00:00;7;2;9;8;0;0
2020-06-02 00:15:00;8;5;6;5;0;0
2020-06-02 00:30:00;6;3;7;6;0;0
2020-06-02 00:45:00;2;0;7;10;0;0
2020-06-02 01:00:00;4;5;11;7;0;0
2020-06-02 01:15:00;6;1;3;6;0;0
2020-06-02 01:30:00;8;4;8;8;0;0
2020-06-02 01:45:00;6;1;7;5;0;0
2020-06-02 02:00:00;4;5;9;4;0;0
2020-06-02 02:15:00;6;2;3;3;0;0
2020-06-02 02:30:00;3;3;2;1;0;0
2020-06-02 02:45:00;6;5;6;2;0;0
2020-06-02 03:00:00;3;2;10;9;0;0
2020-06-02 03:15:00;7;3;4;2;0;0
2020-06-02 03:30:00;7;5;8;6;0;0
2020-06-02 03:45:00;8;0;2;1;0;0
2020-06-02 04:00:00;7;2;8;4;0;0
2020-06-02 04:15:00;13;7;14;10;0;0
2020-06-02 04:30:00;11;5;18;4;0;0
2020-06-02 04:45:00;20;11;57;19;0;0
2020-06-02 05:00:00;29;22;86;69;0;0
2020-06-02 05:15:00;42;33;152;134;0;0
2020-06-02 05:30:00;39;34;116;131;1;0
2020-06-02 05:45:00;44;42;112;100;0;0
2020-06-02 06:00:00;65;57;104;85;0;0
2020-06-02 06:15:00;61;60;101;90;0;0
2020-06-02 06:30:00;70;86;134;162;0;0
2020-06-02 06:45:00;74;83;122;131;2;0
2020-06-02 07:00:00;73;63;117;122;12;0
2020-06-02 07:15:00;80;66;112;134;0;0
2020-06-02 07:30:00;76;71;121;132;4;0
2020-06-02 07:45:00;90;102;118;108;12;0
2020-06-02 08:00:00;76;58;103;104;10;0
2020-06-02 08:15:00;86;78;113;95;11;0
2020-06-02 08:30:00;95;99;94;70;92;14
2020-06-02 08:45:00;96;85;99;111;7;2
2020-06-02 09:00:00;82;97;108;91;1;0
2020-06-02 09:15:00;84;72;102;109;6;0
2020-06-02 09:30:00;93;85;112;114;9;0
2020-06-02 09:45:00;85;99;118;101;4;0
2020-06-02 10:00:00;108;98;103;82;13;2
2020-06-02 10:15:00;107;97;103;80;10;0
2020-06-02 10:30:00;100;123;100;102;11;0
2020-06-02 10:45:00;88;98;102;82;18;3
2020-06-02 11:00:00;89;101;90;89;15;0
2020-06-02 11:15:00;107;110;107;91;13;0
2020-06-02 11:45:00;104;96;86;79;14;0
2020-06-02 12:00:00;117;133;109;94;12;3
2020-06-02 12:15:00;102;109;86;83;23;2
2020-06-02 12:30:00;121;104;88;67;18;0
2020-06-02 12:45:00;110;100;89;85;10;0
2020-06-02 13:00:00;121;124;120;120;50;4
2020-06-02 13:15:00;120;125;128;111;15;0
2020-06-02 13:30:00;109;117;149;146;22;0
2020-06-02 13:45:00;121;122;120;116;35;1
2020-06-02 14:00:00;122;157;114;104;2;0
2020-06-02 14:15:00;170;208;101;101;46;1
2020-06-02 14:30:00;190;268;98;87;27;3
2020-06-02 14:45:00;176;224;91;77;20;1
2020-06-02 15:00:00;162;195;102;83;5;2
2020-06-02 15:15:00;149;173;98;94;10;8
2020-06-02 15:30:00;154;183;80;86;5;0
2020-06-02 15:45:00;154;188;133;115;11;0
2020-06-02 16:00:00;143;177;117;99;17;4
2020-06-02 16:15:00;144;168;124;109;7;0
2020-06-02 16:30:00;116;147;99;91;9;0
2020-06-02 16:45:00;151;189;126;103;14;1
2020-06-02 17:00:00;140;178;122;110;28;1
2020-06-02 17:15:00;112;152;92;85;25;0
2020-06-02 17:30:00;133;134;114;108;19;1
2020-06-02 17:45:00;111;132;90;64;5;0
2020-06-02 18:00:00;96;90;85;69;4;0
2020-06-02 18:15:00;123;139;100;97;15;0
2020-06-02 18:30:00;104;98;92;75;8;0
2020-06-02 18:45:00;74;81;70;69;7;0
2020-06-02 19:00:00;62;72;68;66;5;0
2020-06-02 19:15:00;86;83;73;52;4;0
2020-06-02 19:30:00;70;49;61;38;3;0
2020-06-02 19:45:00;54;55;54;44;3;0
2020-06-02 20:00:00;61;53;63;33;10;0
2020-06-02 20:15:00;48;55;68;54;3;2
2020-06-02 20:30:00;43;33;44;31;11;4
2020-06-02 20:45:00;44;45;78;61;2;0
2020-06-02 21:00:00;38;38;98;98;2;0
2020-06-02 21:15:00;37;22;128;104;7;1
2020-06-02 21:30:00;48;45;69;75;0;0
2020-06-02 21:45:00;86;89;51;34;5;0
2020-06-02 22:00:00;105;117;38;31;6;0
2020-06-02 22:15:00;58;39;28;20;0;0
2020-06-02 22:30:00;28;15;30;18;0;0
2020-06-02 22:45:00;23;16;22;17;0;0
2020-06-02 23:00:00;24;22;26;16;0;0
2020-06-02 23:15:00;17;16;17;12;0;0
2020-06-02 23:30:00;17;14;18;11;0;0
