DATUM;1(DA1);2(DB1);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFBA);9(TAFBB);10(TAFGC);11(TAFBC);12(TAFBD)
2020-04-03 00:00:00;3;0;1;0;0;0;0;0;0;0;0;0
2020-04-03 00:15:00;1;0;0;0;0;0;0;0;0;0;0;0
2020-04-03 00:30:00;2;0;4;0;0;0;0;0;0;0;0;0
2020-04-03 00:45:00;3;0;5;0;0;0;0;0;0;0;0;0
2020-04-03 01:00:00;1;0;1;0;0;0;0;0;0;0;0;0
2020-04-03 01:15:00;2;0;1;0;0;0;0;0;0;0;0;0
2020-04-03 01:30:00;0;0;2;0;0;0;0;0;0;0;0;0
2020-04-03 01:45:00;4;0;1;0;0;0;0;0;0;0;0;0
2020-04-03 02:00:00;2;0;3;0;0;0;0;0;0;0;0;0
2020-04-03 02:15:00;1;0;3;0;0;0;0;0;0;0;0;0
2020-04-03 02:30:00;4;0;5;0;0;0;0;0;0;0;0;0
2020-04-03 02:45:00;1;0;2;0;0;0;0;0;0;0;0;0
2020-04-03 03:00:00;1;0;1;0;0;0;0;0;0;0;0;0
2020-04-03 03:15:00;0;0;3;0;0;0;0;0;0;0;0;0
2020-04-03 03:30:00;0;0;5;0;0;0;0;0;0;0;0;0
2020-04-03 03:45:00;2;0;2;0;0;0;0;0;0;0;0;0
2020-04-03 04:00:00;3;0;4;0;0;0;0;0;0;0;0;0
2020-04-03 04:15:00;3;0;6;0;0;0;0;0;0;0;0;0
2020-04-03 04:30:00;2;0;4;0;0;0;0;0;0;0;0;0
2020-04-03 04:45:00;2;0;12;0;0;0;0;0;0;0;0;0
2020-04-03 05:00:00;3;0;17;0;0;0;0;0;0;0;0;0
2020-04-03 05:15:00;4;0;29;0;0;0;0;0;0;0;0;0
2020-04-03 05:30:00;9;0;86;0;0;0;0;0;0;0;0;0
2020-04-03 05:45:00;6;0;62;0;0;0;0;0;0;0;0;0
2020-04-03 06:00:00;18;0;79;0;0;0;0;0;0;0;0;0
2020-04-03 06:15:00;14;0;96;0;1;0;0;0;0;0;0;0
2020-04-03 06:30:00;32;0;134;0;1;0;0;0;0;1;0;0
2020-04-03 06:45:00;38;0;99;0;2;0;0;0;0;0;0;0
2020-04-03 07:00:00;37;0;112;0;5;0;0;0;0;0;0;0
2020-04-03 07:15:00;41;0;123;0;5;0;0;0;0;0;0;0
2020-04-03 07:30:00;36;0;125;0;8;0;0;0;0;1;0;0
2020-04-03 07:45:00;50;0;115;0;4;0;0;0;0;0;0;0
2020-04-03 08:00:00;36;0;85;0;1;0;0;0;0;1;0;0
2020-04-03 08:15:00;30;0;94;0;5;1;0;0;0;1;0;0
2020-04-03 08:30:00;36;0;78;0;3;0;0;0;0;3;0;0
2020-04-03 08:45:00;44;0;95;0;1;0;0;0;0;1;0;0
2020-04-03 09:00:00;37;0;66;0;1;0;0;0;0;1;2;0
2020-04-03 09:15:00;61;0;87;0;2;0;0;0;0;2;1;0
2020-04-03 09:30:00;61;0;84;0;0;0;0;0;0;1;0;0
2020-04-03 09:45:00;54;0;87;0;1;1;0;0;0;4;0;0
2020-04-03 10:00:00;53;0;74;0;4;0;0;0;0;2;0;0
2020-04-03 10:15:00;64;0;71;0;1;0;0;0;0;0;0;0
2020-04-03 10:30:00;56;0;81;0;1;0;0;0;0;4;1;0
2020-04-03 10:45:00;75;0;75;0;4;0;0;0;0;3;0;0
2020-04-03 11:00:00;77;0;84;0;2;0;0;0;0;2;1;0
2020-04-03 11:15:00;75;0;75;0;3;0;0;0;0;1;0;0
2020-04-03 11:30:00;110;0;70;0;1;1;0;0;0;9;2;0
2020-04-03 11:45:00;94;0;86;0;1;0;0;0;0;2;0;0
2020-04-03 12:00:00;116;0;90;0;2;0;0;0;0;0;0;0
2020-04-03 12:15:00;121;0;65;0;5;0;0;0;0;1;0;0
2020-04-03 12:30:00;106;0;84;0;1;1;0;0;0;6;1;0
2020-04-03 12:45:00;126;0;89;0;3;0;0;0;0;9;2;0
2020-04-03 13:00:00;103;0;73;0;3;1;0;0;0;2;2;0
2020-04-03 13:15:00;102;0;98;0;3;1;0;0;0;3;0;0
2020-04-03 13:30:00;101;0;82;0;2;0;0;0;0;2;3;0
2020-04-03 13:45:00;108;0;100;0;3;2;0;0;0;5;0;0
2020-04-03 14:00:00;98;0;93;0;5;2;0;0;0;2;0;0
2020-04-03 14:15:00;107;0;74;0;5;9;0;0;0;3;0;0
2020-04-03 14:30:00;114;0;104;0;1;1;0;0;0;5;1;0
2020-04-03 14:45:00;103;0;89;0;3;4;0;0;0;6;1;0
2020-04-03 15:00:00;118;0;64;0;1;1;0;0;0;7;0;0
2020-04-03 15:15:00;125;0;77;0;3;0;0;0;0;6;2;0
2020-04-03 15:30:00;97;0;84;0;7;4;0;0;0;3;1;0
2020-04-03 15:45:00;85;0;58;0;2;3;0;0;0;3;0;0
2020-04-03 16:00:00;113;0;95;0;2;1;0;0;0;4;0;0
2020-04-03 16:15:00;94;0;96;0;2;1;0;0;0;7;4;0
2020-04-03 16:30:00;86;0;62;0;5;0;0;0;0;4;0;0
2020-04-03 16:45:00;92;0;84;0;3;3;0;0;0;5;0;0
2020-04-03 17:00:00;86;0;68;0;5;7;0;0;0;5;0;0
2020-04-03 17:15:00;79;0;59;0;1;3;0;0;0;5;1;0
2020-04-03 17:30:00;80;0;65;0;1;3;0;0;0;6;0;0
2020-04-03 17:45:00;78;0;72;0;2;3;0;0;0;1;0;0
2020-04-03 18:00:00;93;0;65;0;0;3;0;0;0;5;0;0
2020-04-03 18:15:00;75;0;64;0;3;2;0;0;0;1;0;0
2020-04-03 18:30:00;67;0;48;0;0;2;0;0;0;6;0;0
2020-04-03 18:45:00;62;0;53;0;3;3;0;0;0;1;0;0
2020-04-03 19:00:00;55;0;48;0;2;2;0;0;0;2;0;0
2020-04-03 19:15:00;44;0;61;0;2;1;0;0;0;1;0;0
2020-04-03 19:30:00;44;0;45;0;1;0;0;0;0;2;2;0
2020-04-03 19:45:00;38;0;32;0;0;1;0;0;0;0;0;0
2020-04-03 20:00:00;44;0;43;0;0;0;0;0;0;0;0;0
2020-04-03 20:15:00;33;0;25;0;0;1;0;0;0;0;0;0
2020-04-03 20:30:00;24;0;35;0;0;0;0;0;0;0;0;0
2020-04-03 20:45:00;33;0;24;0;0;0;0;0;0;0;0;0
2020-04-03 21:00:00;21;0;17;0;0;0;0;0;0;0;0;0
2020-04-03 21:15:00;19;0;16;0;0;0;0;0;0;0;0;0
2020-04-03 21:30:00;23;0;23;0;0;0;0;0;0;0;0;0
2020-04-03 21:45:00;17;0;14;0;0;0;0;0;0;0;0;0
2020-04-03 22:00:00;31;0;20;0;0;0;0;0;0;0;0;0
2020-04-03 22:15:00;24;0;11;0;0;0;0;0;0;0;0;0
2020-04-03 22:30:00;10;0;11;0;0;0;0;0;0;0;0;0
2020-04-03 22:45:00;9;0;4;0;0;0;0;0;0;0;0;0
2020-04-03 23:00:00;7;0;10;0;0;0;0;0;0;0;0;0
2020-04-03 23:15:00;7;0;7;0;0;0;0;0;0;0;0;0
2020-04-03 23:30:00;4;0;9;0;0;0;0;0;0;0;0;0
2020-04-03 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
