DATUM;1(DA1);2(DB1);3(TAFGA);4(TAFGB);5(TAFBA);6(TAFBB)
2020-07-19 00:00:00;6;1;0;0;0;0
2020-07-19 00:15:00;2;6;0;0;0;0
2020-07-19 00:30:00;3;2;0;0;0;0
2020-07-19 00:45:00;0;1;0;0;0;0
2020-07-19 01:00:00;3;2;0;0;0;0
2020-07-19 01:15:00;1;1;0;0;0;0
2020-07-19 01:30:00;3;0;0;0;0;0
2020-07-19 01:45:00;0;0;0;2;0;0
2020-07-19 02:00:00;1;0;0;0;0;0
2020-07-19 02:15:00;2;0;0;0;0;0
2020-07-19 02:30:00;1;0;0;0;0;0
2020-07-19 02:45:00;0;0;0;0;0;0
2020-07-19 03:00:00;0;0;0;0;0;0
2020-07-19 03:15:00;0;0;0;0;0;0
2020-07-19 03:30:00;3;2;0;0;0;0
2020-07-19 03:45:00;0;0;0;0;0;0
2020-07-19 04:00:00;0;0;0;0;0;0
2020-07-19 04:15:00;0;0;0;0;0;0
2020-07-19 04:30:00;0;0;0;0;0;0
2020-07-19 04:45:00;0;1;0;0;0;0
2020-07-19 05:00:00;1;0;0;0;0;0
2020-07-19 05:15:00;0;1;0;0;0;0
2020-07-19 05:30:00;1;0;0;0;0;0
2020-07-19 05:45:00;1;1;0;0;0;0
2020-07-19 06:00:00;0;2;0;0;0;0
2020-07-19 06:15:00;0;0;0;0;0;0
2020-07-19 06:30:00;1;0;0;0;0;0
2020-07-19 06:45:00;1;1;0;0;0;0
2020-07-19 07:00:00;0;2;0;0;0;0
2020-07-19 07:15:00;1;2;0;0;0;0
2020-07-19 07:30:00;0;3;0;0;0;0
2020-07-19 07:45:00;4;6;0;0;0;0
2020-07-19 08:00:00;0;11;0;0;0;0
2020-07-19 08:15:00;4;9;0;0;0;0
2020-07-19 08:30:00;5;8;1;4;0;0
2020-07-19 08:45:00;2;10;2;0;0;0
2020-07-19 09:00:00;5;12;0;3;0;0
2020-07-19 09:15:00;5;7;0;3;0;0
2020-07-19 09:30:00;1;19;0;1;0;0
2020-07-19 09:45:00;10;13;0;3;0;0
2020-07-19 10:00:00;7;11;0;0;0;0
2020-07-19 10:15:00;7;9;3;1;0;0
2020-07-19 10:30:00;16;12;0;2;0;0
2020-07-19 10:45:00;5;8;1;2;0;0
2020-07-19 11:00:00;9;16;2;0;0;0
2020-07-19 11:15:00;13;10;1;0;0;0
2020-07-19 11:30:00;9;10;0;2;0;0
2020-07-19 11:45:00;10;6;5;2;0;0
2020-07-19 12:00:00;8;7;8;9;0;0
2020-07-19 12:15:00;13;14;0;6;0;0
2020-07-19 12:30:00;11;6;4;3;0;0
2020-07-19 12:45:00;11;18;3;2;0;0
2020-07-19 13:00:00;12;8;1;2;0;0
2020-07-19 13:15:00;12;14;4;3;0;0
2020-07-19 13:30:00;15;5;3;4;0;0
2020-07-19 13:45:00;18;15;2;4;0;0
2020-07-19 14:00:00;9;13;1;2;0;0
2020-07-19 14:15:00;19;11;3;1;0;0
2020-07-19 14:30:00;15;13;3;7;0;0
2020-07-19 14:45:00;12;12;5;6;0;0
2020-07-19 15:00:00;13;10;5;9;0;0
2020-07-19 15:15:00;16;21;1;6;0;0
2020-07-19 15:30:00;10;14;2;3;0;0
2020-07-19 15:45:00;18;19;4;5;0;0
2020-07-19 16:00:00;13;14;6;2;0;0
2020-07-19 16:15:00;17;16;7;3;0;0
2020-07-19 16:30:00;11;8;6;4;0;0
2020-07-19 16:45:00;14;25;6;0;0;0
2020-07-19 17:00:00;14;17;4;4;0;0
2020-07-19 17:15:00;11;20;13;2;0;0
2020-07-19 17:30:00;19;14;5;13;0;0
2020-07-19 17:45:00;6;17;5;1;0;0
2020-07-19 18:00:00;7;15;6;7;0;0
2020-07-19 18:15:00;14;12;3;2;0;0
2020-07-19 18:30:00;12;15;1;1;0;0
2020-07-19 18:45:00;9;13;3;0;0;0
2020-07-19 19:00:00;14;16;2;3;0;0
2020-07-19 19:15:00;14;20;3;1;0;0
2020-07-19 19:30:00;8;9;3;2;0;0
2020-07-19 19:45:00;13;14;2;1;0;0
2020-07-19 20:00:00;9;17;6;1;0;0
2020-07-19 20:15:00;10;9;1;1;0;0
2020-07-19 20:30:00;12;11;1;0;0;0
2020-07-19 20:45:00;13;12;2;0;0;0
2020-07-19 21:00:00;9;5;0;0;0;0
2020-07-19 21:15:00;2;5;0;0;0;0
2020-07-19 21:30:00;10;8;0;0;0;0
2020-07-19 21:45:00;8;2;0;0;0;0
2020-07-19 22:00:00;8;0;3;0;0;0
2020-07-19 22:15:00;2;3;0;0;0;0
2020-07-19 22:30:00;2;0;0;0;0;0
2020-07-19 22:45:00;1;0;0;0;0;0
2020-07-19 23:00:00;2;0;0;0;0;0
2020-07-19 23:15:00;1;1;0;0;0;0
2020-07-19 23:30:00;1;0;0;0;0;0
2020-07-19 23:45:00;1;1;0;0;0;0
