DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2020-01-05 00:00:00;8;5;0;1;10;14;9;5;8;0;5;0;0
2020-01-05 00:15:00;3;9;0;0;13;16;11;5;15;4;732;0;1
2020-01-05 00:30:00;12;12;1;0;3;8;10;9;9;7;1047;0;0
2020-01-05 00:45:00;6;10;0;0;5;9;9;6;6;4;366;0;0
2020-01-05 01:00:00;10;8;0;0;9;9;7;4;14;6;237;0;0
2020-01-05 01:15:00;11;8;1;1;14;19;6;5;6;0;576;0;0
2020-01-05 01:30:00;6;5;0;0;10;9;4;6;10;5;1076;0;0
2020-01-05 01:45:00;5;4;1;0;4;7;9;6;7;1;613;0;0
2020-01-05 02:00:00;6;5;0;1;5;8;1;1;1;2;901;0;0
2020-01-05 02:15:00;2;3;0;0;7;7;9;5;3;2;744;0;0
2020-01-05 02:30:00;3;3;1;0;1;0;8;4;1;0;1998;0;0
2020-01-05 02:45:00;6;10;1;2;5;6;5;3;2;3;553;0;0
2020-01-05 03:00:00;6;6;2;0;5;9;6;4;6;0;589;0;0
2020-01-05 03:15:00;3;3;0;0;6;8;4;3;2;0;590;0;0
2020-01-05 03:30:00;4;5;1;0;3;8;7;2;4;3;1613;0;0
2020-01-05 03:45:00;4;0;0;0;2;1;4;3;5;2;641;0;0
2020-01-05 04:00:00;5;3;0;0;3;4;6;5;4;2;184;0;0
2020-01-05 04:15:00;0;6;2;0;5;9;4;2;3;1;305;0;0
2020-01-05 04:30:00;5;7;0;0;5;3;6;4;3;1;1035;0;0
2020-01-05 04:45:00;1;2;0;0;1;3;4;1;4;3;1680;0;0
2020-01-05 05:00:00;9;1;0;0;1;2;4;4;2;2;538;0;0
2020-01-05 05:15:00;2;2;0;1;6;7;3;2;8;5;243;0;0
2020-01-05 05:30:00;5;5;2;0;1;3;9;7;4;4;122;0;0
2020-01-05 05:45:00;2;3;0;0;7;4;11;5;4;5;1032;0;0
2020-01-05 06:00:00;3;0;0;0;4;4;5;3;5;1;457;0;0
2020-01-05 06:15:00;3;2;0;0;4;7;13;4;7;2;570;0;1
2020-01-05 06:30:00;2;1;0;0;4;7;7;8;6;3;477;0;0
2020-01-05 06:45:00;3;3;1;0;5;11;6;2;4;2;719;0;0
2020-01-05 07:00:00;6;6;0;2;8;7;4;4;6;3;1209;0;0
2020-01-05 07:15:00;5;1;0;1;8;8;1;2;2;0;316;0;1
2020-01-05 07:30:00;2;2;0;1;8;9;7;2;6;1;616;0;0
2020-01-05 07:45:00;3;1;0;0;5;7;9;3;9;5;320;0;0
2020-01-05 08:00:00;2;1;0;0;7;13;10;6;5;1;809;0;1
2020-01-05 08:15:00;13;8;1;2;14;12;9;5;8;5;0;0;0
2020-01-05 08:30:00;10;4;0;0;14;9;9;3;5;1;1;0;1
2020-01-05 08:45:00;5;6;1;0;9;17;13;12;20;5;1;0;0
2020-01-05 09:00:00;6;4;0;0;19;22;8;2;14;3;3;0;0
2020-01-05 09:15:00;11;4;1;0;14;13;8;3;12;3;3;0;0
2020-01-05 09:30:00;11;2;1;5;20;18;12;7;20;3;42;0;0
2020-01-05 09:45:00;8;5;2;1;19;20;25;15;35;5;2;0;0
2020-01-05 10:00:00;11;7;0;0;28;32;21;6;11;3;0;0;0
2020-01-05 10:15:00;16;7;1;0;24;19;28;11;22;4;0;0;0
