DATUM;1(DA2);2(DA3);3(DB1);4(DB2);5(TA1);6(TA2);7(TA3);8(IRA1);9(IRC1);10(IRC2)
2020-10-24 00:00:00;6;5;2;7;4;6;8;0;0;0
2020-10-24 00:15:00;12;2;3;5;8;9;4;0;0;0
2020-10-24 00:30:00;10;2;3;9;4;9;6;0;0;0
2020-10-24 00:45:00;4;1;2;4;5;8;1;0;0;0
2020-10-24 01:00:00;5;3;1;5;6;7;3;0;0;0
2020-10-24 01:15:00;3;2;2;3;5;4;6;0;0;0
2020-10-24 01:30:00;5;3;3;3;6;7;6;0;0;0
2020-10-24 01:45:00;3;3;2;1;3;7;4;0;0;0
2020-10-24 02:00:00;3;4;0;3;5;9;6;0;0;0
2020-10-24 02:15:00;3;3;0;1;0;8;2;0;0;0
2020-10-24 02:30:00;2;3;1;1;2;5;0;0;0;0
2020-10-24 02:45:00;5;4;2;8;6;8;2;0;0;0
2020-10-24 03:00:00;6;0;0;0;3;10;4;0;0;0
2020-10-24 03:15:00;4;4;1;2;3;7;6;0;0;0
2020-10-24 03:30:00;5;2;0;0;1;7;5;0;0;0
2020-10-24 03:45:00;5;1;1;0;2;5;4;0;0;0
2020-10-24 04:00:00;3;1;1;0;2;7;3;0;0;0
2020-10-24 04:15:00;1;0;0;3;3;10;11;0;0;0
2020-10-24 04:30:00;3;4;3;2;3;4;9;0;0;0
2020-10-24 04:45:00;4;6;5;4;4;8;9;0;0;0
2020-10-24 05:00:00;6;10;16;4;3;6;11;0;0;0
2020-10-24 05:15:00;13;24;37;9;1;26;21;0;0;0
2020-10-24 05:30:00;45;47;50;26;9;29;22;0;0;0
2020-10-24 05:45:00;77;27;37;79;29;13;18;0;0;1
2020-10-24 06:00:00;43;12;8;128;29;14;16;0;0;0
2020-10-24 06:15:00;21;8;6;36;14;5;11;0;0;1
2020-10-24 06:30:00;19;3;7;16;3;11;9;0;0;0
2020-10-24 06:45:00;12;4;10;7;5;10;10;0;0;1
2020-10-24 07:00:00;14;7;10;11;4;14;8;0;0;0
2020-10-24 07:15:00;24;4;3;9;4;3;11;0;0;1
2020-10-24 07:30:00;23;8;9;13;7;5;9;0;0;1
2020-10-24 07:45:00;12;9;14;21;4;14;13;0;0;1
2020-10-24 08:00:00;20;3;5;13;6;9;10;0;0;0
2020-10-24 08:15:00;32;8;9;14;10;8;9;0;0;1
2020-10-24 08:30:00;50;13;17;13;5;11;15;0;0;1
2020-10-24 08:45:00;48;13;18;11;2;13;20;0;0;1
2020-10-24 09:00:00;57;15;13;7;8;10;26;0;0;0
2020-10-24 09:15:00;56;17;11;16;6;7;22;0;0;1
2020-10-24 09:30:00;75;16;11;15;5;15;20;0;0;1
2020-10-24 09:45:00;87;10;18;17;3;16;26;0;0;1
2020-10-24 10:00:00;87;14;11;27;10;13;29;0;0;0
2020-10-24 10:15:00;74;17;12;26;6;27;49;0;0;1
2020-10-24 10:30:00;64;10;16;34;13;23;39;0;0;1
2020-10-24 10:45:00;80;18;19;24;9;18;42;0;0;1
