DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2020-07-07 00:00:00;3;1;1;1;1;7;5;0;0;1;3;1;1
2020-07-07 00:15:00;6;2;0;3;3;5;8;4;4;2;3;1;0
2020-07-07 00:30:00;7;1;4;0;1;5;6;0;0;2;2;1;4
2020-07-07 00:45:00;5;2;1;1;2;11;7;0;1;5;6;1;1
2020-07-07 01:00:00;3;0;0;0;0;3;3;2;2;6;4;0;0
2020-07-07 01:15:00;2;1;0;0;1;9;6;1;1;5;2;0;0
2020-07-07 01:30:00;0;0;1;0;0;6;4;0;0;1;0;1;1
2020-07-07 01:45:00;4;0;0;0;2;2;2;0;0;1;2;1;0
2020-07-07 02:00:00;1;0;0;1;1;7;4;1;1;1;0;0;0
2020-07-07 02:15:00;7;1;0;1;3;7;7;2;0;0;0;1;0
2020-07-07 02:30:00;2;0;0;1;1;11;3;0;0;1;1;0;0
2020-07-07 02:45:00;7;1;2;1;1;8;6;1;0;2;0;0;2
2020-07-07 03:00:00;3;3;0;0;2;3;5;1;0;3;0;0;0
2020-07-07 03:15:00;5;1;0;1;3;5;2;2;2;1;0;0;0
2020-07-07 03:30:00;7;0;1;1;1;12;11;3;1;2;4;1;1
2020-07-07 03:45:00;5;1;1;1;4;8;9;0;0;5;5;2;1
2020-07-07 04:00:00;3;1;3;4;5;16;12;2;1;2;3;1;3
2020-07-07 04:15:00;8;3;0;1;2;15;6;1;0;1;3;0;0
2020-07-07 04:30:00;10;2;0;3;11;19;8;1;0;4;3;1;0
2020-07-07 04:45:00;13;2;1;6;3;25;24;8;2;4;1;0;1
2020-07-07 05:00:00;21;11;4;6;17;25;21;4;2;2;2;1;4
2020-07-07 05:15:00;21;15;5;18;22;25;20;8;2;2;1;1;5
2020-07-07 05:30:00;29;29;7;19;32;53;40;19;8;8;8;0;7
2020-07-07 05:45:00;33;28;5;19;27;47;55;21;12;7;7;3;6
2020-07-07 06:00:00;37;29;9;22;29;54;53;21;11;7;4;0;8
2020-07-07 06:15:00;41;49;9;32;42;67;67;27;21;13;8;2;9
2020-07-07 06:30:00;39;30;23;43;56;83;95;53;33;22;6;1;21
2020-07-07 06:45:00;58;55;16;73;59;93;133;73;50;47;16;4;17
2020-07-07 07:00:00;60;65;22;37;45;79;101;49;29;31;19;9;22
2020-07-07 07:15:00;61;59;21;54;42;105;116;57;33;39;21;5;20
2020-07-07 07:30:00;66;61;25;65;61;101;109;63;41;48;31;9;20
2020-07-07 07:45:00;66;54;22;68;67;110;123;69;50;55;35;18;21
2020-07-07 08:00:00;44;43;16;63;46;86;83;64;36;38;21;5;15
2020-07-07 08:15:00;51;47;14;79;52;97;109;75;43;40;29;13;12
2020-07-07 08:30:00;67;43;12;63;33;86;94;69;44;47;26;16;12
2020-07-07 08:45:00;58;47;21;69;44;87;97;61;49;56;27;6;20
2020-07-07 09:00:00;66;53;16;54;28;79;73;46;31;41;19;11;15
2020-07-07 09:15:00;67;57;14;63;49;102;85;53;34;61;36;18;12
2020-07-07 09:30:00;70;45;21;53;36;93;82;55;37;52;33;20;19
2020-07-07 09:45:00;75;65;24;75;46;104;89;69;42;55;43;17;24
2020-07-07 10:00:00;77;47;22;67;30;75;68;59;42;63;33;20;20
2020-07-07 10:15:00;75;71;24;60;37;89;84;58;36;68;58;24;23
2020-07-07 10:30:00;63;54;25;62;31;94;80;63;52;74;42;18;23
2020-07-07 10:45:00;83;64;26;49;39;90;93;65;47;78;46;19;23
2020-07-07 11:00:00;78;67;19;54;39;81;79;50;32;72;54;25;18
2020-07-07 11:15:00;71;63;14;68;35;83;89;60;48;80;67;29;13
2020-07-07 11:30:00;92;80;24;63;37;86;87;58;40;67;59;26;23
2020-07-07 11:45:00;76;60;20;90;35;101;83;58;42;93;67;26;17
2020-07-07 12:00:00;74;62;25;70;39;80;96;60;47;87;66;31;23
2020-07-07 12:15:00;75;48;35;62;36;88;76;58;49;98;83;29;33
2020-07-07 12:30:00;70;62;16;61;35;80;73;65;46;82;59;36;15
2020-07-07 12:45:00;78;59;19;61;39;75;90;60;26;92;62;25;18
2020-07-07 13:00:00;71;46;19;65;33;100;79;50;38;83;67;31;18
2020-07-07 13:15:00;73;53;28;72;35;85;98;56;44;90;73;32;26
2020-07-07 13:30:00;80;59;33;52;38;94;88;57;43;76;66;28;29
2020-07-07 13:45:00;68;84;22;58;36;91;78;56;44;96;60;26;22
2020-07-07 14:00:00;72;65;17;56;30;103;93;51;43;91;63;24;17
2020-07-07 14:15:00;81;73;25;67;42;111;96;51;40;88;51;17;26
2020-07-07 14:30:00;86;83;23;44;37;114;102;56;37;83;54;17;21
2020-07-07 14:45:00;75;58;28;63;43;94;80;57;36;90;63;20;25
2020-07-07 15:00:00;85;69;27;60;38;90;80;57;49;101;66;27;26
2020-07-07 15:15:00;86;74;18;69;47;98;94;60;33;78;58;22;20
2020-07-07 15:30:00;84;97;25;64;42;92;76;53;34;91;70;31;26
2020-07-07 15:45:00;72;61;23;49;38;88;86;35;27;83;67;23;21
2020-07-07 16:00:00;95;97;21;60;31;130;114;59;41;107;78;26;18
2020-07-07 16:15:00;81;88;27;74;46;95;87;55;40;92;52;13;26
