DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(TAA);6(TAFBA)
2020-05-25 00:00:00;10;8;12;6;0;0
2020-05-25 00:15:00;12;4;12;8;0;0
2020-05-25 00:30:00;8;9;10;5;0;0
2020-05-25 00:45:00;8;4;5;7;0;0
2020-05-25 01:00:00;13;7;5;2;0;0
2020-05-25 01:15:00;9;4;8;11;0;0
2020-05-25 01:30:00;7;7;3;5;0;0
2020-05-25 01:45:00;11;6;5;3;0;0
2020-05-25 02:00:00;5;4;2;2;0;0
2020-05-25 02:15:00;5;3;7;5;0;0
2020-05-25 02:30:00;5;5;7;3;0;0
2020-05-25 02:45:00;1;2;2;1;0;0
2020-05-25 03:00:00;3;1;4;5;0;0
2020-05-25 03:15:00;3;2;0;2;0;0
2020-05-25 03:30:00;6;5;6;2;0;0
2020-05-25 03:45:00;5;3;3;2;0;0
2020-05-25 04:00:00;12;6;8;6;0;0
2020-05-25 04:15:00;4;5;6;2;0;0
2020-05-25 04:30:00;14;8;12;4;0;0
2020-05-25 04:45:00;22;16;38;13;0;0
2020-05-25 05:00:00;30;24;68;35;0;0
2020-05-25 05:15:00;49;40;119;92;0;0
2020-05-25 05:30:00;42;38;126;107;0;0
2020-05-25 05:45:00;50;51;124;84;0;0
2020-05-25 06:00:00;57;61;89;74;0;0
2020-05-25 06:15:00;53;49;116;99;0;2
2020-05-25 06:30:00;67;65;143;179;0;0
2020-05-25 06:45:00;75;96;116;133;6;1
2020-05-25 07:00:00;65;63;116;132;0;0
2020-05-25 07:15:00;60;61;135;149;7;0
2020-05-25 07:30:00;84;77;128;133;20;0
2020-05-25 07:45:00;93;78;137;161;0;0
2020-05-25 08:00:00;69;72;96;100;1;0
2020-05-25 08:15:00;83;79;105;96;8;0
2020-05-25 08:30:00;80;77;104;105;1;0
2020-05-25 08:45:00;79;99;94;69;25;0
2020-05-25 09:00:00;77;92;93;99;10;8
2020-05-25 09:15:00;77;68;104;89;27;4
2020-05-25 09:30:00;80;89;99;90;6;0
2020-05-25 09:45:00;100;86;105;92;2;0
2020-05-25 10:00:00;91;79;97;86;5;0
2020-05-25 10:15:00;120;116;103;88;2;0
2020-05-25 10:30:00;88;75;77;58;2;0
2020-05-25 10:45:00;112;114;106;89;2;0
2020-05-25 11:00:00;80;85;94;98;1;0
2020-05-25 11:15:00;98;108;93;84;38;18
2020-05-25 11:30:00;113;128;110;75;6;0
2020-05-25 11:45:00;96;80;86;64;9;0
2020-05-25 12:00:00;100;116;112;79;16;0
2020-05-25 12:15:00;83;103;93;75;30;0
2020-05-25 12:30:00;117;120;89;100;13;0
2020-05-25 12:45:00;109;109;104;100;0;0
2020-05-25 13:00:00;117;115;113;106;31;0
2020-05-25 13:15:00;113;120;144;126;16;0
2020-05-25 13:30:00;109;131;152;155;3;0
2020-05-25 13:45:00;128;116;160;155;4;0
2020-05-25 14:00:00;109;150;85;159;20;0
2020-05-25 14:15:00;157;247;112;99;17;0
2020-05-25 14:30:00;158;183;86;67;22;0
2020-05-25 14:45:00;160;197;115;93;29;6
2020-05-25 15:00:00;137;155;105;86;25;1
2020-05-25 15:15:00;163;203;109;88;12;1
2020-05-25 15:30:00;145;180;123;83;15;0
2020-05-25 15:45:00;150;160;102;78;13;0
2020-05-25 16:00:00;157;173;112;101;6;0
2020-05-25 16:15:00;157;171;91;97;11;0
2020-05-25 16:30:00;143;185;110;102;20;0
2020-05-25 16:45:00;138;186;97;94;3;0
2020-05-25 17:00:00;103;157;98;83;9;0
2020-05-25 17:15:00;125;117;95;77;2;0
2020-05-25 17:30:00;143;148;108;97;7;0
2020-05-25 17:45:00;124;129;88;71;14;0
2020-05-25 18:00:00;128;135;97;77;30;0
2020-05-25 18:15:00;114;121;94;72;23;0
2020-05-25 18:30:00;91;87;64;71;2;0
2020-05-25 18:45:00;98;89;79;68;4;0
2020-05-25 19:00:00;73;72;75;71;10;0
2020-05-25 19:15:00;82;60;52;63;1;0
2020-05-25 19:30:00;56;59;56;52;18;0
2020-05-25 19:45:00;60;55;56;43;2;0
2020-05-25 20:00:00;48;48;52;35;3;0
2020-05-25 20:15:00;38;50;51;38;11;0
2020-05-25 20:30:00;48;35;54;38;5;28
2020-05-25 20:45:00;36;33;51;33;3;0
2020-05-25 21:00:00;47;38;86;67;2;0
2020-05-25 21:15:00;36;45;87;64;0;0
2020-05-25 21:30:00;48;43;46;31;0;0
2020-05-25 21:45:00;94;99;37;25;35;0
2020-05-25 22:00:00;113;141;31;21;2;0
2020-05-25 22:15:00;52;59;33;21;0;0
2020-05-25 22:30:00;30;29;28;15;0;0
2020-05-25 22:45:00;18;11;24;13;1;0
2020-05-25 23:00:00;22;16;20;18;0;0
2020-05-25 23:15:00;17;13;23;16;0;0
2020-05-25 23:30:00;14;8;16;14;0;0
2020-05-25 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
