DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DA3);8(TA1);9(TA2);10(TA3);11(TAFBAC1);12(TAFBAC2);13(TAFBAC3);14(TAFBB)
2020-04-03 00:00:00;5;0;2;1;2;6;4;0;0;0;0;0;0;0
2020-04-03 00:15:00;3;1;2;1;0;9;8;0;0;0;0;0;0;0
2020-04-03 00:30:00;5;3;1;1;3;4;7;0;0;0;0;0;0;0
2020-04-03 00:45:00;6;1;0;0;1;3;9;0;0;0;0;0;0;0
2020-04-03 01:00:00;4;2;0;1;0;8;8;0;0;0;0;0;0;0
2020-04-03 01:15:00;5;1;1;3;1;3;4;0;0;0;0;0;0;0
2020-04-03 01:30:00;3;1;0;0;1;7;3;0;0;0;0;0;0;0
2020-04-03 01:45:00;1;1;0;0;5;8;2;0;0;0;0;0;0;0
2020-04-03 02:00:00;3;4;1;2;3;8;4;0;0;0;0;0;0;0
2020-04-03 02:15:00;0;0;1;0;1;6;3;0;0;0;0;0;0;0
2020-04-03 02:30:00;0;1;1;1;4;4;4;0;0;0;0;0;0;0
2020-04-03 02:45:00;3;1;1;0;1;5;7;0;0;0;0;0;0;0
2020-04-03 03:00:00;0;2;0;1;3;6;5;0;0;0;0;0;0;0
2020-04-03 03:15:00;8;1;1;2;1;4;3;0;0;0;0;0;0;0
2020-04-03 03:30:00;3;0;0;0;0;4;2;0;0;0;0;0;0;0
2020-04-03 03:45:00;5;0;1;0;3;8;7;0;0;0;0;0;0;0
2020-04-03 04:00:00;3;1;1;1;1;6;6;0;0;0;0;0;0;0
2020-04-03 04:15:00;1;0;3;2;5;13;4;0;0;0;0;0;0;0
2020-04-03 04:30:00;4;0;0;0;4;15;7;0;0;0;0;0;0;0
2020-04-03 04:45:00;8;2;1;1;2;7;19;0;0;0;0;0;0;0
2020-04-03 05:00:00;13;0;0;0;4;25;17;0;0;0;0;0;0;0
2020-04-03 05:15:00;22;3;10;4;14;30;32;0;0;0;0;0;0;0
2020-04-03 05:30:00;42;6;13;5;14;45;72;0;0;0;0;0;0;0
2020-04-03 05:45:00;51;8;13;4;16;28;66;0;0;0;0;0;0;6
2020-04-03 06:00:00;32;4;10;2;15;42;47;0;0;0;0;0;0;0
2020-04-03 06:15:00;53;14;17;8;15;65;77;1;0;0;0;0;0;0
2020-04-03 06:30:00;63;11;21;8;29;77;88;2;0;0;0;0;0;0
2020-04-03 06:45:00;70;19;17;10;31;68;102;0;0;0;0;0;0;0
2020-04-03 07:00:00;72;18;27;13;33;67;104;0;0;5;0;0;0;0
2020-04-03 07:15:00;77;14;24;9;33;69;100;0;0;0;0;0;0;0
2020-04-03 07:30:00;81;22;21;12;33;77;105;3;0;0;0;0;0;0
2020-04-03 07:45:00;70;20;14;11;42;88;99;0;0;0;0;0;0;0
2020-04-03 08:00:00;50;13;11;8;28;49;67;0;0;0;0;0;0;0
2020-04-03 08:15:00;64;12;17;18;30;52;83;0;0;0;0;0;0;0
2020-04-03 08:30:00;51;13;21;10;30;75;72;6;2;0;0;0;0;0
2020-04-03 08:45:00;51;15;19;13;29;73;78;0;0;0;0;0;0;0
2020-04-03 09:00:00;46;8;21;9;31;80;55;13;0;1;0;0;0;1
2020-04-03 09:15:00;54;17;12;10;36;64;73;5;0;0;0;0;0;0
2020-04-03 09:30:00;53;15;15;15;36;74;73;0;0;1;0;0;0;0
2020-04-03 09:45:00;51;11;19;14;36;76;73;0;0;1;0;0;0;0
2020-04-03 10:00:00;46;21;13;11;39;77;82;0;0;1;0;0;0;0
2020-04-03 10:15:00;44;12;16;19;40;74;71;0;0;5;0;0;0;0
2020-04-03 10:30:00;64;23;22;19;49;86;89;2;0;0;0;0;0;0
2020-04-03 10:45:00;57;23;25;14;38;78;84;6;0;0;4;4;4;0
2020-04-03 11:00:00;60;23;30;19;38;88;89;2;0;3;0;0;0;0
2020-04-03 11:15:00;50;14;22;12;40;89;91;0;0;1;0;0;0;0
2020-04-03 11:30:00;59;22;19;16;45;82;90;4;0;2;0;0;0;0
