DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2);10(DE1);11(DF1);12(TAFGA)
2019-09-28 00:00:00;5;11;12;7;6;5;13;254;7;0;0;0
2019-09-28 00:15:00;5;15;17;6;11;7;18;5;3;0;0;0
2019-09-28 00:30:00;2;6;6;7;6;6;13;254;2;0;0;0
2019-09-28 00:45:00;2;7;8;7;6;2;3;3;2;0;0;0
2019-09-28 01:00:00;0;5;5;1;6;4;10;0;0;0;0;0
2019-09-28 01:15:00;3;11;10;0;1;3;10;0;0;0;0;0
2019-09-28 01:30:00;4;11;12;2;2;4;20;0;0;1;0;0
2019-09-28 01:45:00;5;5;11;0;3;3;19;255;1;0;0;0
2019-09-28 02:00:00;2;9;11;0;2;5;25;3;0;0;0;0
2019-09-28 02:15:00;0;7;7;2;4;4;8;0;0;0;0;0
2019-09-28 02:30:00;3;4;6;0;1;0;6;2;1;0;0;0
2019-09-28 02:45:00;0;0;1;1;3;0;2;0;0;0;0;0
2019-09-28 03:00:00;1;5;3;1;1;1;5;0;0;0;0;0
2019-09-28 03:15:00;2;4;3;0;0;1;2;0;0;0;0;0
2019-09-28 03:30:00;1;1;4;0;0;1;5;0;0;0;0;0
2019-09-28 03:45:00;0;0;1;0;0;2;4;0;0;0;0;0
2019-09-28 04:00:00;0;3;3;0;1;0;1;0;0;0;0;0
2019-09-28 04:15:00;1;2;2;0;0;1;4;0;0;0;0;0
2019-09-28 04:30:00;0;0;0;0;0;0;3;0;0;0;0;0
2019-09-28 04:45:00;1;1;1;0;0;2;3;0;0;0;0;0
2019-09-28 05:00:00;0;0;0;0;0;0;3;0;0;0;0;0
2019-09-28 05:15:00;3;7;10;0;1;1;8;0;0;0;0;0
2019-09-28 05:30:00;10;6;10;0;0;3;11;256;2;2;0;0
2019-09-28 05:45:00;17;19;26;2;2;0;4;0;0;0;0;0
2019-09-28 06:00:00;27;23;33;0;0;0;6;0;0;0;0;0
2019-09-28 06:15:00;8;7;8;0;1;1;5;0;0;0;0;0
2019-09-28 06:30:00;9;7;10;2;3;3;7;0;0;0;0;0
2019-09-28 06:45:00;1;2;4;0;2;2;3;0;0;0;0;0
2019-09-28 07:00:00;5;3;6;0;0;0;7;0;0;0;0;0
2019-09-28 07:15:00;9;6;11;2;1;3;13;1;1;0;0;0
2019-09-28 07:30:00;8;6;10;0;2;4;12;258;1;1;254;0
2019-09-28 07:45:00;19;18;19;0;6;3;8;523;3;2;0;0
2019-09-28 08:00:00;12;14;18;0;1;0;5;255;1;0;0;0
2019-09-28 08:15:00;23;29;33;1;2;3;18;259;3;0;0;0
2019-09-28 08:30:00;22;17;26;8;6;6;20;9;5;0;0;0
2019-09-28 08:45:00;35;51;52;5;7;14;21;254;7;0;0;0
