DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2);10(DE1);11(DF1);12(TAFGA)
2019-09-15 00:00:00;2;4;6;8;3;1;9;1;10;0;0;0
2019-09-15 00:15:00;2;10;12;8;12;8;21;3;12;0;0;0
2019-09-15 00:30:00;5;9;11;7;7;7;30;3;7;0;0;0
2019-09-15 00:45:00;5;11;15;2;5;3;24;2;1;0;0;0
2019-09-15 01:00:00;5;9;11;1;7;8;24;0;4;0;0;0
2019-09-15 01:15:00;5;6;12;6;1;9;40;0;0;0;0;0
2019-09-15 01:30:00;2;9;10;4;6;10;12;0;1;0;0;0
2019-09-15 01:45:00;1;6;7;2;5;2;9;0;1;0;0;0
2019-09-15 02:00:00;0;4;5;3;2;2;8;1;1;0;0;0
2019-09-15 02:15:00;1;7;10;2;5;5;13;1;2;0;0;0
2019-09-15 02:30:00;0;1;4;0;0;1;10;0;0;0;0;0
2019-09-15 02:45:00;4;5;7;0;1;0;7;0;4;0;0;0
2019-09-15 03:00:00;1;3;4;2;1;2;7;1;0;0;0;0
2019-09-15 03:15:00;1;3;4;2;1;3;6;0;0;0;0;0
2019-09-15 03:30:00;3;4;5;0;0;2;6;0;2;0;0;0
2019-09-15 03:45:00;3;3;4;1;1;0;2;0;0;0;0;0
2019-09-15 04:00:00;1;4;3;0;0;0;1;0;0;0;0;0
2019-09-15 04:15:00;0;1;0;0;0;0;3;0;0;0;0;0
2019-09-15 04:30:00;0;3;2;0;0;3;5;0;0;0;0;0
2019-09-15 04:45:00;0;2;2;0;0;3;6;0;0;0;0;0
2019-09-15 05:00:00;2;5;4;0;0;0;2;0;0;0;0;0
2019-09-15 05:15:00;2;3;5;0;0;3;6;0;0;0;0;0
2019-09-15 05:30:00;5;5;4;0;1;1;1;0;0;0;0;0
2019-09-15 05:45:00;2;3;5;3;3;3;7;0;1;0;0;0
2019-09-15 06:00:00;4;3;4;0;0;0;3;0;0;0;0;0
2019-09-15 06:15:00;2;2;2;0;0;0;3;0;0;0;0;0
2019-09-15 06:30:00;4;6;6;2;3;1;8;1;3;0;0;0
2019-09-15 06:45:00;3;2;4;0;0;0;4;0;0;0;0;0
2019-09-15 07:00:00;1;6;7;0;1;0;6;0;1;0;0;0
2019-09-15 07:15:00;2;3;4;0;0;4;6;0;0;0;0;0
2019-09-15 07:30:00;6;8;9;0;1;1;7;0;0;0;0;0
2019-09-15 07:45:00;8;11;14;0;2;3;9;1;1;0;0;0
2019-09-15 08:00:00;4;10;12;0;2;2;5;0;0;0;0;0
2019-09-15 08:15:00;12;18;20;0;0;2;5;1;0;0;0;0
2019-09-15 08:30:00;6;15;18;0;0;3;10;0;0;0;0;0
2019-09-15 08:45:00;15;28;34;0;3;3;12;1;2;0;0;0
2019-09-15 09:00:00;12;22;25;0;2;1;15;1;1;0;0;0
2019-09-15 09:15:00;13;23;25;0;2;5;20;0;0;1;0;0
2019-09-15 09:30:00;16;16;20;1;0;5;21;0;0;0;0;0
2019-09-15 09:45:00;19;31;40;3;3;12;26;0;4;0;0;0
2019-09-15 10:00:00;13;18;21;0;0;10;23;0;0;0;0;0
2019-09-15 10:15:00;17;26;30;0;0;10;27;0;0;3;0;0
2019-09-15 10:30:00;20;18;31;1;1;9;41;0;1;0;0;0
2019-09-15 10:45:00;17;34;35;2;1;8;36;1;2;0;0;0
2019-09-15 11:00:00;25;30;42;3;2;12;49;0;3;0;0;0
2019-09-15 11:15:00;15;30;32;4;2;13;31;0;1;2;0;0
2019-09-15 11:30:00;16;29;33;5;8;10;27;1;2;0;0;0
2019-09-15 11:45:00;20;29;37;9;2;14;48;0;0;0;0;0
2019-09-15 12:00:00;17;19;24;2;3;7;37;0;1;2;0;0
2019-09-15 12:15:00;19;25;30;2;7;17;52;0;0;0;0;0
2019-09-15 12:30:00;17;22;24;2;0;10;33;0;2;2;0;1
