DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2020-10-17 00:00:00;31;16;22;5;1;1;1
2020-10-17 00:15:00;23;13;34;7;2;4;2
2020-10-17 00:30:00;28;21;26;4;2;3;2
2020-10-17 00:45:00;26;9;27;5;1;1;6
2020-10-17 01:00:00;18;6;11;4;3;5;2
2020-10-17 01:15:00;13;8;22;5;6;3;3
2020-10-17 01:30:00;21;6;18;9;0;1;2
2020-10-17 01:45:00;13;5;29;5;4;3;3
2020-10-17 02:00:00;5;7;8;2;4;2;3
2020-10-17 02:15:00;5;6;12;2;2;7;3
2020-10-17 02:30:00;9;4;17;2;2;2;0
2020-10-17 02:45:00;14;3;10;1;1;2;3
2020-10-17 03:00:00;10;5;13;1;2;4;2
2020-10-17 03:15:00;10;3;9;4;3;5;2
2020-10-17 03:30:00;9;5;7;3;1;5;2
2020-10-17 03:45:00;7;4;9;2;3;9;5
2020-10-17 04:00:00;8;1;10;1;2;4;4
2020-10-17 04:15:00;4;2;6;0;3;5;1
2020-10-17 04:30:00;6;3;10;5;5;3;3
2020-10-17 04:45:00;5;6;13;4;1;0;1
2020-10-17 05:00:00;14;3;30;7;2;1;2
2020-10-17 05:15:00;22;8;36;7;2;4;0
2020-10-17 05:30:00;28;14;32;13;1;0;1
2020-10-17 05:45:00;34;41;33;6;1;0;1
2020-10-17 06:00:00;25;24;20;13;0;0;0
2020-10-17 06:15:00;22;18;42;13;2;0;0
2020-10-17 06:30:00;30;17;36;10;3;0;0
2020-10-17 06:45:00;32;22;47;17;3;1;0
2020-10-17 07:00:00;26;26;46;17;5;0;1
2020-10-17 07:15:00;45;25;56;16;5;1;0
2020-10-17 07:30:00;47;29;65;23;2;0;1
2020-10-17 07:45:00;60;35;79;28;2;0;1
2020-10-17 08:00:00;39;38;73;29;2;3;0
2020-10-17 08:15:00;64;49;87;46;3;2;0
2020-10-17 08:30:00;80;53;93;32;1;2;1
2020-10-17 08:45:00;79;60;105;59;3;2;2
2020-10-17 09:00:00;83;50;97;47;1;1;0
2020-10-17 09:15:00;101;72;126;61;1;3;0
2020-10-17 09:30:00;98;81;143;59;4;2;0
2020-10-17 09:45:00;120;85;164;78;7;2;1
2020-10-17 10:00:00;106;67;143;76;6;2;0
2020-10-17 10:15:00;140;113;165;75;6;2;2
2020-10-17 10:30:00;127;98;168;82;9;1;0
2020-10-17 10:45:00;136;94;206;95;8;1;3
2020-10-17 11:00:00;142;88;144;75;8;4;1
2020-10-17 11:15:00;162;126;164;100;9;3;3
2020-10-17 11:30:00;136;85;165;104;4;1;1
2020-10-17 11:45:00;144;113;202;112;9;0;1
2020-10-17 12:00:00;162;107;164;91;8;2;2
2020-10-17 12:15:00;134;117;211;110;9;3;1
2020-10-17 12:30:00;140;106;164;90;5;0;1
2020-10-17 12:45:00;122;108;188;117;5;1;1
2020-10-17 13:00:00;130;96;175;91;11;1;1
2020-10-17 13:15:00;158;101;225;121;9;2;1
2020-10-17 13:30:00;144;93;148;85;7;2;0
2020-10-17 13:45:00;138;125;198;108;7;0;1
2020-10-17 14:00:00;131;96;157;82;7;1;0
2020-10-17 14:15:00;158;114;184;116;9;1;0
2020-10-17 14:30:00;153;104;153;75;7;0;0
2020-10-17 14:45:00;156;109;200;113;6;3;1
2020-10-17 15:00:00;147;84;154;97;3;0;1
2020-10-17 15:15:00;164;103;161;85;8;1;1
2020-10-17 15:30:00;127;83;143;74;4;0;0
2020-10-17 15:45:00;132;119;157;111;6;1;1
2020-10-17 16:00:00;170;86;160;84;5;0;1
2020-10-17 16:15:00;186;128;179;98;7;1;2
2020-10-17 16:30:00;137;104;150;68;12;1;0
2020-10-17 16:45:00;149;123;183;105;6;0;0
2020-10-17 17:00:00;130;83;181;86;1;0;0
2020-10-17 17:15:00;137;104;187;97;7;0;0
2020-10-17 17:30:00;122;85;131;69;3;0;0
2020-10-17 17:45:00;140;116;167;102;4;2;0
2020-10-17 18:00:00;106;105;151;83;4;0;0
2020-10-17 18:15:00;151;95;153;89;4;0;1
2020-10-17 18:30:00;124;77;119;60;5;0;5
2020-10-17 18:45:00;129;85;152;87;4;0;0
2020-10-17 19:00:00;99;79;135;53;3;0;0
2020-10-17 19:15:00;94;80;124;59;7;0;0
2020-10-17 19:30:00;98;78;102;41;4;0;0
2020-10-17 19:45:00;82;66;114;49;7;0;0
2020-10-17 20:00:00;75;57;82;45;3;0;0
2020-10-17 20:15:00;81;64;103;48;3;1;0
2020-10-17 20:30:00;75;54;80;39;4;0;1
2020-10-17 20:45:00;71;57;85;37;0;0;0
2020-10-17 21:00:00;63;41;84;32;1;0;1
2020-10-17 21:15:00;45;40;65;25;2;1;0
2020-10-17 21:30:00;41;29;64;27;3;0;0
2020-10-17 21:45:00;53;40;69;35;3;0;0
2020-10-17 22:00:00;58;42;75;23;1;0;0
2020-10-17 22:15:00;47;42;68;25;1;1;0
2020-10-17 22:30:00;42;37;53;24;2;0;0
2020-10-17 22:45:00;55;20;59;27;1;0;0
2020-10-17 23:00:00;35;30;60;26;1;0;1
2020-10-17 23:15:00;40;32;71;29;5;0;0
2020-10-17 23:30:00;37;23;39;10;1;0;0
2020-10-17 23:45:00;28;17;49;4;1;0;1
