2020-05-06 00:00:00;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-05-06 00:15:00;9;0;0;3;3;1;0;0;0;0;0;0;0;0;0
2020-05-06 00:30:00;1;0;0;3;2;0;0;0;0;0;0;0;0;0;0
2020-05-06 00:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-06 01:00:00;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-05-06 01:15:00;4;0;0;1;1;2;0;0;0;0;0;0;0;0;0
2020-05-06 01:30:00;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-05-06 01:45:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-06 02:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-06 02:15:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-06 02:30:00;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-05-06 02:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-06 03:00:00;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-05-06 03:15:00;2;0;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-05-06 03:30:00;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0
2020-05-06 03:45:00;2;0;0;3;3;0;0;0;0;0;0;0;0;0;0
2020-05-06 04:00:00;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-05-06 04:15:00;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-05-06 04:30:00;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-05-06 04:45:00;0;0;0;2;2;2;0;0;0;0;0;0;0;0;0
2020-05-06 05:00:00;5;0;0;1;1;6;0;0;0;0;0;0;0;0;0
2020-05-06 05:15:00;18;0;0;6;4;11;0;0;0;0;0;0;0;0;0
2020-05-06 05:30:00;32;0;0;10;10;15;0;0;0;0;0;0;0;0;0
2020-05-06 05:45:00;31;0;0;15;14;24;0;0;0;0;0;0;0;0;0
2020-05-06 06:00:00;21;0;0;9;10;11;0;0;0;0;0;0;0;0;0
2020-05-06 06:15:00;32;0;0;17;19;28;0;0;0;0;0;0;0;0;0
2020-05-06 06:30:00;44;0;0;24;24;32;0;0;4;0;0;0;0;0;0
2020-05-06 06:45:00;48;0;0;29;25;21;0;0;0;0;0;0;0;0;0
2020-05-06 07:00:00;51;0;1;28;24;23;0;0;0;1;0;0;0;0;0
2020-05-06 07:15:00;47;0;0;29;27;33;0;0;13;0;0;0;0;0;0
2020-05-06 07:30:00;30;0;0;30;28;31;0;0;24;0;0;0;0;0;0
