DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(TAC);6(DEG12);7(DEG13);8(DEG14);9(DEG15)
2020-06-25 00:00:00;5;5;0;5;0;10;1;0;0
2020-06-25 00:15:00;10;4;0;9;0;14;1;0;0
2020-06-25 00:30:00;6;1;0;4;0;12;0;0;0
2020-06-25 00:45:00;5;4;0;12;0;13;1;0;0
2020-06-25 01:00:00;5;1;0;3;0;12;1;0;0
2020-06-25 01:15:00;5;1;0;3;0;14;1;0;0
2020-06-25 01:30:00;3;0;0;1;0;12;1;0;0
2020-06-25 01:45:00;2;2;0;3;0;14;0;0;0
2020-06-25 02:00:00;1;0;0;0;0;12;1;0;0
2020-06-25 02:15:00;5;3;1;2;0;14;1;0;0
2020-06-25 02:30:00;2;0;0;3;0;12;1;0;0
2020-06-25 02:45:00;2;1;0;2;0;13;1;0;0
2020-06-25 03:00:00;4;1;0;0;0;12;0;0;0
2020-06-25 03:15:00;3;1;2;5;0;14;1;0;0
2020-06-25 03:30:00;1;1;0;3;0;12;1;0;0
2020-06-25 03:45:00;1;1;2;4;0;14;1;0;0
2020-06-25 04:00:00;9;0;0;3;0;12;1;0;0
2020-06-25 04:15:00;5;1;0;7;0;13;0;0;0
2020-06-25 04:30:00;7;3;1;9;0;12;1;0;0
2020-06-25 04:45:00;24;3;0;14;0;14;1;0;0
2020-06-25 05:00:00;79;5;0;20;0;9;1;0;0
2020-06-25 05:15:00;116;13;1;52;0;11;0;0;0
2020-06-25 05:30:00;123;15;2;102;0;9;1;0;0
2020-06-25 05:45:00;139;35;1;173;0;11;1;0;0
2020-06-25 06:00:00;100;25;3;102;0;9;0;0;0
2020-06-25 06:15:00;108;21;6;111;0;11;1;0;0
2020-06-25 06:30:00;112;18;7;105;0;9;0;0;0
2020-06-25 06:45:00;98;21;4;131;0;10;1;0;0
2020-06-25 07:00:00;91;20;9;132;0;10;1;0;0
2020-06-25 07:15:00;92;18;7;174;0;10;0;0;0
2020-06-25 07:30:00;98;14;9;168;0;10;1;0;0
2020-06-25 07:45:00;119;21;4;148;0;10;0;0;0
2020-06-25 08:00:00;113;18;13;126;0;10;1;0;0
2020-06-25 08:15:00;94;10;5;134;0;11;1;0;0
2020-06-25 08:30:00;101;19;11;136;0;9;0;0;0
2020-06-25 08:45:00;101;14;12;135;17;10;1;0;0
2020-06-25 09:00:00;80;12;9;101;3;12;1;0;0
2020-06-25 09:15:00;88;28;18;101;4;13;0;0;0
2020-06-25 09:30:00;78;16;11;115;0;13;1;0;0
2020-06-25 09:45:00;77;14;15;118;0;13;1;0;0
2020-06-25 10:00:00;87;11;14;82;1;12;0;0;0
2020-06-25 10:15:00;100;14;29;86;0;13;1;0;0
2020-06-25 10:30:00;81;14;18;100;2;12;1;0;0
2020-06-25 10:45:00;106;15;16;114;0;13;0;0;0
2020-06-25 11:00:00;83;20;20;85;0;13;1;0;0
2020-06-25 11:15:00;103;10;14;110;1;13;1;0;0
2020-06-25 11:30:00;100;15;20;104;0;13;0;0;0
2020-06-25 11:45:00;118;9;13;81;0;13;1;0;0
2020-06-25 12:00:00;131;18;20;110;3;13;1;0;0
2020-06-25 12:15:00;91;11;12;99;2;12;1;0;0
2020-06-25 12:30:00;114;16;13;99;1;13;0;0;0
2020-06-25 12:45:00;91;8;18;100;0;13;1;0;0
2020-06-25 13:00:00;120;20;10;94;4;13;1;0;0
2020-06-25 13:15:00;118;15;15;114;1;9;0;0;0
2020-06-25 13:30:00;142;21;7;140;1;10;1;0;0
2020-06-25 13:45:00;137;22;10;157;1;10;0;0;0
2020-06-25 14:00:00;128;21;9;165;0;10;1;0;0
2020-06-25 14:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-25 14:30:00;136;31;18;145;0;10;0;0;0
2020-06-25 14:45:00;121;19;12;145;79;10;1;0;0
2020-06-25 15:00:00;121;22;20;142;4;10;1;0;0
2020-06-25 15:15:00;135;28;13;124;0;10;0;0;0
2020-06-25 15:30:00;131;19;15;176;0;10;1;0;0
2020-06-25 15:45:00;142;21;20;129;5;10;0;0;0
2020-06-25 16:00:00;150;15;22;183;2;10;1;0;0
2020-06-25 16:15:00;138;14;31;167;4;10;1;0;0
2020-06-25 16:30:00;134;30;17;137;16;10;0;0;0
2020-06-25 16:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-25 17:00:00;138;28;24;137;5;10;1;0;0
2020-06-25 17:15:00;141;18;12;156;0;10;0;0;0
2020-06-25 17:30:00;121;20;19;132;1;10;1;0;0
2020-06-25 17:45:00;137;19;9;109;1;10;0;0;0
2020-06-25 18:00:00;128;18;13;128;0;10;1;0;0
2020-06-25 18:15:00;120;15;8;124;0;10;1;0;0
2020-06-25 18:30:00;100;15;10;93;0;10;0;0;0
2020-06-25 18:45:00;90;14;9;94;0;10;1;0;0
2020-06-25 19:00:00;89;17;8;81;0;10;1;0;0
2020-06-25 19:15:00;81;19;4;69;0;10;0;0;0
2020-06-25 19:30:00;70;9;3;72;0;10;1;0;0
2020-06-25 19:45:00;73;13;0;56;0;10;0;0;0
2020-06-25 20:00:00;68;12;1;53;0;12;1;0;0
2020-06-25 20:15:00;58;10;2;62;0;13;1;0;0
2020-06-25 20:30:00;62;10;4;50;0;12;1;0;0
2020-06-25 21:00:00;92;5;0;50;0;12;0;0;0
2020-06-25 21:15:00;130;12;0;68;0;13;1;0;0
2020-06-25 21:30:00;63;13;2;78;0;12;1;0;0
2020-06-25 21:45:00;62;17;1;105;0;14;1;0;0
2020-06-25 22:00:00;65;12;7;70;0;9;0;0;0
2020-06-25 22:15:00;50;5;0;49;0;10;1;0;0
2020-06-25 22:30:00;31;7;0;31;0;10;1;0;0
2020-06-25 22:45:00;29;4;0;19;0;13;0;0;0
2020-06-25 23:00:00;18;3;0;20;0;12;1;0;0
2020-06-25 23:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-25 23:30:00;21;2;0;13;0;12;1;0;0
2020-06-25 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
