DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2020-12-29 00:00:00;1;0;0;0;0;1;3;1;5;2;0
2020-12-29 00:15:00;4;3;4;0;0;3;4;3;0;1;0
2020-12-29 00:30:00;0;0;0;0;0;2;0;2;0;0;0
2020-12-29 00:45:00;4;4;4;0;0;0;5;0;4;5;0
2020-12-29 01:00:00;1;1;0;0;0;1;0;1;3;1;0
2020-12-29 01:15:00;3;0;0;0;0;1;1;1;1;0;0
2020-12-29 01:30:00;2;2;1;0;0;3;1;3;1;0;0
2020-12-29 01:45:00;3;2;1;0;0;4;2;3;1;6;0
2020-12-29 02:00:00;1;0;0;0;0;3;3;2;0;6;0
2020-12-29 02:15:00;0;0;0;0;0;3;2;3;1;1;0
2020-12-29 02:30:00;3;1;1;0;0;5;2;5;1;3;0
2020-12-29 02:45:00;1;1;1;0;0;1;2;1;2;5;0
2020-12-29 03:00:00;2;3;1;0;0;2;6;2;2;4;0
2020-12-29 03:15:00;4;0;0;0;0;2;7;2;2;2;0
2020-12-29 03:30:00;3;1;2;0;0;4;5;4;2;3;0
2020-12-29 03:45:00;4;2;1;0;0;0;3;0;1;2;0
2020-12-29 04:00:00;5;3;1;0;0;6;5;6;0;7;0
2020-12-29 04:15:00;9;3;3;0;0;1;2;1;1;1;0
2020-12-29 04:30:00;12;4;4;0;0;6;4;6;0;4;0
2020-12-29 04:45:00;9;0;0;0;0;6;7;6;6;7;0
2020-12-29 05:00:00;9;2;1;0;0;12;3;12;1;2;0
2020-12-29 05:15:00;16;2;2;0;0;13;5;13;1;1;0
2020-12-29 05:30:00;26;4;4;1;0;9;8;9;6;10;0
2020-12-29 05:45:00;27;1;1;0;0;13;3;13;5;2;0
2020-12-29 06:00:00;32;2;2;1;0;15;7;15;7;9;0
2020-12-29 06:15:00;30;2;1;1;0;20;7;20;4;6;0
2020-12-29 06:30:00;43;1;1;0;0;20;11;20;6;3;0
2020-12-29 06:45:00;41;1;1;0;0;8;8;8;7;5;0
