DATUM;1(RES1);2(DE1);3(DE2);4(DH1);5(DH2);6(DDL1);7(DDL2);8(DAL1);9(RES2);10(DBR1);11(DBR2)
2020-12-19 00:00:00;5;6;3;4;2;1;0;0;0;0;0
2020-12-19 00:15:00;5;8;5;5;2;3;0;2;0;1;2
2020-12-19 00:30:00;3;4;3;4;2;0;0;1;0;2;2
2020-12-19 00:45:00;1;2;1;5;1;3;1;1;0;1;2
2020-12-19 01:00:00;2;3;2;5;4;0;0;0;0;1;0
2020-12-19 01:15:00;0;1;0;4;1;1;1;2;0;0;0
2020-12-19 01:30:00;3;3;2;1;0;3;2;0;0;0;0
2020-12-19 01:45:00;4;6;3;3;2;1;0;0;0;1;0
2020-12-19 02:00:00;6;8;4;5;1;2;0;0;0;0;0
2020-12-19 02:15:00;6;7;4;3;0;1;0;1;0;1;1
2020-12-19 02:30:00;8;8;4;6;3;2;0;0;0;0;0
2020-12-19 02:45:00;2;4;1;4;0;0;0;0;0;0;0
2020-12-19 03:00:00;5;5;3;3;1;0;0;2;0;0;0
2020-12-19 03:15:00;4;5;5;2;3;2;1;0;0;0;0
2020-12-19 03:30:00;7;9;4;4;1;0;0;0;0;1;2
2020-12-19 03:45:00;7;8;4;3;2;1;1;0;0;1;0
2020-12-19 04:00:00;6;7;5;5;2;0;0;2;0;0;0
2020-12-19 04:15:00;9;9;8;5;1;0;0;1;0;2;1
2020-12-19 04:30:00;6;6;3;3;2;2;1;3;0;1;1
2020-12-19 04:45:00;11;13;5;7;1;2;3;2;0;0;1
2020-12-19 05:00:00;21;24;11;3;2;5;4;5;0;4;6
2020-12-19 05:15:00;26;32;21;17;12;5;0;5;0;4;5
2020-12-19 05:30:00;37;39;17;18;20;10;1;10;0;5;5
2020-12-19 05:45:00;21;30;14;23;24;3;0;15;0;5;5
2020-12-19 06:00:00;19;34;10;32;18;5;0;11;0;4;1
2020-12-19 06:15:00;21;32;13;15;11;7;2;12;0;3;8
2020-12-19 06:30:00;24;30;19;22;14;6;1;7;0;8;4
2020-12-19 06:45:00;32;41;19;24;13;6;2;7;0;4;5
2020-12-19 07:00:00;28;33;21;27;18;8;7;10;0;5;6
2020-12-19 07:15:00;34;42;26;17;16;11;3;14;0;4;6
2020-12-19 07:30:00;30;39;22;36;23;13;2;10;0;6;7
2020-12-19 07:45:00;44;50;29;32;18;10;6;14;0;9;10
2020-12-19 08:00:00;45;56;32;31;20;9;6;9;0;7;9
2020-12-19 08:15:00;39;47;29;34;21;17;10;15;0;8;12
2020-12-19 08:30:00;55;67;39;38;24;9;6;16;0;8;17
2020-12-19 08:45:00;58;73;52;53;39;10;8;16;0;8;11
2020-12-19 09:00:00;52;61;37;52;29;11;4;18;0;15;12
2020-12-19 09:15:00;61;74;53;66;33;19;5;22;0;9;17
2020-12-19 09:30:00;67;89;63;55;38;25;10;17;0;18;14
2020-12-19 09:45:00;71;95;60;61;62;23;10;24;0;6;16
2020-12-19 10:00:00;80;101;62;56;56;11;5;35;0;19;27
2020-12-19 10:15:00;80;99;59;62;52;13;11;29;0;14;19
2020-12-19 10:30:00;99;120;74;60;66;21;12;33;0;16;19
2020-12-19 10:45:00;99;129;86;82;59;18;8;38;0;24;29
2020-12-19 11:00:00;102;124;87;81;80;19;47;37;0;16;19
2020-12-19 11:15:00;80;104;70;70;52;24;7;36;0;16;17
2020-12-19 11:30:00;85;109;72;79;68;14;14;38;0;23;23
2020-12-19 11:45:00;95;127;91;75;64;19;9;46;0;17;18
2020-12-19 12:00:00;81;108;74;91;70;17;9;51;0;27;19
2020-12-19 12:15:00;87;115;67;90;72;27;13;44;0;20;20
2020-12-19 12:30:00;97;130;98;74;61;21;11;38;0;17;28
2020-12-19 12:45:00;108;124;73;97;67;28;9;34;0;15;16
2020-12-19 13:00:00;90;119;69;86;64;20;15;33;0;23;20
2020-12-19 13:15:00;98;125;74;97;89;24;21;38;0;22;20
2020-12-19 13:30:00;109;143;88;81;66;25;8;31;0;21;20
2020-12-19 13:45:00;92;124;79;91;69;21;10;48;0;27;27
2020-12-19 14:00:00;98;131;81;77;76;18;13;26;0;16;25
2020-12-19 14:15:00;94;125;74;73;78;16;10;45;0;23;26
2020-12-19 14:30:00;103;142;87;99;83;17;8;34;0;26;29
2020-12-19 14:45:00;74;97;62;88;76;19;8;36;0;27;31
2020-12-19 15:00:00;82;106;76;71;65;17;4;36;0;26;19
2020-12-19 15:15:00;93;113;78;80;70;19;11;42;0;26;21
2020-12-19 15:30:00;92;121;88;77;67;17;13;48;0;27;22
2020-12-19 15:45:00;83;110;88;74;65;17;16;31;0;22;19
2020-12-19 16:00:00;73;109;71;71;58;24;11;41;0;19;17
2020-12-19 16:15:00;98;119;74;101;96;19;14;49;0;24;18
2020-12-19 16:30:00;90;119;84;69;55;15;7;48;0;20;25
2020-12-19 16:45:00;87;121;82;80;64;19;10;46;0;18;18
2020-12-19 17:00:00;65;95;56;85;69;15;10;29;0;18;19
2020-12-19 17:15:00;75;100;58;74;62;15;4;43;0;22;15
2020-12-19 17:30:00;78;104;65;62;53;12;12;20;0;25;25
2020-12-19 17:45:00;73;116;68;70;55;16;17;39;0;15;16
2020-12-19 18:00:00;67;86;54;66;45;22;11;33;0;28;18
2020-12-19 18:15:00;64;88;68;70;61;11;8;27;0;17;17
2020-12-19 18:30:00;63;84;38;54;54;12;8;31;0;11;10
2020-12-19 18:45:00;52;74;51;43;42;19;11;41;0;22;15
2020-12-19 19:00:00;43;62;34;52;40;14;8;22;0;14;18
2020-12-19 19:15:00;56;77;34;53;35;13;5;26;0;18;9
2020-12-19 19:30:00;48;63;48;42;36;11;12;18;0;14;12
2020-12-19 19:45:00;42;64;33;43;33;22;12;35;0;17;13
2020-12-19 20:00:00;32;47;26;45;25;21;7;22;0;7;10
2020-12-19 20:15:00;56;74;42;53;42;15;7;21;0;10;12
2020-12-19 20:30:00;58;91;45;52;41;12;9;32;0;15;11
2020-12-19 20:45:00;55;78;52;54;29;17;13;29;0;7;13
2020-12-19 21:00:00;29;43;15;20;8;4;3;13;0;4;4
2020-12-19 21:15:00;14;20;15;8;7;1;0;9;0;8;2
2020-12-19 21:30:00;8;11;6;6;4;4;2;3;0;1;3
2020-12-19 21:45:00;11;16;10;10;4;6;3;8;0;2;3
2020-12-19 22:00:00;9;19;5;13;14;1;1;5;0;3;7
2020-12-19 22:15:00;8;15;7;4;7;3;0;11;0;4;3
2020-12-19 22:30:00;5;9;3;6;5;2;2;6;0;4;2
2020-12-19 22:45:00;4;9;7;3;3;2;1;4;0;1;2
2020-12-19 23:00:00;6;11;7;6;5;1;1;4;0;2;1
2020-12-19 23:15:00;2;3;0;7;1;2;0;1;0;0;0
2020-12-19 23:30:00;3;3;4;3;2;1;0;1;0;3;3
2020-12-19 23:45:00;2;3;2;3;0;3;2;3;0;1;1
