DATUM;1(DA1);2(DAL1);3(DAL2);4(DBL1);5(DBL2);6(DBR1);7(DBL3);8(DBL4);9(DCR1);10(DC1);11(TAFGC)
2019-08-30 00:00:00;4;2;0;0;0;0;0;0;0;0;10
2019-08-30 00:15:00;7;3;0;0;0;0;0;0;0;0;7
2019-08-30 00:30:00;8;4;0;0;0;0;0;0;0;0;2
2019-08-30 00:45:00;4;0;0;0;0;0;0;0;0;0;3
2019-08-30 01:00:00;2;1;0;0;0;0;0;0;0;0;2
2019-08-30 01:15:00;6;0;0;0;0;0;0;0;0;0;6
2019-08-30 01:30:00;5;2;0;0;0;0;0;0;0;0;9
2019-08-30 01:45:00;3;1;0;0;0;0;0;0;0;0;9
2019-08-30 02:00:00;4;3;0;0;0;0;0;0;0;0;2
2019-08-30 02:15:00;1;1;0;0;0;0;0;0;0;0;4
2019-08-30 02:30:00;1;0;1;1;0;0;0;0;0;0;4
2019-08-30 02:45:00;3;1;1;1;0;0;0;0;0;0;4
2019-08-30 03:00:00;1;1;0;0;0;0;0;0;0;0;2
2019-08-30 03:15:00;2;0;0;0;0;0;0;0;0;0;3
2019-08-30 03:30:00;5;1;1;1;0;1;0;0;0;0;4
2019-08-30 03:45:00;3;1;0;0;0;0;0;0;0;0;5
2019-08-30 04:00:00;3;2;1;1;0;0;0;0;0;0;3
2019-08-30 04:15:00;2;1;1;1;0;0;0;0;0;1;6
2019-08-30 04:30:00;7;0;0;0;3;0;3;0;0;1;8
2019-08-30 04:45:00;6;0;2;2;0;0;0;0;1;0;15
2019-08-30 05:00:00;26;1;6;6;0;1;0;0;0;3;41
2019-08-30 05:15:00;41;3;14;14;1;0;1;1;0;11;56
2019-08-30 05:30:00;64;4;41;41;2;0;3;0;3;34;50
2019-08-30 05:45:00;84;10;50;54;6;2;6;1;3;56;50
2019-08-30 06:00:00;44;4;50;49;10;1;10;0;6;30;48
2019-08-30 06:15:00;35;1;38;37;6;1;6;0;3;18;41
2019-08-30 06:30:00;54;1;42;43;7;3;7;1;6;29;47
2019-08-30 06:45:00;46;4;21;18;5;3;5;1;5;28;43
2019-08-30 07:00:00;52;4;44;42;7;5;8;3;2;23;39
