DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2a);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC)
2020-02-04 00:00:00;10;3;17;15;0;0;0;0;0;0;0;0
2020-02-04 00:15:00;15;12;4;6;0;0;0;0;0;0;0;0
2020-02-04 00:30:00;7;4;3;4;0;0;0;0;0;0;0;0
2020-02-04 00:45:00;5;2;5;7;0;0;0;0;0;0;0;0
2020-02-04 01:00:00;9;2;5;3;0;0;0;0;0;0;0;0
2020-02-04 01:15:00;9;4;4;4;0;0;0;0;0;0;0;0
2020-02-04 01:30:00;4;0;2;3;0;0;0;0;0;0;0;0
2020-02-04 01:45:00;4;3;2;3;0;0;0;0;0;0;0;0
2020-02-04 02:00:00;4;2;5;6;0;0;0;0;0;0;0;0
2020-02-04 02:15:00;7;1;4;5;0;0;0;0;0;0;0;0
2020-02-04 02:30:00;8;3;4;4;0;0;0;0;0;0;0;0
2020-02-04 02:45:00;4;1;6;8;0;0;0;0;0;0;0;0
2020-02-04 03:00:00;8;1;5;3;0;0;0;0;0;0;0;0
2020-02-04 03:15:00;3;1;3;4;0;0;0;0;0;0;0;0
2020-02-04 03:30:00;9;1;3;6;0;0;0;0;0;0;0;0
2020-02-04 03:45:00;5;3;4;7;0;0;0;0;0;0;0;0
2020-02-04 04:00:00;5;3;6;4;0;0;0;0;0;0;0;0
2020-02-04 04:15:00;7;1;7;6;0;0;0;0;0;0;0;0
2020-02-04 04:30:00;14;1;11;12;0;0;0;0;0;0;0;0
2020-02-04 04:45:00;14;3;21;25;0;0;0;0;0;0;0;0
2020-02-04 05:00:00;33;7;23;34;0;0;0;0;0;0;0;0
2020-02-04 05:15:00;39;14;27;38;0;0;0;0;0;0;0;0
2020-02-04 05:30:00;55;27;42;55;0;0;0;0;0;0;0;0
2020-02-04 05:45:00;73;54;42;61;0;0;0;0;0;0;0;0
2020-02-04 06:00:00;91;48;46;64;0;0;0;0;0;0;0;0
2020-02-04 06:15:00;98;61;72;125;0;0;0;0;0;0;0;0
2020-02-04 06:30:00;124;71;97;135;0;0;0;0;0;0;0;0
2020-02-04 06:45:00;126;78;76;131;2;1;0;0;0;2;0;0
2020-02-04 07:00:00;137;75;77;121;0;1;0;0;7;0;0;0
2020-02-04 07:15:00;137;92;114;148;0;5;0;0;5;0;0;0
2020-02-04 07:30:00;147;94;92;136;0;0;0;0;6;0;0;0
2020-02-04 07:45:00;150;108;150;171;1;5;1;0;1;1;0;0
2020-02-04 08:00:00;127;88;108;125;8;2;1;0;0;9;0;0
2020-02-04 08:15:00;159;107;95;130;0;0;0;0;1;0;0;0
2020-02-04 08:30:00;82;60;59;72;1;0;0;0;0;2;0;1
2020-02-04 08:45:00;
2020-02-04 09:00:00;52;41;33;46;0;0;0;0;0;0;0;0
2020-02-04 09:15:00;117;74;66;80;3;1;0;0;2;2;0;0
2020-02-04 09:30:00;126;84;63;77;0;3;0;0;0;0;0;0
2020-02-04 09:45:00;74;33;44;39;0;0;0;0;0;0;0;0
2020-02-04 10:00:00;118;91;74;91;3;0;0;0;0;2;0;0
2020-02-04 10:15:00;96;78;60;93;0;0;0;0;0;0;1;0
2020-02-04 10:30:00;112;79;73;88;0;0;0;0;0;2;0;0
2020-02-04 10:45:00;116;61;85;121;1;2;0;0;4;4;0;0
2020-02-04 11:00:00;119;80;92;112;0;8;0;2;7;3;1;0
2020-02-04 11:15:00;115;94;90;130;1;3;0;0;5;0;0;0
2020-02-04 11:30:00;105;79;91;105;3;0;0;0;2;4;0;4
2020-02-04 11:45:00;106;74;78;115;6;3;0;0;2;1;0;0
2020-02-04 12:00:00;102;56;88;120;6;0;0;0;5;6;0;0
2020-02-04 12:15:00;110;66;101;131;11;1;0;0;1;3;0;0
2020-02-04 12:30:00;89;60;77;121;0;0;0;0;2;8;0;0
2020-02-04 12:45:00;106;72;90;112;6;5;0;0;11;5;0;0
2020-02-04 13:00:00;110;84;103;122;0;1;0;0;1;26;0;0
2020-02-04 13:15:00;108;74;96;126;4;6;0;0;1;2;0;0
2020-02-04 13:30:00;111;82;84;106;5;0;0;0;5;5;1;0
2020-02-04 13:45:00;116;96;94;118;3;1;0;1;9;0;0;1
2020-02-04 14:00:00;116;93;101;131;16;1;0;0;0;5;0;0
2020-02-04 14:15:00;122;90;121;142;1;0;0;0;0;1;0;0
2020-02-04 14:30:00;115;91;85;138;10;1;0;1;7;7;1;0
2020-02-04 14:45:00;129;102;99;155;2;0;0;0;4;2;0;0
2020-02-04 15:00:00;133;86;112;151;1;3;0;0;3;0;0;0
2020-02-04 15:15:00;135;113;104;147;2;0;0;0;3;0;0;0
2020-02-04 15:30:00;148;115;121;171;2;1;1;0;1;2;0;0
2020-02-04 15:45:00;142;95;145;192;1;0;0;0;3;2;0;0
2020-02-04 16:00:00;160;115;124;171;5;20;0;14;4;5;0;0
2020-02-04 16:15:00;173;130;160;206;4;8;0;1;9;3;0;0
2020-02-04 16:30:00;161;153;148;203;3;6;0;10;4;4;0;0
2020-02-04 16:45:00;143;96;139;173;8;0;9;0;3;5;0;0
2020-02-04 17:00:00;132;109;131;174;6;4;0;0;2;2;0;0
2020-02-04 17:15:00;141;104;134;175;4;6;0;0;4;4;0;0
2020-02-04 17:30:00;136;118;130;183;0;2;0;0;18;0;0;0
2020-02-04 17:45:00;156;136;133;172;19;12;5;0;6;1;0;0
2020-02-04 18:00:00;136;111;121;175;5;0;0;0;9;6;0;0
2020-02-04 18:15:00;144;104;112;167;3;2;0;0;23;13;0;0
2020-02-04 18:30:00;103;85;88;135;2;6;0;0;0;2;0;0
2020-02-04 18:45:00;109;92;89;147;1;0;0;0;5;7;0;3
2020-02-04 19:00:00;94;60;81;139;0;0;0;0;0;0;0;0
2020-02-04 19:15:00;88;73;71;117;10;0;0;0;0;4;0;0
2020-02-04 19:30:00;70;45;73;101;0;0;0;0;1;0;0;0
2020-02-04 19:45:00;54;64;75;106;1;0;0;0;0;0;0;0
2020-02-04 20:00:00;58;44;73;105;0;0;0;0;0;0;0;0
2020-02-04 20:15:00;55;35;51;92;0;3;0;0;0;1;0;0
2020-02-04 20:30:00;51;28;48;58;0;0;0;0;0;1;0;0
2020-02-04 20:45:00;39;32;47;72;0;0;0;0;0;1;0;0
2020-02-04 21:00:00;27;18;43;63;0;0;0;0;0;0;0;0
2020-02-04 21:15:00;47;33;48;48;0;0;0;0;0;0;0;0
2020-02-04 21:30:00;39;14;42;41;0;0;0;0;0;0;0;0
2020-02-04 21:45:00;42;19;31;36;0;0;0;0;0;0;0;0
2020-02-04 22:00:00;36;18;31;34;0;0;0;0;0;0;0;0
2020-02-04 22:15:00;34;23;33;45;0;0;0;0;0;0;0;0
2020-02-04 22:30:00;32;21;33;32;0;0;0;0;0;0;0;0
2020-02-04 22:45:00;15;9;17;24;0;0;0;0;0;0;0;0
2020-02-04 23:00:00;21;15;19;22;0;0;0;0;0;0;0;0
2020-02-04 23:15:00;13;11;15;17;0;0;0;0;0;0;0;0
2020-02-04 23:30:00;9;9;17;21;0;0;0;0;0;0;0;0
