DATUM;1(DA1);2(DA2);3(VDB1);4(VDB2);5(DB3);6(DB4);7(DC1);8(DC2);9(VDD1);10(VDD2);11(DD3);12(DD4);13(TAFGA);14(TAFGC);15(TAFBA);16(TAFBB);17(TAFBC);18(TAFBD)
2020-08-17 00:00:00;3;6;0;3;0;4;9;11;0;1;1;1;0;0;0;0;0;0
2020-08-17 00:15:00;0;0;0;2;0;2;2;9;1;1;1;1;0;0;0;0;0;0
2020-08-17 00:30:00;1;3;0;1;0;1;3;6;1;0;1;0;0;0;0;0;0;0
2020-08-17 00:45:00;0;2;5;1;5;3;1;2;0;0;0;2;0;0;0;0;0;0
2020-08-17 01:00:00;0;1;1;1;1;0;4;2;2;0;2;0;0;0;0;0;0;0
2020-08-17 01:15:00;0;2;0;1;0;1;3;6;1;0;1;0;0;0;0;0;0;0
2020-08-17 01:30:00;0;0;0;4;0;5;3;3;2;0;2;0;0;0;0;0;0;0
2020-08-17 01:45:00;0;1;0;0;0;2;2;2;1;1;2;2;0;0;0;0;0;0
2020-08-17 02:00:00;1;1;0;1;0;2;1;0;0;0;0;1;0;0;0;0;0;0
2020-08-17 02:15:00;1;1;1;1;1;1;4;4;1;0;1;0;0;0;0;0;0;0
2020-08-17 02:30:00;2;2;1;1;1;2;2;3;0;0;0;0;0;0;0;0;0;0
2020-08-17 02:45:00;0;0;0;0;0;3;2;2;0;0;0;0;0;0;0;0;0;0
2020-08-17 03:00:00;1;2;0;1;0;2;1;1;0;0;0;0;0;0;0;0;0;0
2020-08-17 03:15:00;1;1;0;0;0;2;3;4;0;0;0;0;0;0;0;0;0;0
2020-08-17 03:30:00;0;0;2;1;2;1;1;1;1;0;1;1;0;0;0;0;0;0
2020-08-17 03:45:00;1;1;0;1;0;1;0;0;1;0;1;3;0;0;0;0;0;0
2020-08-17 04:00:00;0;0;1;1;1;4;2;3;0;0;0;0;0;0;0;0;0;0
2020-08-17 04:15:00;0;0;0;0;0;0;3;2;1;1;1;1;0;0;0;0;0;0
2020-08-17 04:30:00;1;1;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0
2020-08-17 04:45:00;1;1;1;0;1;1;1;2;1;0;2;1;0;0;0;0;0;0
2020-08-17 05:00:00;0;0;0;0;0;0;3;4;0;0;0;0;0;0;0;0;0;0
2020-08-17 05:15:00;1;2;3;3;2;4;4;2;1;2;2;3;0;0;0;0;1;0
2020-08-17 05:30:00;13;15;4;3;5;7;4;2;2;1;4;6;0;0;0;0;0;0
2020-08-17 05:45:00;25;19;4;5;8;6;5;12;7;2;9;6;1;0;2;0;0;0
2020-08-17 06:00:00;24;19;5;5;6;7;10;15;5;2;5;9;0;0;0;0;0;0
2020-08-17 06:15:00;40;19;7;9;12;11;16;18;4;1;6;8;2;0;0;0;0;0
2020-08-17 06:30:00;23;17;7;9;10;10;12;16;9;2;8;9;0;1;0;0;0;0
2020-08-17 06:45:00;23;24;14;9;16;11;11;15;5;0;5;6;0;0;0;0;0;1
2020-08-17 07:00:00;23;23;14;10;13;15;11;19;10;7;15;13;1;0;0;0;0;0
2020-08-17 07:15:00;29;21;15;8;17;14;11;21;13;3;14;7;0;0;0;0;0;0
2020-08-17 07:30:00;16;21;14;18;17;18;28;24;11;6;10;9;0;0;0;0;0;0
2020-08-17 07:45:00;20;31;16;15;16;19;22;23;9;2;9;8;0;0;0;0;0;0
2020-08-17 08:00:00;17;21;18;13;22;16;27;20;7;3;7;5;0;0;0;0;0;2
2020-08-17 08:15:00;18;21;14;20;17;24;19;25;7;1;8;6;0;0;0;0;0;1
2020-08-17 08:30:00;17;20;18;10;18;14;34;33;11;2;14;6;0;0;0;0;0;2
2020-08-17 08:45:00;19;25;14;20;16;25;33;29;11;3;15;5;0;0;0;0;0;0
2020-08-17 09:00:00;14;22;16;19;24;23;32;26;9;5;14;9;0;1;0;0;1;0
2020-08-17 09:15:00;14;27;15;10;21;17;31;26;8;3;11;6;0;1;0;0;2;0
2020-08-17 09:30:00;22;31;19;23;19;23;35;25;9;5;10;12;0;0;0;0;0;0
