DATUM;1(DA1);2(DB1);3(DC1);4(DC2);5(DRES1);6(DRES2);7(TAFGA);8(TAFBA)
2020-08-24 00:00:00;6;5;1;1;0;0;0;0
2020-08-24 00:15:00;15;5;2;1;0;0;0;0
2020-08-24 00:30:00;5;4;2;1;0;0;0;0
2020-08-24 00:45:00;6;4;0;1;0;0;0;0
2020-08-24 01:00:00;3;4;0;0;0;0;0;0
2020-08-24 01:15:00;5;6;0;0;0;0;0;0
2020-08-24 01:30:00;3;1;0;0;0;0;0;0
2020-08-24 01:45:00;2;5;1;1;0;0;0;0
2020-08-24 02:00:00;1;0;0;0;0;0;0;0
2020-08-24 02:15:00;1;0;1;1;0;0;0;0
2020-08-24 02:30:00;1;0;0;1;0;0;0;0
2020-08-24 02:45:00;5;1;2;3;0;0;0;0
2020-08-24 03:00:00;0;2;2;0;0;0;0;0
2020-08-24 03:15:00;0;3;0;1;0;0;0;0
2020-08-24 03:30:00;1;3;1;1;0;0;0;0
2020-08-24 03:45:00;2;1;0;0;0;0;0;0
2020-08-24 04:00:00;1;1;0;0;0;0;0;0
2020-08-24 04:15:00;2;5;0;0;0;0;0;0
2020-08-24 04:30:00;5;1;0;0;0;0;0;0
2020-08-24 04:45:00;9;2;1;0;0;0;0;0
2020-08-24 05:00:00;8;7;1;2;0;0;0;0
2020-08-24 05:15:00;15;10;1;2;0;0;0;0
2020-08-24 05:30:00;16;17;3;2;0;0;0;0
2020-08-24 05:45:00;12;22;3;2;0;0;0;0
2020-08-24 06:00:00;16;20;0;0;0;0;0;0
2020-08-24 06:15:00;8;11;0;0;0;0;0;0
2020-08-24 06:30:00;39;27;3;2;0;0;0;0
2020-08-24 06:45:00;37;33;5;2;0;0;2;2
2020-08-24 07:00:00;39;19;2;3;0;0;0;0
2020-08-24 07:15:00;46;41;2;2;0;0;1;0
2020-08-24 07:30:00;49;29;2;2;0;0;1;2
2020-08-24 07:45:00;37;41;3;3;0;0;1;2
2020-08-24 08:00:00;45;35;2;0;0;0;0;0
2020-08-24 08:15:00;46;36;3;2;0;0;0;0
2020-08-24 08:30:00;47;34;1;1;0;0;0;0
2020-08-24 08:45:00;50;44;4;4;0;0;0;0
2020-08-24 09:00:00;30;37;1;1;0;0;0;0
2020-08-24 09:15:00;46;34;3;3;0;0;0;0
2020-08-24 09:30:00;40;21;0;0;0;0;0;0
2020-08-24 09:45:00;38;48;1;2;0;0;0;0
2020-08-24 10:00:00;32;31;1;0;0;0;1;0
2020-08-24 10:15:00;42;33;3;2;0;0;0;0
2020-08-24 10:30:00;49;38;0;0;0;0;0;0
2020-08-24 10:45:00;47;38;0;1;0;0;1;0
2020-08-24 11:00:00;44;47;3;1;0;0;1;1
2020-08-24 11:15:00;48;35;2;1;0;0;8;2
2020-08-24 11:30:00;43;39;4;2;0;0;1;0
2020-08-24 11:45:00;49;55;1;0;0;0;0;0
2020-08-24 12:00:00;48;33;2;3;0;0;2;0
2020-08-24 12:15:00;54;42;1;3;0;0;0;0
2020-08-24 12:30:00;50;43;0;0;0;0;6;4
2020-08-24 12:45:00;45;52;2;1;0;0;0;0
2020-08-24 13:00:00;44;40;4;2;0;0;0;0
2020-08-24 13:15:00;48;48;3;0;0;0;0;0
2020-08-24 13:30:00;67;41;1;0;0;0;0;0
2020-08-24 13:45:00;53;43;0;0;0;0;0;0
2020-08-24 14:00:00;43;26;4;2;0;0;0;0
2020-08-24 14:15:00;67;63;4;5;0;0;3;0
2020-08-24 14:30:00;56;49;0;1;0;0;1;0
2020-08-24 14:45:00;44;53;1;1;0;0;0;1
2020-08-24 15:00:00;39;38;2;3;0;0;1;0
2020-08-24 15:15:00;49;64;1;4;0;0;0;0
2020-08-24 15:30:00;57;34;5;5;0;0;4;8
2020-08-24 15:45:00;62;51;7;5;0;0;2;2
2020-08-24 16:00:00;51;52;3;2;0;0;0;0
2020-08-24 16:15:00;50;61;2;3;0;0;2;3
2020-08-24 16:30:00;46;37;4;9;0;0;1;0
2020-08-24 16:45:00;62;65;2;3;0;0;0;0
2020-08-24 17:00:00;59;59;5;3;0;0;0;0
2020-08-24 17:15:00;63;54;3;6;0;0;0;0
2020-08-24 17:30:00;52;41;1;1;0;0;0;0
2020-08-24 17:45:00;51;50;4;1;0;0;0;0
2020-08-24 18:00:00;42;30;2;2;0;0;3;0
2020-08-24 18:15:00;43;51;7;3;0;0;0;0
2020-08-24 18:30:00;47;27;2;1;0;0;0;0
2020-08-24 18:45:00;39;36;1;1;0;0;0;0
2020-08-24 19:00:00;37;34;1;1;0;0;0;0
2020-08-24 19:15:00;37;37;2;5;0;0;0;0
2020-08-24 19:30:00;31;27;1;0;0;0;0;0
2020-08-24 19:45:00;24;34;1;1;0;0;0;0
2020-08-24 20:00:00;37;33;1;2;0;0;0;0
2020-08-24 20:15:00;28;22;0;0;0;0;0;0
2020-08-24 20:30:00;32;22;1;0;0;0;0;0
2020-08-24 20:45:00;22;31;0;0;0;0;0;0
2020-08-24 21:00:00;22;18;1;1;0;0;0;0
2020-08-24 21:15:00;22;12;3;2;0;0;0;0
2020-08-24 21:30:00;15;10;0;2;0;0;0;0
2020-08-24 21:45:00;11;24;1;1;0;0;0;0
2020-08-24 22:00:00;10;24;4;2;0;0;0;0
2020-08-24 22:15:00;13;8;0;0;0;0;0;0
2020-08-24 22:30:00;10;7;0;1;0;0;0;0
2020-08-24 22:45:00;8;10;0;0;0;0;0;0
2020-08-24 23:00:00;3;10;0;1;0;0;0;0
2020-08-24 23:15:00;6;10;0;0;0;0;0;0
2020-08-24 23:30:00;9;7;0;0;0;0;0;0
2020-08-24 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
