DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1C);8(TA2C)
2020-06-11 00:00:00;5;15;13;0;0;0;0;0
2020-06-11 00:15:00;7;29;7;0;0;0;0;0
2020-06-11 00:30:00;17;26;16;0;0;0;0;0
2020-06-11 00:45:00;9;18;7;0;0;0;0;0
2020-06-11 01:00:00;8;12;10;0;0;0;0;0
2020-06-11 01:15:00;5;15;10;0;0;0;0;0
2020-06-11 01:30:00;3;12;5;0;0;0;0;0
2020-06-11 01:45:00;12;7;4;0;0;0;0;0
2020-06-11 02:00:00;5;7;8;0;0;0;0;0
2020-06-11 02:15:00;4;11;2;0;0;0;0;0
2020-06-11 02:30:00;10;9;4;0;0;0;0;0
2020-06-11 02:45:00;5;7;3;0;0;0;0;0
2020-06-11 03:00:00;3;7;3;0;0;0;0;0
2020-06-11 03:15:00;1;5;4;0;0;0;0;0
2020-06-11 03:30:00;2;2;5;0;0;0;0;0
2020-06-11 03:45:00;4;4;3;0;0;0;0;0
2020-06-11 04:00:00;3;2;4;0;0;0;0;0
2020-06-11 04:15:00;7;7;3;0;0;0;0;0
2020-06-11 04:30:00;5;4;4;0;0;0;0;0
2020-06-11 04:45:00;4;14;2;0;0;0;0;0
2020-06-11 05:00:00;9;10;4;0;0;0;0;0
2020-06-11 05:15:00;3;10;7;0;0;0;0;0
2020-06-11 05:30:00;12;18;11;0;0;0;0;0
2020-06-11 05:45:00;59;42;3;0;0;0;0;0
2020-06-11 06:00:00;117;82;11;0;0;0;0;0
2020-06-11 06:15:00;53;27;10;0;0;0;0;0
2020-06-11 06:30:00;13;14;6;0;0;0;0;0
2020-06-11 06:45:00;17;13;8;0;0;0;0;0
2020-06-11 07:00:00;11;20;5;0;0;0;0;0
2020-06-11 07:15:00;14;13;8;0;0;0;0;0
2020-06-11 07:30:00;6;21;10;0;0;0;0;0
2020-06-11 07:45:00;22;26;11;0;0;0;0;0
2020-06-11 08:00:00;5;29;7;0;0;0;0;0
2020-06-11 08:15:00;13;25;10;0;0;1;0;0
2020-06-11 08:30:00;13;30;17;0;0;0;0;0
2020-06-11 08:45:00;11;37;10;0;0;0;0;0
2020-06-11 09:00:00;18;47;5;0;0;2;0;0
2020-06-11 09:15:00;18;38;11;0;0;0;0;0
2020-06-11 09:30:00;15;53;26;0;0;0;0;0
2020-06-11 09:45:00;18;60;23;0;0;0;0;0
2020-06-11 10:00:00;23;57;32;0;0;0;8;0
2020-06-11 10:15:00;26;55;24;0;6;1;1;7
2020-06-11 10:30:00;41;60;22;0;4;0;0;0
2020-06-11 10:45:00;21;61;29;0;1;0;0;1
2020-06-11 11:00:00;28;60;17;0;6;0;0;0
2020-06-11 11:15:00;25;70;33;0;0;15;6;0
2020-06-11 11:30:00;33;79;43;0;2;0;0;6
2020-06-11 11:45:00;34;76;43;0;0;0;0;0
2020-06-11 12:00:00;25;74;34;0;0;0;0;0
2020-06-11 12:15:00;31;80;35;0;0;0;1;0
2020-06-11 12:30:00;30;60;31;0;12;3;8;0
2020-06-11 12:45:00;33;68;34;0;5;0;0;8
2020-06-11 13:00:00;34;78;42;0;1;1;6;7
2020-06-11 13:15:00;31;80;52;0;5;7;0;2
2020-06-11 13:30:00;45;101;41;0;0;0;6;0
2020-06-11 13:45:00;38;85;35;0;7;0;4;3
2020-06-11 14:00:00;41;79;35;0;1;7;3;1
2020-06-11 14:15:00;32;90;53;0;3;0;1;2
2020-06-11 14:30:00;33;89;35;0;7;0;0;0
2020-06-11 14:45:00;27;104;41;0;0;1;1;0
2020-06-11 15:00:00;42;96;38;0;3;1;11;3
2020-06-11 15:15:00;40;90;41;0;7;0;0;2
2020-06-11 15:30:00;39;85;41;0;14;3;4;6
2020-06-11 15:45:00;32;91;35;0;14;1;6;0
2020-06-11 16:00:00;43;98;44;0;0;0;9;0
2020-06-11 16:15:00;37;83;52;0;6;1;0;0
2020-06-11 16:30:00;47;90;35;0;7;0;3;7
2020-06-11 16:45:00;49;95;48;0;3;1;2;1
2020-06-11 17:00:00;40;94;38;0;0;2;1;0
2020-06-11 17:15:00;34;77;41;0;0;7;9;0
2020-06-11 17:30:00;34;100;36;0;21;0;1;2
2020-06-11 17:45:00;42;85;41;0;5;0;6;6
2020-06-11 18:00:00;34;88;32;0;5;0;0;1
2020-06-11 18:15:00;41;94;47;0;8;2;6;2
2020-06-11 18:30:00;39;81;42;0;7;2;15;1
2020-06-11 18:45:00;47;76;46;0;24;0;0;7
2020-06-11 19:00:00;40;78;44;0;0;0;0;3
2020-06-11 19:15:00;35;65;32;0;0;0;0;0
2020-06-11 19:30:00;27;60;39;0;0;0;0;0
2020-06-11 19:45:00;38;68;41;0;0;0;0;0
2020-06-11 20:00:00;29;81;30;0;0;0;0;0
2020-06-11 20:15:00;26;72;43;0;0;0;0;0
2020-06-11 20:30:00;35;81;33;0;0;4;7;0
2020-06-11 20:45:00;28;63;31;0;0;0;0;0
2020-06-11 21:00:00;25;63;33;0;0;0;0;0
2020-06-11 21:15:00;26;80;38;0;0;0;0;0
2020-06-11 21:30:00;38;76;27;0;0;0;4;0
2020-06-11 21:45:00;33;59;33;0;0;0;0;0
2020-06-11 22:00:00;37;60;24;0;0;0;0;0
2020-06-11 22:15:00;26;50;29;0;0;0;0;0
2020-06-11 22:30:00;21;68;23;0;0;0;1;0
2020-06-11 23:00:00;10;31;12;0;3;0;0;3
2020-06-11 23:15:00;10;35;16;0;0;0;0;0
2020-06-11 23:30:00;13;41;14;0;0;0;0;0
2020-06-11 23:45:00;7;29;11;0;0;0;0;0
