DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2019-11-18 00:00:00;5;3;0;0;14;8;1;0;9;0;0
2019-11-18 00:15:00;8;7;1;1;17;9;0;0;11;0;0
2019-11-18 00:30:00;3;5;0;0;11;10;1;0;12;0;0
2019-11-18 00:45:00;6;6;1;0;13;5;0;0;6;0;0
2019-11-18 01:00:00;2;7;0;0;6;6;0;0;6;0;0
2019-11-18 01:15:00;4;8;3;0;3;3;0;0;2;0;0
2019-11-18 01:30:00;8;8;1;0;10;6;2;0;7;1;0
2019-11-18 01:45:00;6;4;0;1;5;2;0;0;3;0;0
2019-11-18 02:00:00;7;7;0;0;4;1;0;0;2;0;0
2019-11-18 02:15:00;9;9;1;0;5;3;0;0;3;0;0
2019-11-18 02:30:00;7;8;0;0;3;2;1;0;3;0;0
2019-11-18 02:45:00;5;3;2;1;2;0;0;0;1;0;0
2019-11-18 03:00:00;4;5;0;0;3;5;1;0;6;0;0
2019-11-18 03:15:00;5;3;0;1;4;4;0;0;5;0;0
2019-11-18 03:30:00;7;6;0;0;5;2;0;0;3;0;0
2019-11-18 03:45:00;6;7;1;0;9;1;0;0;2;0;0
2019-11-18 04:00:00;5;3;0;0;7;4;0;0;4;0;0
2019-11-18 04:15:00;10;8;0;1;4;5;0;0;4;0;0
2019-11-18 04:30:00;21;11;2;1;9;6;0;0;7;0;0
2019-11-18 04:45:00;24;18;2;0;17;6;0;0;8;0;0
2019-11-18 05:00:00;34;37;1;1;33;16;0;0;24;0;0
2019-11-18 05:15:00;43;46;3;2;43;18;0;0;20;0;0
2019-11-18 05:30:00;64;81;6;5;65;29;2;0;38;0;0
2019-11-18 05:45:00;75;78;15;2;81;41;2;0;46;0;1
2019-11-18 06:00:00;76;102;25;6;109;58;1;0;65;0;0
2019-11-18 06:15:00;92;115;28;9;137;74;5;0;77;0;0
2019-11-18 06:30:00;97;149;30;11;146;116;8;0;122;0;10
2019-11-18 06:45:00;105;168;21;3;149;139;7;0;136;0;4
2019-11-18 07:00:00;81;145;14;6;172;189;9;0;185;0;4
2019-11-18 07:15:00;78;141;13;8;208;233;15;0;230;4;2
2019-11-18 07:30:00;97;165;15;106;159;171;15;0;172;4;0
2019-11-18 07:45:00;106;157;12;11;137;156;15;0;169;3;6
2019-11-18 08:00:00;78;196;21;14;141;141;15;0;137;4;0
2019-11-18 08:15:00;70;179;24;9;129;150;9;0;163;2;6
2019-11-18 08:30:00;99;175;17;12;123;118;8;0;113;3;1
2019-11-18 08:45:00;92;185;20;14;130;128;9;0;134;5;5
2019-11-18 09:00:00;88;128;16;14;102;105;12;0;108;2;0
2019-11-18 09:15:00;108;123;16;9;99;130;16;0;131;10;0
2019-11-18 09:30:00;108;104;19;15;106;95;8;0;97;6;3
2019-11-18 09:45:00;92;107;15;3;104;82;10;0;98;12;0
2019-11-18 10:00:00;98;97;13;12;116;106;14;0;101;8;3
2019-11-18 10:15:00;88;121;16;8;104;98;11;0;107;7;0
2019-11-18 10:30:00;92;97;11;8;101;95;13;0;97;7;0
2019-11-18 10:45:00;100;107;14;5;103;95;5;0;115;8;4
2019-11-18 11:00:00;105;108;12;6;94;74;5;0;87;7;5
2019-11-18 11:15:00;81;101;16;8;91;90;8;0;98;7;1
2019-11-18 11:30:00;94;121;11;9;90;100;6;0;98;1;5
2019-11-18 11:45:00;74;123;15;16;96;104;8;0;103;6;0
2019-11-18 12:00:00;97;121;12;13;111;98;8;0;105;9;2
2019-11-18 12:15:00;84;109;15;8;117;118;10;0;131;5;5
2019-11-18 12:30:00;84;116;15;9;105;120;13;0;122;2;4
2019-11-18 12:45:00;89;122;18;8;117;94;8;0;108;3;2
2019-11-18 13:00:00;99;166;18;13;105;108;7;0;109;4;7
2019-11-18 13:15:00;103;149;17;15;101;99;5;0;104;5;1
2019-11-18 13:30:00;96;133;6;8;114;98;8;0;94;11;7
2019-11-18 13:45:00;79;118;13;8;88;101;13;0;111;6;0
2019-11-18 14:00:00;95;113;13;15;108;105;9;0;111;8;8
2019-11-18 14:15:00;90;125;13;9;133;115;4;0;121;14;5
2019-11-18 14:30:00;114;128;17;14;69;168;11;0;143;9;1
2019-11-18 14:45:00;94;129;18;18;129;120;9;0;125;6;2
2019-11-18 15:00:00;92;160;17;13;113;116;7;0;120;12;0
2019-11-18 15:15:00;118;146;24;14;115;123;6;0;130;10;9
2019-11-18 15:30:00;114;164;22;34;110;129;7;0;141;10;16
2019-11-18 15:45:00;128;172;18;24;130;135;6;0;133;11;5
2019-11-18 16:00:00;105;163;9;31;144;136;8;0;143;9;5
2019-11-18 16:15:00;130;187;15;44;154;155;6;0;157;10;8
2019-11-18 16:30:00;125;198;17;49;126;151;10;0;152;10;28
2019-11-18 16:45:00;90;203;22;47;166;163;8;0;169;16;17
2019-11-18 17:00:00;25;239;29;34;157;169;8;0;167;18;25
2019-11-18 17:15:00;102;171;15;31;143;173;1;0;174;10;12
2019-11-18 17:30:00;102;154;15;16;149;160;5;0;158;5;5
2019-11-18 17:45:00;79;122;12;20;138;141;5;0;155;5;9
2019-11-18 18:00:00;97;136;11;8;129;134;5;0;134;4;5
2019-11-18 18:15:00;77;117;10;7;121;128;4;0;134;1;2
2019-11-18 18:30:00;70;102;12;12;110;112;3;0;115;1;4
2019-11-18 18:45:00;56;93;9;5;91;92;3;0;98;2;2
2019-11-18 19:00:00;58;76;10;14;75;84;2;0;79;0;10
2019-11-18 19:15:00;49;57;6;6;81;75;4;0;73;3;0
2019-11-18 19:30:00;66;70;7;7;65;63;3;0;65;0;0
2019-11-18 19:45:00;36;62;5;11;76;63;0;0;63;2;2
2019-11-18 20:00:00;44;48;3;2;70;60;2;0;66;0;1
2019-11-18 20:15:00;38;63;4;4;82;49;12;0;60;0;4
2019-11-18 20:30:00;48;41;3;0;55;54;4;0;52;0;0
2019-11-18 20:45:00;22;25;2;0;40;37;3;0;37;0;0
2019-11-18 21:00:00;42;37;5;5;41;32;4;0;39;0;0
2019-11-18 21:15:00;35;39;4;2;40;41;0;0;44;0;0
2019-11-18 21:30:00;45;35;5;3;34;19;0;0;19;0;0
2019-11-18 21:45:00;38;39;3;10;17;18;2;0;18;0;0
2019-11-18 22:00:00;45;37;0;3;29;25;1;0;27;0;0
2019-11-18 22:15:00;28;24;2;2;24;28;2;0;28;0;0
2019-11-18 22:30:00;19;38;6;3;37;25;1;0;31;0;0
2019-11-18 22:45:00;20;22;2;2;16;11;1;0;10;0;0
2019-11-18 23:00:00;19;18;2;0;28;20;2;0;17;0;0
2019-11-18 23:15:00;14;9;1;1;25;10;0;0;13;0;0
2019-11-18 23:30:00;13;10;0;0;28;14;0;0;18;0;0
2019-11-18 23:45:00;10;14;1;0;20;12;0;0;12;0;0
