DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2020-04-07 00:00:00;3;0;0;0;3;3;3;0;1;0;77;0;0
2020-04-07 00:15:00;0;1;0;0;2;3;2;1;0;0;345;0;0
2020-04-07 00:30:00;0;0;0;0;2;3;5;2;0;0;1817;0;0
2020-04-07 00:45:00;1;0;0;0;2;3;4;3;1;0;404;0;0
2020-04-07 01:00:00;2;0;0;0;0;0;1;1;0;0;488;0;0
2020-04-07 01:15:00;3;2;0;0;2;2;0;0;1;1;282;0;0
2020-04-07 01:30:00;0;0;0;0;1;1;3;3;0;0;511;0;0
2020-04-07 01:45:00;0;0;0;0;1;3;1;0;0;0;2412;0;0
2020-04-07 02:00:00;1;0;0;0;1;1;0;0;2;2;597;0;0
2020-04-07 02:15:00;7;4;0;0;0;1;3;1;0;0;471;0;0
2020-04-07 02:30:00;2;1;1;0;1;0;0;2;3;2;1;0;0
2020-04-07 02:45:00;2;0;0;0;0;1;2;1;0;0;858;0;0
2020-04-07 03:00:00;3;5;0;0;0;0;1;0;0;0;2394;0;0
2020-04-07 03:15:00;1;0;0;0;1;1;0;0;0;0;685;0;0
2020-04-07 03:30:00;2;0;0;0;0;0;2;0;0;1;837;0;0
2020-04-07 03:45:00;1;0;0;0;2;1;1;0;1;0;274;0;0
2020-04-07 04:00:00;4;0;0;0;1;1;1;2;0;1;15;0;0
2020-04-07 04:15:00;1;0;0;0;3;3;0;1;2;0;1481;0;0
2020-04-07 04:30:00;1;2;1;0;0;0;3;2;2;0;2341;0;0
2020-04-07 04:45:00;0;1;1;1;5;4;7;4;2;0;1241;0;0
2020-04-07 05:00:00;1;1;0;1;9;8;2;4;0;0;40;0;0
2020-04-07 05:15:00;2;1;0;1;14;11;10;3;7;5;702;1;0
2020-04-07 05:30:00;4;6;2;0;12;14;32;14;12;4;1440;0;1
2020-04-07 05:45:00;12;6;0;1;14;12;35;28;25;10;1211;1;0
2020-04-07 06:00:00;9;7;0;1;12;16;22;24;17;3;500;0;1
2020-04-07 06:15:00;8;7;1;0;22;21;34;30;26;11;7;1;2
2020-04-07 06:30:00;4;5;1;0;28;28;52;39;27;11;3;2;0
2020-04-07 06:45:00;8;9;0;5;46;42;46;36;45;24;4;4;1
2020-04-07 07:00:00;11;10;0;1;33;39;57;40;33;17;3;3;3
2020-04-07 07:15:00;16;7;0;1;22;33;37;28;34;19;2;1;1
2020-04-07 07:30:00;15;5;0;0;29;25;61;29;42;18;4;0;0
2020-04-07 07:45:00;7;7;0;1;36;43;47;24;42;19;2;2;1
2020-04-07 08:00:00;12;10;0;2;26;22;36;20;37;17;4;3;1
2020-04-07 08:15:00;17;9;1;2;35;34;40;20;37;16;1;0;2
2020-04-07 08:30:00;13;7;2;3;33;33;40;16;23;10;3;0;1
2020-04-07 08:45:00;20;8;0;5;40;36;30;18;31;10;1;2;1
2020-04-07 09:00:00;12;11;1;1;33;32;34;16;29;13;2;0;0
2020-04-07 09:15:00;16;7;1;1;23;24;36;12;19;8;5;0;3
2020-04-07 09:30:00;17;10;0;3;37;34;33;13;30;10;2;0;0
2020-04-07 09:45:00;14;8;0;2;49;52;37;13;35;14;3;1;1
2020-04-07 10:00:00;17;16;3;1;23;31;42;15;19;7;4;3;0
2020-04-07 10:15:00;23;18;1;1;30;25;35;14;38;8;6;1;1
