DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2020-07-20 00:00:00;3;4;3;0;5;1;0
2020-07-20 00:15:00;6;5;4;0;4;1;0
2020-07-20 00:30:00;2;0;0;2;9;10;0
2020-07-20 00:45:00;4;6;5;0;6;3;0
2020-07-20 01:00:00;1;4;3;2;7;6;0
2020-07-20 01:15:00;4;2;0;0;3;3;0
2020-07-20 01:30:00;1;2;1;2;3;1;0
2020-07-20 01:45:00;2;2;1;2;6;2;0
2020-07-20 02:00:00;4;5;1;1;5;2;0
2020-07-20 02:15:00;1;2;2;0;5;2;0
2020-07-20 02:30:00;5;4;2;0;7;2;0
2020-07-20 02:45:00;1;2;2;3;2;1;0
2020-07-20 03:00:00;6;5;5;5;2;1;0
2020-07-20 03:15:00;2;2;0;1;3;3;0
2020-07-20 03:30:00;3;3;3;6;6;3;0
2020-07-20 03:45:00;9;9;4;4;5;6;0
2020-07-20 04:00:00;3;1;1;3;5;3;0
2020-07-20 04:15:00;11;8;7;2;6;2;0
2020-07-20 04:30:00;10;8;3;1;8;5;0
2020-07-20 04:45:00;8;8;4;4;12;8;0
2020-07-20 05:00:00;25;13;7;9;17;4;0
2020-07-20 05:15:00;35;22;15;12;28;14;0
2020-07-20 05:30:00;32;15;12;9;48;17;0
2020-07-20 05:45:00;61;38;30;18;54;24;0
2020-07-20 06:00:00;43;18;12;15;51;25;0
2020-07-20 06:15:00;73;55;50;26;77;35;0
2020-07-20 06:30:00;73;46;41;25;75;30;0
2020-07-20 06:45:00;100;67;59;26;115;43;4
2020-07-20 07:00:00;90;60;52;35;81;27;4
2020-07-20 07:15:00;113;72;70;53;94;37;4
2020-07-20 07:30:00;88;54;45;50;73;35;0
2020-07-20 07:45:00;95;64;58;37;84;29;2
2020-07-20 08:00:00;98;65;61;32;92;48;0
2020-07-20 08:15:00;78;55;50;44;97;32;1
2020-07-20 08:30:00;90;52;49;40;83;43;1
2020-07-20 08:45:00;81;33;30;27;78;38;1
2020-07-20 09:00:00;65;45;35;37;84;43;0
2020-07-20 09:15:00;95;57;47;37;89;58;0
2020-07-20 09:30:00;83;39;37;39;83;58;3
2020-07-20 09:45:00;104;51;43;27;92;49;1
2020-07-20 10:00:00;90;43;45;39;98;65;0
2020-07-20 10:15:00;77;55;44;26;90;55;5
2020-07-20 10:30:00;77;46;40;38;95;60;1
2020-07-20 10:45:00;95;54;48;39;107;84;0
2020-07-20 11:00:00;77;42;38;42;116;78;1
2020-07-20 11:15:00;86;48;37;60;120;89;3
2020-07-20 11:30:00;92;55;43;31;128;94;3
2020-07-20 11:45:00;81;62;52;41;114;76;2
2020-07-20 12:00:00;99;58;46;43;100;63;3
2020-07-20 12:15:00;68;39;38;38;99;48;4
2020-07-20 12:30:00;69;65;55;25;126;73;4
2020-07-20 12:45:00;83;50;44;28;114;57;2
2020-07-20 13:00:00;78;55;52;27;110;67;4
2020-07-20 13:15:00;78;51;39;29;129;78;3
2020-07-20 13:30:00;93;53;53;33;136;78;2
2020-07-20 13:45:00;71;54;42;31;97;66;3
2020-07-20 14:00:00;76;51;40;47;110;60;1
2020-07-20 14:15:00;93;60;60;53;113;70;2
2020-07-20 14:30:00;69;57;47;49;129;97;3
2020-07-20 14:45:00;81;44;42;116;111;83;2
2020-07-20 15:00:00;71;40;35;35;95;54;1
2020-07-20 15:15:00;92;60;55;55;119;74;4
2020-07-20 15:30:00;69;54;47;46;111;68;2
2020-07-20 15:45:00;92;62;57;51;103;63;2
2020-07-20 16:00:00;86;56;52;53;115;87;4
2020-07-20 16:15:00;136;77;69;51;126;61;1
2020-07-20 16:30:00;97;55;52;54;136;78;3
2020-07-20 16:45:00;94;61;60;47;121;57;3
2020-07-20 17:00:00;96;43;41;59;99;64;6
2020-07-20 17:15:00;78;54;49;53;109;49;3
2020-07-20 17:30:00;83;48;41;50;86;49;1
2020-07-20 17:45:00;69;37;36;34;83;35;2
2020-07-20 18:00:00;66;41;34;26;90;54;0
2020-07-20 18:15:00;61;46;40;22;74;45;1
2020-07-20 18:30:00;56;39;31;21;65;30;0
2020-07-20 18:45:00;67;53;40;13;55;25;3
2020-07-20 19:00:00;79;54;40;13;54;23;0
2020-07-20 19:15:00;77;47;34;8;49;32;2
2020-07-20 19:30:00;65;49;38;12;53;21;1
2020-07-20 19:45:00;54;44;31;11;52;21;0
2020-07-20 20:00:00;40;22;12;15;39;12;0
2020-07-20 20:15:00;32;23;16;8;40;14;0
2020-07-20 20:30:00;25;17;13;3;23;9;0
2020-07-20 20:45:00;39;24;19;7;28;14;0
2020-07-20 21:00:00;23;18;11;8;28;12;0
2020-07-20 21:15:00;33;26;19;10;32;9;0
2020-07-20 21:30:00;17;15;11;6;18;4;0
2020-07-20 21:45:00;31;25;16;5;28;7;2
2020-07-20 22:00:00;15;12;5;4;29;11;0
2020-07-20 22:15:00;26;13;9;12;33;18;0
2020-07-20 22:30:00;10;7;2;3;15;7;0
2020-07-20 22:45:00;13;5;4;8;11;11;0
2020-07-20 23:00:00;13;10;6;1;8;4;0
2020-07-20 23:15:00;13;10;6;7;6;3;0
2020-07-20 23:30:00;6;4;0;2;8;3;0
2020-07-20 23:45:00;8;5;3;1;6;6;0
