DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2019-08-28 00:00:00;8;4;0;7;9;4;9;5;5;7
2019-08-28 00:15:00;6;7;1;16;10;1;8;13;6;3
2019-08-28 00:30:00;3;5;1;7;6;1;5;6;6;2
2019-08-28 00:45:00;9;3;1;11;10;1;8;8;1;5
2019-08-28 01:00:00;6;5;1;8;6;5;7;9;3;3
2019-08-28 01:15:00;3;3;1;8;6;1;5;6;3;2
2019-08-28 01:30:00;2;4;0;4;7;2;7;6;4;2
2019-08-28 01:45:00;5;3;0;3;2;2;2;0;2;4
2019-08-28 02:00:00;3;4;0;1;0;0;0;1;4;2
2019-08-28 02:15:00;2;0;0;1;1;1;1;1;1;2
2019-08-28 02:30:00;5;4;1;3;5;0;5;4;3;3
2019-08-28 02:45:00;4;1;3;1;3;0;3;3;1;3
2019-08-28 03:00:00;2;3;1;6;3;0;0;5;2;2
2019-08-28 03:15:00;1;1;1;3;3;2;3;3;1;1
2019-08-28 03:30:00;3;3;0;8;5;0;6;6;3;3
2019-08-28 03:45:00;3;4;1;2;0;1;0;1;4;3
2019-08-28 04:00:00;3;2;0;1;2;3;3;2;3;3
2019-08-28 04:15:00;6;4;1;2;7;1;7;3;4;6
2019-08-28 04:30:00;6;6;0;4;5;2;5;3;5;4
2019-08-28 04:45:00;12;5;1;16;14;4;16;13;5;10
2019-08-28 05:00:00;14;10;0;12;11;5;14;8;10;13
2019-08-28 05:15:00;34;14;1;17;44;9;44;19;17;31
2019-08-28 05:30:00;33;23;0;41;40;12;45;38;23;30
2019-08-28 05:45:00;45;23;5;68;68;15;63;68;22;36
2019-08-28 06:00:00;30;24;2;49;48;19;53;47;24;25
2019-08-28 06:15:00;46;23;4;106;97;20;95;97;24;38
2019-08-28 06:30:00;47;50;7;130;111;22;111;124;47;42
2019-08-28 06:45:00;50;42;9;125;132;16;122;110;38;42
2019-08-28 07:00:00;58;45;3;117;112;202;110;108;43;54
