DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DD1);8(TAFBAC2);9(TAFBA2C);10(TAFBBD2);11(TAFBB2D)
2019-10-03 00:00:00;24;19;4;4;0;16;6;0;0;0;0
2019-10-03 00:15:00;24;14;4;4;0;13;5;0;0;0;0
2019-10-03 00:30:00;16;6;2;8;0;12;1;0;0;0;0
2019-10-03 00:45:00;18;9;0;4;0;5;3;0;0;0;0
2019-10-03 01:00:00;12;9;1;4;0;12;3;0;0;0;0
2019-10-03 01:15:00;11;9;4;3;0;12;7;0;0;0;0
2019-10-03 01:30:00;13;8;1;2;0;6;4;0;0;0;0
2019-10-03 01:45:00;16;10;1;2;0;6;0;0;0;0;0
2019-10-03 02:00:00;13;2;1;2;0;7;1;0;0;0;0
2019-10-03 02:15:00;10;4;1;1;0;4;2;0;0;0;0
2019-10-03 02:30:00;6;6;1;3;0;5;2;0;0;0;0
2019-10-03 02:45:00;9;2;0;5;0;3;3;0;0;0;0
2019-10-03 03:00:00;11;3;0;1;0;6;1;0;0;0;0
2019-10-03 03:15:00;8;4;0;0;0;2;2;0;0;0;0
2019-10-03 03:30:00;5;4;1;5;0;10;0;0;0;0;0
2019-10-03 03:45:00;5;4;2;2;0;5;2;0;0;0;0
2019-10-03 04:00:00;8;4;0;1;0;4;1;0;0;0;0
2019-10-03 04:15:00;10;4;2;5;0;2;1;0;0;0;0
2019-10-03 04:30:00;6;4;0;2;0;8;3;0;0;0;0
2019-10-03 04:45:00;7;2;1;6;0;4;0;0;0;0;0
2019-10-03 05:00:00;13;8;1;4;0;3;0;0;0;0;0
2019-10-03 05:15:00;15;6;2;4;0;6;5;0;0;0;0
2019-10-03 05:30:00;29;21;2;17;0;15;3;0;0;0;0
2019-10-03 05:45:00;61;51;4;23;0;9;2;0;0;0;0
2019-10-03 06:00:00;97;86;9;24;0;18;1;0;0;0;0
2019-10-03 06:15:00;61;41;5;6;0;10;2;0;0;0;0
2019-10-03 06:30:00;31;19;3;12;0;6;3;0;0;0;0
2019-10-03 06:45:00;19;15;2;7;0;9;3;0;0;0;0
2019-10-03 07:00:00;14;13;3;19;0;8;2;0;0;0;0
2019-10-03 07:15:00;19;9;1;6;0;6;2;0;0;0;0
2019-10-03 07:30:00;20;12;3;6;0;8;2;0;0;0;0
2019-10-03 07:45:00;22;15;4;13;0;6;6;0;0;0;0
2019-10-03 08:00:00;19;14;5;8;0;7;7;0;0;0;0
2019-10-03 08:15:00;27;14;1;9;0;5;4;0;0;0;0
2019-10-03 08:30:00;25;13;2;17;0;14;10;0;0;0;0
2019-10-03 08:45:00;30;11;4;20;0;16;15;0;0;0;0
2019-10-03 09:00:00;36;30;3;15;0;18;12;0;34;0;0
2019-10-03 09:15:00;30;20;8;18;0;20;8;12;0;0;0
2019-10-03 09:30:00;33;22;6;21;0;17;12;0;0;0;0
2019-10-03 09:45:00;44;25;9;26;0;24;14;0;0;0;0
2019-10-03 10:00:00;49;23;12;20;0;24;30;0;0;0;0
2019-10-03 10:15:00;43;37;10;25;0;23;17;0;0;0;0
2019-10-03 10:30:00;52;26;9;26;0;29;18;0;0;4;0
2019-10-03 10:45:00;61;35;11;29;0;42;17;0;0;0;0
2019-10-03 11:00:00;43;29;9;19;0;32;6;0;0;0;0
2019-10-03 11:15:00;50;47;8;20;0;34;15;0;1;0;0
2019-10-03 11:30:00;54;35;13;37;0;43;19;0;0;0;0
2019-10-03 11:45:00;49;33;15;34;0;39;15;0;0;0;0
2019-10-03 12:00:00;50;50;12;26;0;40;17;0;0;0;0
2019-10-03 12:15:00;46;32;7;22;0;31;17;0;0;0;3
2019-10-03 12:30:00;48;31;15;29;0;37;18;0;0;0;0
2019-10-03 12:45:00;58;42;17;22;0;38;11;0;0;0;0
2019-10-03 13:00:00;45;38;13;25;0;34;11;0;0;0;0
2019-10-03 13:15:00;42;44;12;31;0;52;14;0;0;0;0
2019-10-03 13:30:00;56;33;17;24;0;46;13;0;0;0;0
2019-10-03 13:45:00;50;44;15;22;0;51;20;0;0;1;0
2019-10-03 14:00:00;63;46;10;37;0;39;15;0;0;0;0
2019-10-03 14:15:00;59;36;13;25;0;55;19;0;0;0;0
2019-10-03 14:30:00;57;49;16;28;0;38;11;6;0;0;0
2019-10-03 14:45:00;67;38;16;33;0;41;12;0;0;0;0
2019-10-03 15:00:00;62;48;13;20;0;36;13;0;5;0;0
2019-10-03 15:15:00;50;36;10;28;0;50;18;0;0;0;0
2019-10-03 15:30:00;66;37;12;21;0;45;18;0;0;0;0
2019-10-03 15:45:00;64;43;21;22;0;36;17;0;0;0;0
2019-10-03 16:00:00;55;35;9;37;0;39;13;0;0;0;0
2019-10-03 16:15:00;47;44;13;21;0;37;13;0;1;0;0
2019-10-03 16:30:00;63;48;18;22;0;41;14;0;1;0;0
2019-10-03 16:45:00;68;48;15;25;0;54;16;0;0;0;0
2019-10-03 17:00:00;56;46;10;37;0;45;17;0;0;0;0
2019-10-03 17:15:00;63;52;14;41;0;40;12;0;1;0;0
2019-10-03 17:30:00;62;44;11;22;0;38;24;0;0;0;0
2019-10-03 17:45:00;56;49;18;30;0;47;26;0;0;1;0
2019-10-03 18:00:00;61;43;15;37;0;49;17;0;0;0;0
2019-10-03 18:15:00;56;34;18;29;0;39;18;0;2;0;0
2019-10-03 18:30:00;53;43;14;23;0;42;21;0;23;0;0
2019-10-03 18:45:00;56;27;9;23;0;47;14;0;0;0;0
2019-10-03 19:00:00;60;32;19;22;0;54;13;0;0;0;0
2019-10-03 19:15:00;47;39;12;26;0;46;12;1;0;0;0
2019-10-03 19:30:00;53;43;17;38;0;38;20;0;2;0;0
2019-10-03 19:45:00;41;34;12;18;0;32;10;0;0;0;0
2019-10-03 20:00:00;44;33;16;25;0;32;18;0;0;0;0
2019-10-03 20:15:00;30;23;12;19;0;25;6;0;9;0;0
2019-10-03 20:30:00;43;32;10;9;0;24;11;0;0;0;0
2019-10-03 20:45:00;47;29;10;18;0;31;10;0;0;0;0
2019-10-03 21:00:00;44;36;14;7;0;33;13;9;0;0;0
2019-10-03 21:15:00;39;26;7;11;0;24;8;0;0;0;0
2019-10-03 21:30:00;38;27;5;6;0;22;6;0;0;0;0
2019-10-03 21:45:00;33;27;8;9;0;24;3;0;0;0;0
2019-10-03 22:00:00;43;28;10;12;0;17;8;0;0;0;0
2019-10-03 22:15:00;27;16;4;8;0;21;4;0;0;0;0
2019-10-03 22:30:00;28;23;8;8;0;22;3;0;0;0;0
2019-10-03 22:45:00;17;13;5;7;0;27;3;0;0;0;0
2019-10-03 23:00:00;23;11;10;5;0;18;5;0;0;0;0
2019-10-03 23:15:00;12;8;5;11;0;17;2;0;0;0;0
2019-10-03 23:30:00;10;8;4;4;0;12;5;0;0;0;0
2019-10-03 23:45:00;16;7;5;5;0;11;1;0;0;0;0
