DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2020-01-21 00:00:00;3;0;1;0;2
2020-01-21 00:15:00;3;2;2;5;0
2020-01-21 00:30:00;0;0;0;1;0
2020-01-21 00:45:00;2;0;0;3;3
2020-01-21 01:00:00;2;1;1;2;1
2020-01-21 01:15:00;4;0;0;0;0
2020-01-21 01:30:00;0;0;0;2;0
2020-01-21 01:45:00;1;0;0;1;0
2020-01-21 02:00:00;0;0;0;0;0
2020-01-21 02:15:00;0;0;0;1;2
2020-01-21 02:30:00;0;0;0;0;0
2020-01-21 02:45:00;1;0;0;0;1
2020-01-21 03:00:00;0;0;0;1;2
2020-01-21 03:15:00;2;0;1;0;0
2020-01-21 03:30:00;0;0;0;1;1
2020-01-21 03:45:00;2;0;0;0;2
2020-01-21 04:00:00;2;0;0;0;1
2020-01-21 04:15:00;0;0;0;1;3
2020-01-21 04:30:00;0;1;0;3;2
2020-01-21 04:45:00;2;0;0;0;5
2020-01-21 05:00:00;3;0;4;5;3
2020-01-21 05:15:00;8;1;0;3;5
2020-01-21 05:30:00;9;1;1;5;5
2020-01-21 05:45:00;20;0;5;13;24
2020-01-21 06:00:00;21;3;4;9;16
2020-01-21 06:15:00;29;5;7;23;33
2020-01-21 06:30:00;29;4;8;20;43
2020-01-21 06:45:00;44;4;16;35;61
2020-01-21 07:00:00;41;11;10;18;63
2020-01-21 07:15:00;49;9;13;30;91
2020-01-21 07:30:00;70;20;29;49;150
2020-01-21 07:45:00;103;20;23;61;104
2020-01-21 08:00:00;81;17;25;53;72
2020-01-21 08:15:00;68;19;15;39;61
2020-01-21 08:30:00;58;13;12;24;57
2020-01-21 08:45:00;52;18;15;26;68
2020-01-21 09:00:00;37;15;20;36;56
2020-01-21 09:15:00;46;14;13;25;54
2020-01-21 09:30:00;38;11;11;21;54
2020-01-21 09:45:00;23;9;14;27;65
2020-01-21 10:00:00;36;14;15;32;71
2020-01-21 10:15:00;46;15;16;33;57
2020-01-21 10:30:00;47;18;21;30;67
2020-01-21 10:45:00;41;16;18;32;58
2020-01-21 11:00:00;30;13;18;38;49
2020-01-21 11:15:00;34;15;18;29;63
2020-01-21 11:30:00;40;13;17;18;67
2020-01-21 11:45:00;40;13;72;32;53
2020-01-21 12:00:00;44;15;9;23;59
2020-01-21 12:15:00;50;7;14;27;58
2020-01-21 12:30:00;39;9;18;35;66
2020-01-21 12:45:00;36;7;21;24;82
2020-01-21 13:00:00;60;8;19;24;69
2020-01-21 13:15:00;49;9;9;24;49
2020-01-21 13:30:00;42;16;17;34;47
2020-01-21 13:45:00;65;11;27;27;56
2020-01-21 14:00:00;37;6;17;30;64
2020-01-21 14:15:00;40;13;18;43;63
2020-01-21 14:30:00;57;6;22;34;64
2020-01-21 14:45:00;61;8;15;30;77
2020-01-21 15:00:00;61;17;31;34;82
2020-01-21 15:15:00;48;13;19;38;85
2020-01-21 15:30:00;60;14;22;39;79
2020-01-21 15:45:00;68;16;34;40;95
2020-01-21 16:00:00;2;0;2;4;16
2020-01-21 16:15:00;
2020-01-21 16:30:00;54;12;16;31;81
2020-01-21 16:45:00;53;12;31;51;95
2020-01-21 17:00:00;62;8;32;39;98
2020-01-21 17:15:00;43;11;18;33;111
2020-01-21 17:30:00;50;9;23;25;96
2020-01-21 17:45:00;72;15;21;30;108
2020-01-21 18:00:00;59;10;21;32;84
2020-01-21 18:15:00;42;8;20;30;86
2020-01-21 18:30:00;44;8;10;25;64
2020-01-21 18:45:00;32;7;13;20;73
2020-01-21 19:00:00;36;2;22;26;41
2020-01-21 19:15:00;26;9;5;19;45
2020-01-21 19:30:00;25;9;11;18;46
2020-01-21 19:45:00;37;8;14;19;45
2020-01-21 20:00:00;34;6;9;11;48
2020-01-21 20:15:00;23;4;12;25;30
2020-01-21 20:30:00;17;3;8;18;29
2020-01-21 20:45:00;25;0;12;19;28
2020-01-21 21:00:00;35;4;6;15;22
2020-01-21 21:15:00;23;2;9;14;16
2020-01-21 21:30:00;31;1;6;9;22
2020-01-21 21:45:00;19;2;5;6;15
2020-01-21 22:00:00;24;3;10;15;18
2020-01-21 22:15:00;14;1;7;11;19
2020-01-21 22:30:00;17;1;4;4;12
2020-01-21 22:45:00;12;0;4;7;8
2020-01-21 23:00:00;20;2;4;9;8
2020-01-21 23:15:00;5;0;0;6;3
2020-01-21 23:30:00;4;0;3;6;5
