DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2);10(DE1);11(DF1);12(TAFGA)
2019-11-19 00:00:00;1;4;1;0;1;3;4;0;0;0;0;0
2019-11-19 00:15:00;0;3;4;2;3;4;7;0;1;0;0;0
2019-11-19 00:30:00;0;2;2;0;0;2;6;0;0;0;0;0
2019-11-19 00:45:00;0;1;1;0;0;1;1;0;0;0;0;0
2019-11-19 01:00:00;0;3;3;0;0;2;5;0;0;0;0;0
2019-11-19 01:15:00;0;0;0;0;1;0;3;0;0;0;0;0
2019-11-19 01:30:00;0;1;1;0;1;0;1;1;1;0;0;0
2019-11-19 01:45:00;1;0;1;0;2;1;1;0;1;0;0;0
2019-11-19 02:00:00;0;0;0;1;0;0;0;0;0;0;0;0
2019-11-19 02:15:00;1;1;1;0;0;1;1;0;0;0;0;0
2019-11-19 02:30:00;0;0;0;0;0;0;2;0;0;0;0;0
2019-11-19 02:45:00;1;1;1;1;0;0;1;0;0;0;0;0
2019-11-19 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-19 03:15:00;1;1;1;1;1;0;0;0;0;0;0;0
2019-11-19 03:30:00;0;1;1;0;0;0;1;0;0;0;0;0
2019-11-19 03:45:00;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-19 04:00:00;0;1;1;0;0;0;3;0;0;0;0;0
2019-11-19 04:15:00;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-19 04:30:00;1;1;1;0;0;1;3;0;0;1;0;0
2019-11-19 04:45:00;0;2;2;0;0;1;10;1;1;0;0;0
2019-11-19 05:00:00;2;3;4;0;0;3;17;0;0;0;0;0
2019-11-19 05:15:00;2;5;8;1;2;6;41;0;1;3;0;0
2019-11-19 05:30:00;17;12;19;1;0;8;46;0;1;0;254;0
2019-11-19 05:45:00;30;26;34;0;0;4;28;0;1;0;0;0
2019-11-19 06:00:00;44;37;50;0;1;7;26;0;2;1;0;0
2019-11-19 06:15:00;22;19;26;1;2;7;34;0;0;2;0;0
2019-11-19 06:30:00;20;21;31;0;1;9;41;0;1;0;0;0
2019-11-19 06:45:00;18;19;21;2;2;16;59;0;4;5;0;0
2019-11-19 07:00:00;26;17;28;1;1;22;72;0;2;1;0;0
2019-11-19 07:15:00;33;18;29;1;2;11;55;0;6;5;0;3
2019-11-19 07:30:00;43;32;44;1;3;22;60;0;2;4;0;2
2019-11-19 07:45:00;
2019-11-19 08:00:00;
2019-11-19 08:15:00;
2019-11-19 08:30:00;
2019-11-19 08:45:00;
2019-11-19 09:00:00;
2019-11-19 09:15:00;19;36;33;2;9;5;12;0;4;0;0;0
2019-11-19 09:30:00;57;69;67;8;20;19;46;3;18;0;0;5
2019-11-19 09:45:00;58;82;86;11;21;23;53;6;9;1;0;1
2019-11-19 10:00:00;51;77;80;12;15;23;55;4;10;1;0;4
2019-11-19 10:15:00;62;62;75;9;22;27;54;4;16;0;0;0
2019-11-19 10:30:00;66;73;89;15;26;27;69;2;18;2;0;2
2019-11-19 10:45:00;72;86;92;20;12;30;78;5;19;0;0;0
2019-11-19 11:00:00;55;53;69;12;24;33;77;8;27;0;0;4
2019-11-19 11:15:00;62;68;82;11;26;22;78;4;17;0;0;4
2019-11-19 11:30:00;49;67;74;32;20;35;86;2;18;0;0;9
2019-11-19 11:45:00;66;66;70;20;23;28;87;5;21;2;0;5
2019-11-19 12:00:00;76;98;94;21;32;35;96;5;25;0;0;3
2019-11-19 12:15:00;52;62;69;26;22;51;103;1;26;0;0;1
2019-11-19 12:30:00;48;44;63;30;18;29;89;5;24;3;0;1
2019-11-19 12:45:00;42;63;78;35;21;54;102;2;10;2;0;6
2019-11-19 13:00:00;41;58;71;25;20;38;82;1;19;3;0;4
2019-11-19 13:15:00;59;51;91;26;23;41;87;1;23;0;0;4
2019-11-19 13:30:00;48;50;61;25;21;36;101;5;12;1;0;0
2019-11-19 13:45:00;54;62;67;18;21;32;63;6;24;1;0;0
2019-11-19 14:00:00;65;60;89;23;24;35;77;3;15;1;0;4
2019-11-19 14:15:00;86;76;92;17;21;26;72;3;22;2;0;0
2019-11-19 14:30:00;81;76;82;10;18;22;59;4;17;1;0;5
2019-11-19 14:45:00;84;86;99;14;23;28;71;0;16;2;0;0
2019-11-19 15:00:00;72;67;83;38;21;28;70;4;22;1;0;1
2019-11-19 15:15:00;85;89;89;17;22;27;65;8;21;3;0;1
2019-11-19 15:30:00;94;107;111;24;24;35;71;5;16;2;0;5
2019-11-19 15:45:00;69;84;100;14;17;30;78;1;13;2;0;1
2019-11-19 16:00:00;104;92;121;23;22;33;85;6;22;1;0;4
2019-11-19 16:15:00;110;116;125;20;20;32;82;7;15;2;0;4
2019-11-19 16:30:00;74;91;102;29;22;30;75;4;15;6;0;1
2019-11-19 16:45:00;98;101;99;22;21;42;91;5;87;8;0;2
2019-11-19 17:00:00;107;113;125;23;21;34;86;2;25;3;0;1
2019-11-19 17:15:00;119;103;110;21;18;44;84;6;21;1;0;26
2019-11-19 17:30:00;84;80;99;19;14;42;95;3;29;2;0;0
2019-11-19 17:45:00;82;97;104;16;20;30;73;6;24;2;0;6
2019-11-19 18:00:00;72;85;99;33;40;54;108;6;22;2;0;3
2019-11-19 18:15:00;62;74;87;23;25;39;90;2;19;0;0;2
2019-11-19 18:30:00;67;67;74;29;19;35;75;3;18;3;0;1
2019-11-19 18:45:00;52;60;78;25;20;26;69;3;20;1;0;0
2019-11-19 19:00:00;44;61;71;24;19;30;72;7;19;0;0;3
2019-11-19 19:15:00;35;55;58;30;22;24;69;6;17;0;0;3
2019-11-19 19:30:00;31;47;51;21;16;37;82;0;8;0;0;3
2019-11-19 19:45:00;26;40;46;31;24;27;80;1;10;1;0;2
2019-11-19 20:00:00;15;32;51;31;28;30;92;3;7;0;0;4
2019-11-19 20:15:00;12;15;24;17;11;15;56;0;2;0;0;0
2019-11-19 20:30:00;10;19;23;6;10;17;52;0;2;0;0;0
2019-11-19 20:45:00;7;12;18;11;8;24;62;0;4;0;0;0
2019-11-19 21:00:00;9;16;24;7;7;16;60;0;1;2;0;0
2019-11-19 21:15:00;7;13;18;10;5;16;52;2;2;1;0;0
2019-11-19 21:30:00;6;25;28;6;8;12;52;0;1;0;0;0
2019-11-19 21:45:00;27;33;41;7;12;17;45;1;3;0;0;0
2019-11-19 22:00:00;25;31;35;9;5;13;44;0;1;1;0;0
2019-11-19 22:15:00;12;15;21;2;1;10;31;0;0;0;0;0
