DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2020-05-04 00:00:00;1;0;1;0;2;6;3;1;1;3;3;2;1
2020-05-04 00:15:00;3;1;1;3;1;5;2;1;1;1;2;0;1
2020-05-04 00:30:00;6;0;0;1;2;4;3;1;1;8;5;2;0
2020-05-04 00:45:00;1;1;0;1;1;2;1;0;0;0;0;0;0
2020-05-04 01:00:00;5;1;0;0;1;3;6;1;1;0;0;0;0
2020-05-04 01:15:00;1;0;0;0;0;6;6;1;1;3;2;0;0
2020-05-04 01:30:00;2;1;2;0;1;3;2;0;0;0;1;0;2
2020-05-04 01:45:00;1;1;0;0;0;7;4;1;1;4;4;0;0
2020-05-04 02:00:00;1;0;0;0;0;4;4;0;0;0;0;1;0
2020-05-04 02:15:00;3;0;0;0;1;8;2;0;0;0;0;0;0
2020-05-04 02:30:00;4;1;0;0;0;4;3;0;0;0;0;0;0
2020-05-04 02:45:00;2;0;1;2;0;10;5;0;0;0;1;0;1
2020-05-04 03:00:00;7;0;0;2;1;6;3;0;0;0;1;0;0
2020-05-04 03:15:00;3;0;0;1;1;4;3;0;0;1;4;0;0
2020-05-04 03:30:00;2;4;0;0;1;9;5;2;2;1;3;1;0
2020-05-04 03:45:00;4;1;0;0;2;11;10;2;3;0;2;1;0
2020-05-04 04:00:00;8;1;0;0;3;9;6;0;0;0;4;2;0
2020-05-04 04:15:00;4;4;1;3;1;12;5;3;1;3;6;0;1
2020-05-04 04:30:00;9;2;0;3;6;25;13;0;0;1;1;0;0
2020-05-04 04:45:00;7;0;2;5;6;20;14;1;0;0;0;0;2
2020-05-04 05:00:00;14;3;2;6;10;29;23;6;3;1;3;1;2
2020-05-04 05:15:00;17;6;3;13;17;30;28;13;5;3;4;0;3
2020-05-04 05:30:00;33;21;4;21;24;43;31;9;7;8;2;0;3
2020-05-04 05:45:00;37;25;3;17;26;48;39;19;10;14;7;1;3
2020-05-04 06:00:00;25;15;6;18;24;41;41;22;12;7;3;1;6
2020-05-04 06:15:00;39;29;6;42;31;66;52;31;17;9;4;0;6
2020-05-04 06:30:00;51;36;11;42;52;88;85;50;29;18;9;4;11
2020-05-04 06:45:00;53;33;15;60;44;98;116;55;44;36;8;3;15
2020-05-04 07:00:00;65;48;18;32;41;74;78;40;27;26;14;7;18
2020-05-04 07:15:00;46;56;8;34;42;80;75;41;28;24;16;7;7
2020-05-04 07:30:00;35;25;16;25;25;48;40;21;9;17;12;7;14
2020-05-04 07:45:00;58;63;20;64;43;95;114;54;33;35;17;6;19
2020-05-04 08:00:00;47;36;15;37;34;68;70;48;32;27;29;9;13
2020-05-04 08:15:00;51;37;17;52;32;93;92;53;37;42;31;11;15
2020-05-04 08:30:00;60;47;20;47;23;83;93;54;33;41;35;10;12
2020-05-04 08:45:00;59;51;26;52;27;94;93;53;35;36;26;14;22
2020-05-04 09:00:00;50;44;18;67;49;87;90;49;27;34;29;16;16
2020-05-04 09:15:00;75;49;27;66;38;105;90;56;45;61;53;21;24
2020-05-04 09:30:00;82;68;27;82;32;102;104;70;56;70;53;24;21
2020-05-04 09:45:00;73;64;27;79;43;104;93;60;39;61;63;37;23
2020-05-04 10:00:00;81;59;25;69;42;95;86;59;32;46;44;25;24
2020-05-04 10:15:00;71;63;20;83;36;96;83;62;37;80;62;24;19
2020-05-04 10:30:00;87;65;31;77;40;90;92;53;42;81;64;20;30
2020-05-04 10:45:00;89;74;30;76;40;117;88;58;39;76;67;22;28
2020-05-04 11:00:00;78;64;28;89;35;90;78;64;47;76;71;30;24
2020-05-04 11:15:00;88;57;31;73;36;104;85;68;46;91;66;30;25
2020-05-04 11:30:00;86;66;30;64;32;99;98;71;48;81;65;40;29
2020-05-04 11:45:00;84;60;35;74;33;91;75;57;41;85;65;31;35
2020-05-04 12:00:00;81;58;21;84;33;99;90;68;59;89;81;31;20
2020-05-04 12:15:00;78;61;20;83;43;100;81;72;50;90;79;34;20
2020-05-04 12:30:00;82;67;21;58;27;84;85;60;45;99;76;36;19
2020-05-04 12:45:00;75;57;24;69;40;86;94;62;54;90;72;34;24
2020-05-04 13:00:00;72;72;31;61;34;113;87;65;52;83;68;26;29
2020-05-04 13:15:00;85;64;26;72;49;103;99;73;41;95;52;28;24
2020-05-04 13:30:00;87;66;25;73;49;96;91;65;48;86;63;34;26
2020-05-04 13:45:00;79;86;26;82;42;101;101;80;46;97;62;33;25
2020-05-04 14:00:00;89;78;33;58;32;107;94;63;54;73;59;32;28
2020-05-04 14:15:00;88;97;26;80;39;96;93;61;43;95;80;37;24
2020-05-04 14:30:00;85;77;30;71;47;105;89;63;45;84;63;33;28
2020-05-04 14:45:00;89;80;23;73;44;100;95;71;47;79;57;39;22
2020-05-04 15:00:00;81;70;23;58;33;95;80;69;51;96;63;32;21
2020-05-04 15:15:00;94;81;31;80;46;104;90;68;53;102;72;31;30
2020-05-04 15:30:00;93;76;28;75;39;114;99;73;53;109;85;39;26
2020-05-04 15:45:00;91;84;23;75;45;107;87;64;47;100;61;29;24
2020-05-04 16:00:00;81;94;31;79;38;98;93;61;49;100;67;28;31
2020-05-04 16:15:00;102;91;31;63;44;105;82;71;50;103;79;28;21
2020-05-04 16:30:00;93;83;34;88;33;117;106;72;55;118;73;29;30
2020-05-04 16:45:00;86;74;31;58;40;122;104;78;52;109;70;43;31
2020-05-04 17:00:00;106;110;26;67;38;124;77;66;56;106;82;32;26
2020-05-04 17:15:00;90;94;26;71;36;103;89;75;51;91;81;33;23
2020-05-04 17:30:00;72;60;27;50;44;89;58;70;56;119;75;40;27
2020-05-04 17:45:00;65;56;24;58;34;85;65;52;33;101;76;34;21
2020-05-04 18:00:00;63;50;16;54;29;77;63;46;33;116;80;32;16
2020-05-04 18:15:00;72;50;16;49;45;78;60;46;43;96;78;31;15
2020-05-04 18:30:00;49;48;12;43;21;60;33;44;28;70;64;16;14
2020-05-04 18:45:00;52;23;17;41;34;45;26;34;25;71;57;24;12
2020-05-04 19:00:00;44;20;12;22;19;52;37;29;21;65;51;24;12
2020-05-04 19:15:00;38;29;6;19;25;39;31;22;21;57;33;18;6
2020-05-04 19:30:00;33;18;12;18;18;35;25;20;18;45;42;17;10
2020-05-04 19:45:00;44;29;13;12;17;21;18;13;12;46;35;9;14
2020-05-04 20:00:00;28;12;8;16;24;31;21;17;15;42;30;10;8
2020-05-04 20:15:00;26;14;8;5;15;31;23;14;11;22;18;9;7
2020-05-04 20:30:00;14;4;2;4;10;14;15;10;14;23;11;2;1
2020-05-04 20:45:00;11;8;2;5;7;19;23;7;3;11;10;2;1
2020-05-04 21:00:00;6;1;4;6;10;11;14;6;5;10;14;4;7
2020-05-04 21:15:00;9;4;0;2;7;17;14;4;4;9;7;2;0
2020-05-04 21:30:00;12;0;4;5;6;17;14;5;6;9;6;1;4
2020-05-04 21:45:00;9;0;0;6;4;20;19;8;10;12;9;2;0
2020-05-04 22:00:00;13;0;5;4;1;18;10;11;15;21;10;5;5
2020-05-04 22:15:00;11;0;4;2;3;20;16;10;10;15;7;3;5
2020-05-04 22:30:00;12;0;0;2;2;13;8;4;5;6;6;0;0
2020-05-04 22:45:00;5;0;0;3;2;8;8;7;4;8;7;1;0
2020-05-04 23:00:00;9;0;0;2;5;9;10;5;4;5;2;0;0
2020-05-04 23:15:00;9;0;1;0;5;8;6;7;6;13;9;1;1
2020-05-04 23:30:00;5;0;0;2;5;2;3;2;1;2;2;1;1
2020-05-04 23:45:00;2;1;2;3;5;8;6;1;2;4;6;1;2
