DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DA4);12(TAA);13(TAFBA);14(TAFBB);15(TAC);16(TAFBC);17(TAFBD);18(TAFBE)
2019-09-18 00:00:00;2;3;2;2;2;3;7;0;0;0;6;0;0;0;0;0;0;0
2019-09-18 00:15:00;2;1;4;1;2;5;4;3;0;0;0;0;0;0;0;0;0;0
2019-09-18 00:30:00;3;3;2;0;0;3;10;1;0;0;1;0;0;0;0;0;0;0
2019-09-18 00:45:00;8;5;2;0;1;4;1;2;0;0;1;0;0;0;0;0;0;0
2019-09-18 01:00:00;2;4;4;0;0;2;2;0;0;0;1;0;0;0;0;0;0;0
2019-09-18 01:15:00;4;8;4;0;0;3;2;1;0;0;0;0;0;0;0;0;0;0
2019-09-18 01:30:00;2;4;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2019-09-18 01:45:00;1;3;4;1;1;2;4;0;0;0;0;0;0;0;0;0;0;0
2019-09-18 02:00:00;4;1;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0
2019-09-18 02:15:00;5;2;3;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0
2019-09-18 02:30:00;2;0;0;1;2;1;3;1;0;0;0;0;0;0;0;0;0;0
2019-09-18 02:45:00;2;1;2;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0
2019-09-18 03:00:00;1;4;1;0;1;4;3;0;0;0;0;0;0;0;0;0;0;0
2019-09-18 03:15:00;0;2;3;1;1;5;1;0;0;0;0;0;0;0;0;0;0;0
2019-09-18 03:30:00;1;4;5;1;1;3;2;0;0;0;0;0;0;0;0;0;0;0
2019-09-18 03:45:00;2;1;3;1;1;4;5;0;0;0;0;0;0;0;0;0;0;0
2019-09-18 04:00:00;0;4;3;2;2;3;6;0;0;0;0;0;0;0;0;0;0;0
2019-09-18 04:15:00;5;4;1;1;1;7;6;2;0;0;1;0;0;0;0;0;0;0
2019-09-18 04:30:00;4;8;0;0;0;4;5;0;0;0;0;0;0;0;0;0;0;0
2019-09-18 04:45:00;16;14;0;6;6;3;1;0;0;0;1;0;0;0;0;0;0;0
2019-09-18 05:00:00;42;52;4;17;11;8;22;2;2;1;2;2;0;0;18;0;0;0
2019-09-18 05:15:00;79;132;7;26;22;8;26;2;2;1;16;4;1;0;29;30;0;0
2019-09-18 05:30:00;104;117;10;40;24;33;63;2;2;2;2;12;0;0;43;0;0;0
