DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DE3);12(DE4);13(TAFBA);14(TAFBB);15(TAFBC);16(TAFBD)
2019-10-03 00:00:00;47;38;28;3;3;38;2;1;4;5;2;3;0;0;0;0
2019-10-03 00:15:00;39;47;36;1;3;44;1;4;4;4;3;3;1;0;0;0
2019-10-03 00:30:00;26;39;24;1;2;36;1;2;6;5;4;4;0;0;2;0
2019-10-03 00:45:00;19;34;27;0;4;38;2;9;4;3;2;2;0;0;0;0
2019-10-03 01:00:00;23;33;23;0;0;39;1;2;7;7;7;7;0;0;0;0
2019-10-03 01:15:00;21;41;33;1;4;40;2;6;3;3;5;4;0;0;0;0
2019-10-03 01:30:00;18;21;22;0;1;25;1;0;8;8;8;8;0;0;0;0
2019-10-03 01:45:00;24;16;15;0;1;17;0;2;3;3;3;3;0;0;0;0
2019-10-03 02:00:00;19;13;11;0;1;12;0;2;3;3;2;2;0;0;0;0
2019-10-03 02:15:00;9;18;14;2;0;21;1;4;0;0;1;1;0;0;0;0
2019-10-03 02:30:00;13;10;10;1;5;11;1;2;0;0;0;0;0;0;0;0
2019-10-03 02:45:00;7;16;13;1;1;17;0;0;3;3;3;3;0;0;0;0
2019-10-03 03:00:00;17;14;12;0;1;15;2;1;3;3;2;2;0;0;0;0
2019-10-03 03:15:00;11;19;15;1;1;20;2;4;0;0;0;0;0;0;0;0
2019-10-03 03:30:00;11;12;9;0;0;10;0;2;1;1;1;1;0;0;0;0
2019-10-03 03:45:00;13;10;9;0;1;8;2;1;2;2;1;1;0;0;0;0
2019-10-03 04:00:00;5;10;12;1;1;11;0;0;0;0;0;0;0;0;0;0
2019-10-03 04:15:00;10;9;9;0;0;8;0;2;2;1;1;1;0;0;0;0
2019-10-03 04:30:00;9;11;10;0;2;14;0;2;3;3;4;4;0;0;0;0
2019-10-03 04:45:00;7;11;11;0;0;13;1;3;2;3;2;2;0;0;0;0
2019-10-03 05:00:00;16;15;13;0;1;15;0;3;1;1;1;1;0;0;0;0
2019-10-03 05:15:00;6;14;15;0;0;14;1;0;2;2;2;2;0;0;0;0
