DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DCL1);7(TAFBA);8(TAFBB1);9(TAFBB2);10(TAFBC)
2020-09-18 00:00:00;8;5;2;6;1;3;0;0;0;0
2020-09-18 00:15:00;8;4;2;5;1;2;0;0;0;0
2020-09-18 00:30:00;4;6;2;10;0;1;0;0;0;0
2020-09-18 00:45:00;1;1;0;1;1;1;0;0;0;0
2020-09-18 01:00:00;3;2;0;0;0;0;0;0;0;0
2020-09-18 01:15:00;3;4;1;1;1;3;0;0;0;0
2020-09-18 01:30:00;0;1;2;1;0;0;0;0;0;0
2020-09-18 01:45:00;1;1;1;1;0;0;0;0;0;0
2020-09-18 02:00:00;3;2;0;1;1;1;0;0;0;0
2020-09-18 02:15:00;3;1;0;1;0;0;0;0;0;0
2020-09-18 02:30:00;3;1;3;3;0;0;0;0;0;0
2020-09-18 02:45:00;4;4;0;0;1;1;0;0;0;0
2020-09-18 03:00:00;1;0;2;1;0;2;0;0;0;0
2020-09-18 03:15:00;0;0;1;2;0;1;0;0;0;0
2020-09-18 03:30:00;0;0;1;3;0;0;0;0;0;0
2020-09-18 03:45:00;2;1;1;2;1;1;0;0;0;0
2020-09-18 04:00:00;2;2;0;0;3;2;0;0;0;0
2020-09-18 04:15:00;0;2;1;0;0;2;0;0;0;0
2020-09-18 04:30:00;0;0;2;1;0;1;0;0;0;0
2020-09-18 04:45:00;1;3;1;3;0;4;0;0;0;0
2020-09-18 05:00:00;4;2;2;3;5;1;0;0;0;0
2020-09-18 05:15:00;3;3;2;2;2;4;0;0;0;0
2020-09-18 05:30:00;7;6;4;6;9;8;0;0;0;0
2020-09-18 05:45:00;7;12;6;13;6;15;0;0;0;0
2020-09-18 06:00:00;12;17;11;5;12;21;0;0;0;0
2020-09-18 06:15:00;10;24;16;9;15;27;0;0;0;0
2020-09-18 06:30:00;12;17;15;15;27;23;0;0;0;0
2020-09-18 06:45:00;13;23;20;5;41;42;0;0;0;0
2020-09-18 07:00:00;15;18;32;20;20;51;0;0;0;0
2020-09-18 07:15:00;21;35;95;18;40;106;0;0;0;0
2020-09-18 07:30:00;48;49;112;27;52;92;0;0;0;0
2020-09-18 07:45:00;52;49;71;28;63;98;0;0;0;0
2020-09-18 08:00:00;30;38;43;41;36;84;0;0;0;0
2020-09-18 08:15:00;19;34;40;36;39;42;0;0;0;0
2020-09-18 08:30:00;21;43;21;40;30;34;0;0;0;0
2020-09-18 08:45:00;13;23;29;39;26;35;0;0;0;0
2020-09-18 09:00:00;25;22;31;39;27;44;0;0;0;0
2020-09-18 09:15:00;20;31;25;29;23;33;0;0;0;0
2020-09-18 09:30:00;23;38;27;43;31;28;0;0;0;0
2020-09-18 09:45:00;43;34;37;48;44;41;0;0;0;0
2020-09-18 10:00:00;26;33;35;38;33;26;0;0;0;0
2020-09-18 10:15:00;29;37;34;41;43;33;0;0;0;0
2020-09-18 10:30:00;32;29;31;64;34;35;0;0;0;0
2020-09-18 10:45:00;31;39;36;61;46;41;0;0;0;0
2020-09-18 11:00:00;31;33;21;65;30;27;0;0;0;0
2020-09-18 11:15:00;41;40;37;53;32;68;0;0;0;0
2020-09-18 11:30:00;41;34;21;61;33;27;0;0;0;0
2020-09-18 11:45:00;38;47;43;65;25;28;0;0;0;0
2020-09-18 12:00:00;44;52;42;70;30;34;0;0;0;0
2020-09-18 12:15:00;77;66;31;62;23;31;0;0;0;0
2020-09-18 12:30:00;67;67;52;59;28;41;0;0;0;0
2020-09-18 12:45:00;69;77;56;70;25;58;0;0;0;0
2020-09-18 13:00:00;71;76;57;66;22;36;0;0;0;0
2020-09-18 13:15:00;111;128;37;60;29;39;0;0;0;0
2020-09-18 13:30:00;55;55;42;54;24;37;0;0;0;0
2020-09-18 13:45:00;48;57;35;66;24;33;0;0;0;0
2020-09-18 14:00:00;67;79;37;54;24;31;0;0;0;0
2020-09-18 14:15:00;52;81;38;45;17;26;0;0;0;0
2020-09-18 14:30:00;70;86;50;48;17;50;0;0;0;0
2020-09-18 14:45:00;62;64;43;44;17;34;0;0;0;0
2020-09-18 15:00:00;48;67;39;54;23;38;0;0;0;0
2020-09-18 15:15:00;70;52;38;57;32;27;0;0;0;0
2020-09-18 15:30:00;69;51;39;49;26;44;0;0;0;0
2020-09-18 15:45:00;46;45;30;63;13;38;0;0;0;0
2020-09-18 16:00:00;62;58;37;64;23;27;0;0;0;0
2020-09-18 16:15:00;33;50;33;60;18;27;0;0;0;0
2020-09-18 16:30:00;50;54;45;39;31;39;0;0;0;0
2020-09-18 16:45:00;47;47;32;52;25;42;0;0;0;0
2020-09-18 17:00:00;48;41;30;70;26;40;0;0;0;0
2020-09-18 17:15:00;49;54;39;60;25;44;0;0;0;0
2020-09-18 17:30:00;42;56;45;61;34;40;0;0;0;0
2020-09-18 17:45:00;30;47;45;37;33;41;0;0;0;0
2020-09-18 18:00:00;28;29;34;52;20;44;0;0;0;0
2020-09-18 18:15:00;36;38;45;52;23;54;0;0;0;0
2020-09-18 18:30:00;35;43;31;42;20;40;0;0;0;0
2020-09-18 18:45:00;26;23;51;45;26;49;0;0;0;0
2020-09-18 19:00:00;35;33;26;29;28;52;0;0;0;0
2020-09-18 19:15:00;20;35;29;44;14;45;0;0;0;0
2020-09-18 19:30:00;32;25;30;51;18;34;0;0;0;0
2020-09-18 19:45:00;33;39;40;31;20;38;0;0;0;0
2020-09-18 20:00:00;28;27;24;25;25;28;0;0;0;0
