DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2019-10-17 00:00:00;6;7;6;1;1;7;6;0;0
2019-10-17 00:15:00;16;8;8;2;0;6;6;0;1
2019-10-17 00:30:00;8;13;7;3;1;14;6;0;1
2019-10-17 00:45:00;10;6;5;3;0;10;10;0;0
2019-10-17 01:00:00;5;9;5;1;1;4;3;0;0
2019-10-17 01:15:00;8;13;13;3;2;10;5;0;1
2019-10-17 01:30:00;6;4;7;3;0;10;7;1;3
2019-10-17 01:45:00;5;3;2;2;0;8;3;0;1
2019-10-17 02:00:00;1;3;1;1;1;3;2;1;1
2019-10-17 02:15:00;6;4;3;2;0;6;3;0;1
2019-10-17 02:30:00;10;4;4;2;2;10;8;0;0
2019-10-17 02:45:00;8;6;5;4;1;7;4;0;2
2019-10-17 03:00:00;10;9;7;3;2;5;4;1;1
2019-10-17 03:15:00;6;1;1;1;0;8;4;0;0
2019-10-17 03:30:00;6;4;7;3;1;5;5;0;1
2019-10-17 03:45:00;3;3;2;0;0;6;2;0;0
2019-10-17 04:00:00;7;6;2;1;1;8;3;0;1
2019-10-17 04:15:00;5;4;6;1;1;15;12;0;0
2019-10-17 04:30:00;7;5;11;5;0;19;13;1;1
2019-10-17 04:45:00;16;7;10;3;2;22;18;0;0
2019-10-17 05:00:00;18;11;10;5;0;31;16;1;4
2019-10-17 05:15:00;37;15;25;5;3;43;30;2;4
2019-10-17 05:30:00;41;33;35;6;1;55;38;9;11
2019-10-17 05:45:00;54;43;50;15;1;68;62;7;14
2019-10-17 06:00:00;52;58;57;7;4;65;61;5;9
2019-10-17 06:15:00;75;57;64;14;7;86;75;11;15
2019-10-17 06:30:00;82;113;84;24;8;93;87;7;19
2019-10-17 06:45:00;112;116;102;16;12;119;103;5;19
2019-10-17 07:00:00;121;169;90;27;12;100;105;7;16
2019-10-17 07:15:00;188;190;97;30;13;106;91;18;29
2019-10-17 07:30:00;174;105;60;34;22;83;100;20;31
2019-10-17 07:45:00;134;126;96;37;14;113;114;19;24
2019-10-17 08:00:00;107;122;97;20;11;135;147;9;23
2019-10-17 08:15:00;92;93;116;15;8;84;103;13;14
2019-10-17 08:30:00;81;133;95;19;12;99;83;8;19
2019-10-17 08:45:00;53;198;125;22;10;107;115;13;17
2019-10-17 09:00:00;79;112;90;19;7;88;75;15;19
2019-10-17 09:15:00;71;84;70;17;7;77;70;9;15
2019-10-17 09:30:00;91;112;95;25;8;65;95;8;15
2019-10-17 09:45:00;95;100;95;23;10;86;88;15;14
2019-10-17 10:00:00;87;107;88;15;7;105;88;13;13
2019-10-17 10:15:00;93;92;88;20;11;99;97;8;12
2019-10-17 10:30:00;102;107;81;23;11;100;96;14;16
2019-10-17 10:45:00;93;102;84;16;11;91;83;20;20
2019-10-17 11:00:00;96;109;99;26;15;101;83;12;19
2019-10-17 11:15:00;87;101;70;23;11;85;68;13;14
2019-10-17 11:30:00;85;93;76;61;17;81;70;24;22
2019-10-17 11:45:00;82;111;74;25;13;103;103;14;18
2019-10-17 12:00:00;109;103;112;20;12;112;85;13;20
2019-10-17 12:15:00;99;106;123;23;15;106;101;11;48
2019-10-17 12:30:00;95;110;99;11;14;107;99;14;19
2019-10-17 12:45:00;109;111;96;17;13;101;101;13;26
2019-10-17 13:00:00;83;108;106;25;17;104;102;14;19
2019-10-17 13:15:00;105;112;82;25;13;125;103;17;83
2019-10-17 13:30:00;103;115;90;20;10;108;109;15;16
2019-10-17 13:45:00;107;127;88;29;15;113;104;19;21
2019-10-17 14:00:00;110;102;89;20;10;101;96;15;11
2019-10-17 14:15:00;93;121;109;23;18;124;108;24;25
2019-10-17 14:30:00;110;117;85;25;18;113;120;16;25
2019-10-17 14:45:00;101;118;82;22;20;128;105;23;28
2019-10-17 15:00:00;107;116;91;21;15;114;115;10;13
2019-10-17 15:15:00;96;121;110;22;12;123;138;14;24
2019-10-17 15:30:00;114;141;90;30;14;135;130;24;29
2019-10-17 15:45:00;117;163;86;29;19;131;143;27;33
2019-10-17 16:00:00;113;140;120;35;13;133;138;31;32
2019-10-17 16:15:00;125;131;107;28;13;155;176;22;24
2019-10-17 16:30:00;130;164;77;35;15;140;159;18;30
2019-10-17 16:45:00;135;182;70;42;11;132;155;37;29
2019-10-17 17:00:00;124;164;72;47;12;137;137;19;29
2019-10-17 17:15:00;145;191;90;47;10;137;136;17;29
2019-10-17 17:30:00;118;154;88;40;11;125;147;21;25
2019-10-17 17:45:00;121;157;82;33;13;118;119;15;27
2019-10-17 18:00:00;103;153;98;28;14;103;105;21;30
2019-10-17 18:15:00;117;126;70;25;12;102;108;57;27
2019-10-17 18:30:00;86;120;94;24;17;118;100;18;44
2019-10-17 18:45:00;94;102;82;22;13;95;80;13;19
2019-10-17 19:00:00;92;115;85;40;18;80;86;8;14
2019-10-17 19:15:00;89;95;70;32;12;80;56;16;16
2019-10-17 19:30:00;70;84;66;28;12;66;65;7;14
2019-10-17 19:45:00;71;66;45;9;10;60;53;10;16
2019-10-17 20:00:00;57;65;44;14;11;54;48;11;16
2019-10-17 20:15:00;67;66;43;11;9;60;67;9;11
2019-10-17 20:30:00;59;52;46;19;3;51;40;5;10
