DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DD1);8(TAFBAC2);9(TAFBA2C);10(TAFBBD2);11(TAFBB2D)
2019-08-21 00:00:00;18;3;1;2;0;3;3;0;0;0;0
2019-08-21 00:15:00;9;9;3;4;0;11;1;0;0;0;0
2019-08-21 00:30:00;5;5;4;3;0;4;1;0;0;0;0
2019-08-21 00:45:00;5;3;2;2;0;5;0;0;0;0;0
2019-08-21 01:00:00;5;3;0;0;0;1;1;0;0;0;0
2019-08-21 01:15:00;13;3;1;2;0;3;1;0;0;0;0
2019-08-21 01:30:00;9;5;0;0;0;2;0;0;0;0;0
2019-08-21 01:45:00;6;4;0;0;0;6;1;0;0;0;0
2019-08-21 02:00:00;8;4;0;0;0;4;1;0;0;0;0
2019-08-21 02:15:00;5;4;0;1;0;2;0;0;0;0;0
2019-08-21 02:30:00;4;0;1;2;0;5;1;0;0;0;0
2019-08-21 02:45:00;2;1;2;0;0;7;1;0;0;0;0
2019-08-21 03:00:00;6;5;1;1;0;7;3;0;0;0;0
2019-08-21 03:15:00;5;6;0;1;0;3;0;0;0;0;0
2019-08-21 03:30:00;6;3;0;1;0;1;0;0;0;0;0
2019-08-21 03:45:00;3;4;0;0;0;8;0;0;0;0;0
2019-08-21 04:00:00;10;4;0;0;0;4;1;0;0;0;0
2019-08-21 04:15:00;10;7;0;2;0;2;0;0;0;0;0
2019-08-21 04:30:00;15;6;1;5;0;6;1;0;0;0;0
2019-08-21 04:45:00;15;9;1;6;0;7;4;0;0;0;0
2019-08-21 05:00:00;23;13;1;4;0;11;4;0;0;0;0
2019-08-21 05:15:00;23;20;3;9;0;30;4;0;0;0;0
2019-08-21 05:30:00;33;35;2;15;0;75;9;0;0;0;0
2019-08-21 05:45:00;43;35;6;11;0;86;2;5;0;0;0
2019-08-21 06:00:00;57;44;7;14;0;99;10;12;0;0;0
2019-08-21 06:15:00;42;53;5;16;0;112;10;0;0;0;0
2019-08-21 06:30:00;52;47;10;24;0;144;24;0;0;0;0
2019-08-21 06:45:00;56;66;12;19;0;117;8;0;0;0;0
2019-08-21 07:00:00;68;55;8;24;0;113;10;1;0;0;0
2019-08-21 07:15:00;53;51;9;23;0;135;12;0;0;0;0
2019-08-21 07:30:00;69;74;5;23;0;135;14;0;0;0;0
2019-08-21 07:45:00;62;65;8;31;0;134;20;0;0;0;0
2019-08-21 08:00:00;62;56;8;34;0;119;19;0;0;0;0
2019-08-21 08:15:00;61;60;14;30;0;107;26;0;1;0;0
2019-08-21 08:30:00;64;59;10;33;0;115;16;0;0;0;0
2019-08-21 08:45:00;65;65;8;36;0;95;18;0;0;0;0
2019-08-21 09:00:00;65;64;10;26;0;101;23;1;0;0;0
2019-08-21 09:15:00;74;63;11;31;0;106;18;0;0;0;0
2019-08-21 09:30:00;68;73;12;36;0;101;20;0;0;0;0
2019-08-21 09:45:00;75;65;16;40;0;101;17;0;0;0;0
2019-08-21 10:00:00;75;65;22;44;0;74;21;0;0;0;0
2019-08-21 10:15:00;88;70;18;39;0;87;18;2;0;0;0
2019-08-21 10:30:00;81;67;26;38;0;67;19;4;0;0;0
2019-08-21 10:45:00;80;68;21;49;0;78;25;0;0;2;0
2019-08-21 11:00:00;81;77;11;33;0;66;21;0;0;0;0
2019-08-21 11:15:00;87;98;19;43;0;72;17;4;0;1;0
2019-08-21 11:30:00;79;79;17;42;0;87;23;4;0;0;0
2019-08-21 11:45:00;89;93;20;38;0;71;24;4;1;0;0
2019-08-21 12:00:00;99;90;23;49;0;62;27;0;0;0;0
2019-08-21 12:15:00;89;75;18;36;0;77;28;0;0;0;0
2019-08-21 12:30:00;91;77;22;30;0;85;18;51;0;0;0
2019-08-21 12:45:00;88;89;22;38;0;64;22;0;0;0;1
2019-08-21 13:00:00;119;103;20;41;0;90;13;11;0;0;0
2019-08-21 13:15:00;83;81;16;32;0;63;18;0;0;0;0
2019-08-21 13:30:00;95;94;26;38;0;98;23;0;0;0;0
2019-08-21 13:45:00;85;77;12;41;0;84;16;14;0;12;0
2019-08-21 14:00:00;106;116;22;34;0;84;13;1;16;0;0
2019-08-21 14:15:00;131;130;26;60;0;86;19;0;1;0;0
2019-08-21 14:30:00;126;123;22;45;0;83;17;33;0;0;0
2019-08-21 14:45:00;107;120;23;45;0;72;23;16;0;0;3
2019-08-21 15:00:00;128;145;16;55;0;90;13;0;0;0;0
2019-08-21 15:15:00;146;148;19;65;0;72;17;0;5;0;0
2019-08-21 15:30:00;152;171;25;50;0;83;20;0;0;0;0
2019-08-21 15:45:00;129;152;31;47;0;96;26;0;0;0;0
2019-08-21 16:00:00;138;159;25;62;0;106;26;0;0;0;0
2019-08-21 16:15:00;143;178;25;53;0;85;19;0;0;0;0
2019-08-21 16:30:00;153;171;34;53;0;102;26;2;0;0;0
2019-08-21 16:45:00;135;144;31;70;0;113;22;0;1;0;0
2019-08-21 17:00:00;139;147;25;61;0;104;21;1;1;0;0
2019-08-21 17:15:00;146;147;20;61;0;100;24;0;0;0;0
2019-08-21 17:30:00;113;141;14;54;0;94;30;0;0;0;0
2019-08-21 17:45:00;126;113;21;42;0;78;28;0;1;0;0
2019-08-21 18:00:00;116;127;32;48;0;76;18;0;0;0;0
2019-08-21 18:15:00;113;132;29;42;0;74;17;0;0;0;0
2019-08-21 18:30:00;102;93;24;31;0;74;16;0;0;0;0
2019-08-21 18:45:00;81;87;27;36;0;56;18;0;23;0;0
2019-08-21 19:00:00;73;62;20;32;0;66;23;0;3;5;0
2019-08-21 19:15:00;69;53;18;31;0;62;10;0;0;0;0
