DATUM;1(DA2);2(DA3);3(DB1);4(DB2);5(TA1);6(TA2);7(TA3);8(IRA1);9(IRC1);10(IRC2)
2020-12-25 00:00:00;0;0;0;1;0;0;0;0;0;0
2020-12-25 00:15:00;0;1;0;1;0;0;0;0;0;0
2020-12-25 00:30:00;0;0;1;2;1;0;0;0;0;0
2020-12-25 00:45:00;2;1;0;0;1;1;1;0;0;0
2020-12-25 01:00:00;1;0;0;1;0;0;1;0;0;0
2020-12-25 01:15:00;1;0;0;0;0;0;0;0;0;0
2020-12-25 01:30:00;0;0;0;0;0;0;0;0;0;0
2020-12-25 01:45:00;0;0;0;0;0;0;0;0;0;0
2020-12-25 02:00:00;0;0;0;0;0;0;1;0;0;0
2020-12-25 02:15:00;0;0;0;0;0;0;0;0;0;0
2020-12-25 02:30:00;1;0;0;2;1;0;0;0;0;0
2020-12-25 02:45:00;0;0;0;0;0;0;0;0;0;0
2020-12-25 03:00:00;0;0;0;0;0;1;0;0;0;0
2020-12-25 03:15:00;0;1;0;0;0;0;0;0;0;0
2020-12-25 03:30:00;0;0;0;0;0;0;0;0;0;0
2020-12-25 03:45:00;0;0;0;0;1;0;0;0;0;0
2020-12-25 04:00:00;0;0;0;1;0;0;0;0;0;0
2020-12-25 04:15:00;1;0;0;1;1;0;0;0;0;0
2020-12-25 04:30:00;1;0;0;0;0;0;0;0;0;0
2020-12-25 04:45:00;0;1;0;0;0;0;0;0;0;0
2020-12-25 05:00:00;1;3;4;1;0;2;0;0;0;0
2020-12-25 05:15:00;5;2;1;0;0;2;1;0;0;0
2020-12-25 05:30:00;13;1;0;2;0;2;2;0;0;0
2020-12-25 05:45:00;4;0;1;3;0;1;2;0;0;0
2020-12-25 06:00:00;4;4;3;5;2;0;2;0;0;0
2020-12-25 06:15:00;3;0;1;4;1;1;3;0;0;0
2020-12-25 06:30:00;5;0;0;2;2;4;5;0;0;0
2020-12-25 06:45:00;3;3;3;3;0;3;3;0;0;0
2020-12-25 07:00:00;3;1;0;2;0;1;4;0;0;0
2020-12-25 07:15:00;2;2;0;4;1;0;0;0;0;0
2020-12-25 07:30:00;1;2;3;2;1;1;0;0;0;0
2020-12-25 07:45:00;1;4;3;2;1;2;2;0;0;0
2020-12-25 08:00:00;3;1;1;6;3;1;2;0;0;0
2020-12-25 08:15:00;3;3;6;3;1;2;0;0;0;1
2020-12-25 08:30:00;3;3;0;5;0;3;1;0;0;0
2020-12-25 08:45:00;4;2;2;6;1;1;5;0;0;0
2020-12-25 09:00:00;7;4;0;3;2;5;4;0;0;0
2020-12-25 09:15:00;5;7;5;1;0;2;7;0;0;1
2020-12-25 09:30:00;9;7;7;7;1;3;6;0;0;0
2020-12-25 09:45:00;10;5;3;10;4;4;9;0;0;0
2020-12-25 10:00:00;14;7;3;7;0;9;10;0;0;0
2020-12-25 10:15:00;12;5;10;5;2;10;13;0;0;1
2020-12-25 10:30:00;7;5;3;13;1;8;12;0;0;0
2020-12-25 10:45:00;10;3;5;20;3;8;9;0;0;0
2020-12-25 11:00:00;26;8;3;19;4;9;8;0;0;0
2020-12-25 11:15:00;24;11;10;19;1;9;20;0;0;1
2020-12-25 11:30:00;19;21;11;27;4;13;13;0;0;0
2020-12-25 11:45:00;23;18;17;22;4;10;16;0;0;0
2020-12-25 12:00:00;21;23;17;18;8;10;9;0;0;0
2020-12-25 12:15:00;24;14;8;17;3;8;14;0;0;0
2020-12-25 12:30:00;23;9;12;20;4;6;20;0;0;0
2020-12-25 12:45:00;25;7;8;26;6;8;20;0;0;0
2020-12-25 13:00:00;30;9;11;26;7;6;17;0;0;0
2020-12-25 13:15:00;24;15;5;22;5;14;15;0;0;1
2020-12-25 13:30:00;30;12;13;21;3;7;16;0;0;0
2020-12-25 13:45:00;20;12;8;25;4;11;20;0;0;0
2020-12-25 14:00:00;16;8;7;19;8;7;15;0;0;0
2020-12-25 14:15:00;20;10;20;14;2;6;15;0;0;1
2020-12-25 14:30:00;24;11;14;16;4;10;15;0;0;0
2020-12-25 14:45:00;29;15;7;24;1;10;14;0;0;0
2020-12-25 15:00:00;23;13;12;25;3;7;12;0;0;0
2020-12-25 15:15:00;27;9;10;27;3;7;22;0;0;0
2020-12-25 15:30:00;30;14;11;31;8;11;11;0;0;0
2020-12-25 15:45:00;37;12;9;31;3;7;12;0;0;0
2020-12-25 16:00:00;24;14;8;24;1;16;16;2;0;0
2020-12-25 16:15:00;13;13;14;20;7;12;11;0;0;1
2020-12-25 16:30:00;15;12;7;25;6;12;13;0;0;0
2020-12-25 16:45:00;30;9;14;14;2;7;6;0;0;0
2020-12-25 17:00:00;20;11;10;32;8;10;16;0;0;0
2020-12-25 17:15:00;20;10;7;13;1;10;12;0;0;1
2020-12-25 17:30:00;18;10;11;23;8;8;11;0;0;0
2020-12-25 17:45:00;17;6;8;11;7;9;13;0;0;0
2020-12-25 18:00:00;22;9;4;14;4;4;12;0;0;0
2020-12-25 18:15:00;13;10;6;16;7;5;11;0;0;0
2020-12-25 18:30:00;15;10;7;13;3;3;9;0;0;0
2020-12-25 18:45:00;21;5;6;8;3;9;17;0;0;0
2020-12-25 19:00:00;21;8;8;11;2;3;11;0;0;0
2020-12-25 19:15:00;15;7;4;10;4;6;12;0;0;1
2020-12-25 19:30:00;15;5;4;19;10;7;17;0;0;0
2020-12-25 19:45:00;9;9;7;14;6;7;9;0;0;0
2020-12-25 20:00:00;21;7;5;19;2;4;11;0;0;0
2020-12-25 20:15:00;19;10;14;19;3;10;14;0;0;1
2020-12-25 20:30:00;17;16;10;16;3;4;10;0;0;0
2020-12-25 20:45:00;24;9;13;20;3;4;8;0;0;0
2020-12-25 21:00:00;6;6;6;3;2;2;4;0;0;0
2020-12-25 21:15:00;1;3;1;1;0;2;2;0;0;0
2020-12-25 21:30:00;2;2;0;1;2;1;0;0;0;0
2020-12-25 21:45:00;1;1;2;1;1;2;3;0;0;0
2020-12-25 22:00:00;2;0;1;3;0;1;3;0;0;0
2020-12-25 22:15:00;1;0;0;4;1;1;0;0;0;0
2020-12-25 22:30:00;0;3;1;3;2;0;1;0;0;0
2020-12-25 22:45:00;1;1;0;0;0;0;0;0;0;0
2020-12-25 23:00:00;0;0;0;0;0;0;0;0;0;0
2020-12-25 23:15:00;0;0;0;2;1;0;1;0;0;0
2020-12-25 23:30:00;2;0;1;1;1;0;0;0;0;0
2020-12-25 23:45:00;0;1;1;0;1;0;0;0;0;0
