DATUM;1(DB1);2(DB2);3(DB3);4(DC1);5(DC2);6(DC3);7(DE1);8(DE2);9(DE3);10(DR2);11(DR3);12(TA1);13(TA2);14(TA3)
2020-09-21 00:00:00;4;6;0;4;12;1;1;0;0;1;0;0;0;0
2020-09-21 00:15:00;5;10;0;7;3;0;0;1;1;0;0;0;0;0
2020-09-21 00:30:00;9;12;0;4;10;2;3;3;1;0;0;0;0;0
2020-09-21 00:45:00;5;7;0;2;6;0;2;1;0;0;0;0;0;0
2020-09-21 01:00:00;4;4;0;2;14;1;1;1;0;0;0;0;0;0
2020-09-21 01:15:00;2;4;0;2;4;0;1;0;0;0;0;0;0;0
2020-09-21 01:30:00;1;7;0;1;9;1;0;0;0;0;0;0;0;0
2020-09-21 01:45:00;1;5;0;2;5;2;0;0;1;0;0;0;0;0
2020-09-21 02:00:00;1;2;0;9;8;0;1;0;0;0;0;0;0;0
2020-09-21 02:15:00;2;3;0;3;4;1;0;1;0;0;0;0;0;0
2020-09-21 02:30:00;3;6;0;4;7;1;0;0;1;0;1;0;0;0
2020-09-21 02:45:00;2;5;0;3;6;2;0;0;0;0;0;0;0;0
2020-09-21 03:00:00;5;7;0;7;6;1;0;0;0;0;0;0;0;0
2020-09-21 03:15:00;7;4;0;3;7;2;0;1;2;0;0;0;0;0
2020-09-21 03:30:00;6;1;0;4;8;0;0;0;0;0;0;0;0;0
2020-09-21 03:45:00;5;8;0;3;7;0;0;0;0;0;0;0;0;0
2020-09-21 04:00:00;2;3;0;6;4;0;0;1;1;0;0;0;0;0
2020-09-21 04:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-21 04:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-21 04:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-21 05:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-21 05:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-21 05:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-21 05:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-21 06:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-21 06:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-21 06:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
