DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFGB);10(TAFBB)
2019-12-14 00:00:00;4;13;12;0;2;0;1;2;0;0
2019-12-14 00:15:00;13;24;8;5;2;1;3;6;0;0
2019-12-14 00:30:00;8;12;3;2;1;0;1;2;0;0
2019-12-14 00:45:00;6;9;5;2;0;0;1;1;0;0
2019-12-14 01:00:00;0;1;7;0;1;0;0;2;0;0
2019-12-14 01:15:00;2;6;3;1;1;1;1;0;0;0
2019-12-14 01:30:00;4;3;4;0;0;0;0;2;0;0
2019-12-14 01:45:00;1;1;1;0;0;0;0;1;0;0
2019-12-14 02:00:00;3;3;0;0;1;0;0;0;0;0
2019-12-14 02:15:00;3;4;2;0;2;1;0;0;0;0
2019-12-14 02:30:00;5;4;4;1;1;1;1;1;0;0
2019-12-14 02:45:00;2;2;0;0;1;1;0;3;0;0
2019-12-14 03:00:00;3;3;3;0;0;0;0;2;0;0
2019-12-14 03:15:00;2;2;3;1;2;0;0;1;0;0
2019-12-14 03:30:00;4;3;1;1;1;1;0;2;0;0
2019-12-14 03:45:00;2;0;2;0;0;0;2;1;0;0
2019-12-14 04:00:00;5;4;1;1;2;1;0;0;0;0
2019-12-14 04:15:00;3;6;4;3;0;0;1;0;0;0
2019-12-14 04:30:00;0;4;4;2;1;0;1;0;0;0
2019-12-14 04:45:00;2;5;2;3;1;0;2;1;0;0
2019-12-14 05:00:00;3;2;7;1;1;0;0;0;0;0
2019-12-14 05:15:00;8;9;9;1;1;0;4;2;0;0
2019-12-14 05:30:00;14;12;18;4;8;0;6;9;0;0
2019-12-14 05:45:00;12;20;5;5;19;0;36;37;0;0
2019-12-14 06:00:00;15;24;10;6;41;2;77;54;0;0
2019-12-14 06:15:00;6;16;12;6;16;0;14;20;0;0
2019-12-14 06:30:00;8;14;18;2;1;0;6;3;0;0
2019-12-14 06:45:00;9;16;15;2;0;1;5;2;0;0
2019-12-14 07:00:00;4;12;7;3;0;0;0;2;0;0
