DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2020-10-20 00:00:00;0;0;0;6;7;1;1;2;4;1;0
2020-10-20 00:15:00;0;0;0;10;8;4;1;5;3;0;0
2020-10-20 00:30:00;0;1;4;2;3;0;1;6;5;1;1
2020-10-20 00:45:00;1;0;0;3;2;1;2;6;6;1;1
2020-10-20 01:00:00;0;2;0;1;4;3;0;4;2;0;0
2020-10-20 01:15:00;0;1;0;3;1;1;1;4;6;1;0
2020-10-20 01:30:00;0;0;0;1;2;1;3;1;1;0;0
2020-10-20 01:45:00;0;0;0;1;2;1;0;1;2;2;2
2020-10-20 02:00:00;0;0;0;1;2;1;0;1;3;1;1
2020-10-20 02:15:00;0;1;0;2;1;0;1;1;1;1;0
2020-10-20 02:30:00;0;1;0;4;0;0;0;1;0;1;1
2020-10-20 02:45:00;0;0;0;3;3;2;2;2;2;0;0
2020-10-20 03:00:00;0;0;0;3;1;0;0;0;1;0;0
2020-10-20 03:15:00;0;1;0;3;0;5;2;1;0;0;0
2020-10-20 03:30:00;1;1;0;1;0;0;2;1;1;0;0
2020-10-20 03:45:00;0;1;0;2;1;3;1;1;1;2;2
2020-10-20 04:00:00;0;2;0;2;3;2;0;3;4;3;3
2020-10-20 04:15:00;0;5;0;4;2;0;0;2;3;0;0
2020-10-20 04:30:00;0;3;0;4;3;4;1;5;9;2;2
2020-10-20 04:45:00;0;0;0;10;6;9;1;11;13;2;1
2020-10-20 05:00:00;2;6;0;10;9;5;3;20;14;6;4
2020-10-20 05:15:00;2;13;3;10;13;2;4;57;56;18;15
2020-10-20 05:30:00;10;28;3;18;17;7;9;47;62;17;14
2020-10-20 05:45:00;2;26;3;38;32;13;6;57;76;17;13
2020-10-20 06:00:00;3;23;4;46;40;12;8;50;60;9;7
2020-10-20 06:15:00;7;23;3;58;40;16;15;52;53;10;6
2020-10-20 06:30:00;4;38;6;51;38;13;14;96;102;18;10
2020-10-20 06:45:00;6;28;7;49;46;12;13;90;119;15;15
2020-10-20 07:00:00;5;37;7;59;47;9;17;112;134;17;9
2020-10-20 07:15:00;13;74;22;79;40;7;42;123;188;42;28
2020-10-20 07:30:00;10;63;7;106;72;20;47;147;193;32;24
2020-10-20 07:45:00;15;39;7;135;90;21;37;125;179;28;24
2020-10-20 08:00:00;10;49;5;110;52;17;28;106;114;26;19
2020-10-20 08:15:00;8;37;4;88;46;10;36;84;110;23;20
2020-10-20 08:30:00;14;35;4;82;48;11;20;80;110;24;16
2020-10-20 08:45:00;18;33;4;98;52;12;30;87;94;21;17
2020-10-20 09:00:00;12;29;9;76;49;34;23;70;78;15;13
2020-10-20 09:15:00;9;103;6;72;44;5;30;74;74;11;7
2020-10-20 09:30:00;7;27;0;84;45;10;27;53;68;5;4
2020-10-20 09:45:00;8;28;8;74;61;10;30;65;57;7;8
2020-10-20 10:00:00;15;29;3;90;59;18;37;63;68;9;6
2020-10-20 10:15:00;12;28;2;79;47;17;24;72;75;9;8
2020-10-20 10:30:00;14;36;3;105;72;18;28;68;67;3;4
2020-10-20 10:45:00;9;29;5;91;68;13;20;76;62;10;12
2020-10-20 11:00:00;13;25;4;106;60;18;17;62;57;12;12
2020-10-20 11:15:00;8;32;5;82;55;13;40;83;64;15;14
2020-10-20 11:30:00;11;30;2;78;48;17;32;51;51;10;9
2020-10-20 11:45:00;12;23;7;78;57;9;32;55;62;10;8
2020-10-20 12:00:00;17;31;3;109;82;10;28;59;50;9;8
2020-10-20 12:15:00;16;30;2;106;76;13;28;68;62;10;10
2020-10-20 12:30:00;12;33;3;122;68;10;39;64;64;12;8
2020-10-20 12:45:00;11;33;5;122;79;14;31;69;67;18;15
2020-10-20 13:00:00;11;37;3;135;115;20;35;55;57;9;6
2020-10-20 13:15:00;10;22;2;109;91;26;29;69;67;14;10
2020-10-20 13:30:00;16;211;5;101;65;16;25;90;89;13;13
2020-10-20 13:45:00;7;38;7;114;79;25;33;73;69;14;12
2020-10-20 14:00:00;14;35;7;134;93;113;23;65;68;14;11
2020-10-20 14:15:00;13;31;2;143;102;17;25;59;68;14;13
2020-10-20 14:30:00;10;33;5;154;108;29;27;85;84;10;9
2020-10-20 14:45:00;8;29;7;138;111;84;30;70;73;16;10
2020-10-20 15:00:00;15;34;6;135;85;16;35;80;71;17;17
2020-10-20 15:15:00;25;39;2;178;127;34;36;80;74;15;10
2020-10-20 15:30:00;25;27;6;154;119;39;43;93;92;13;14
2020-10-20 15:45:00;10;20;3;164;162;34;34;76;94;16;11
2020-10-20 16:00:00;17;46;3;199;153;17;46;82;78;14;11
2020-10-20 16:15:00;20;46;4;165;161;28;36;81;82;9;8
2020-10-20 16:30:00;15;30;3;181;143;23;53;90;85;21;13
2020-10-20 16:45:00;19;30;6;164;129;16;46;88;93;18;15
2020-10-20 17:00:00;12;29;2;138;122;46;32;87;83;8;8
2020-10-20 17:15:00;17;23;7;140;117;22;39;84;86;20;14
2020-10-20 17:30:00;16;32;2;142;105;14;39;71;67;10;8
2020-10-20 17:45:00;13;23;3;111;89;16;36;61;81;13;8
2020-10-20 18:00:00;19;28;3;112;88;53;37;55;65;11;10
2020-10-20 18:15:00;19;39;6;101;90;19;38;63;58;12;10
2020-10-20 18:30:00;9;22;2;89;50;12;41;57;60;15;12
2020-10-20 18:45:00;11;19;4;86;66;11;25;47;49;9;6
2020-10-20 19:00:00;12;23;2;73;68;21;30;40;47;7;7
2020-10-20 19:15:00;7;19;12;69;47;17;22;39;43;13;11
2020-10-20 19:30:00;10;15;3;45;32;6;25;37;46;5;3
2020-10-20 19:45:00;7;9;2;49;32;7;14;40;34;7;6
2020-10-20 20:00:00;6;14;2;64;42;12;23;44;37;4;5
