DATUM;1(DA1);2(DB1);3(DC1);4(DC11);5(TAFGB);23(TAFBB);24(TAFBC)
2019-12-02 00:00:00;12;8;0;0;0;0;0
2019-12-02 00:15:00;15;13;0;0;0;0;0
2019-12-02 00:30:00;22;4;0;0;0;0;0
2019-12-02 00:45:00;10;4;0;0;0;0;0
2019-12-02 01:00:00;14;7;0;0;0;0;0
2019-12-02 01:15:00;7;4;0;0;0;0;0
2019-12-02 01:30:00;5;5;0;0;0;0;0
2019-12-02 01:45:00;5;18;0;0;0;0;0
2019-12-02 02:00:00;8;10;0;0;0;0;0
2019-12-02 02:15:00;2;5;0;0;0;0;0
2019-12-02 02:30:00;7;9;0;0;0;0;0
2019-12-02 02:45:00;3;5;0;0;0;0;0
2019-12-02 03:00:00;1;8;1;1;0;0;0
2019-12-02 03:15:00;6;3;0;0;0;0;0
2019-12-02 03:30:00;7;11;0;0;0;0;0
2019-12-02 03:45:00;7;10;0;0;0;0;0
2019-12-02 04:00:00;8;13;1;1;0;0;0
2019-12-02 04:15:00;6;14;0;0;0;0;0
2019-12-02 04:30:00;14;15;0;0;0;0;0
2019-12-02 04:45:00;23;23;0;0;0;0;0
2019-12-02 05:00:00;33;37;0;0;0;0;0
2019-12-02 05:15:00;41;35;3;3;0;0;0
2019-12-02 05:30:00;104;58;2;2;0;0;0
2019-12-02 05:45:00;104;65;3;3;0;0;0
2019-12-02 06:00:00;103;74;4;4;0;0;0
2019-12-02 06:15:00;117;99;2;2;0;0;0
2019-12-02 06:30:00;193;124;3;3;0;0;0
2019-12-02 06:45:00;220;146;8;8;1;0;0
2019-12-02 07:00:00;206;161;13;13;0;0;0
2019-12-02 07:15:00;252;201;5;5;13;0;0
2019-12-02 07:30:00;229;241;17;17;17;0;0
2019-12-02 07:45:00;242;191;23;23;20;0;0
2019-12-02 08:00:00;229;182;11;11;1;0;0
2019-12-02 08:15:00;204;174;11;11;1;0;0
2019-12-02 08:30:00;199;193;7;7;15;0;0
2019-12-02 08:45:00;221;169;11;11;0;0;0
2019-12-02 09:00:00;231;158;10;10;2;0;0
2019-12-02 09:15:00;249;158;11;11;1;0;0
2019-12-02 09:30:00;233;154;12;12;4;0;0
2019-12-02 09:45:00;216;180;12;12;0;0;0
2019-12-02 10:00:00;209;197;3;3;8;0;0
2019-12-02 10:15:00;216;171;6;6;2;0;0
2019-12-02 10:30:00;229;201;13;13;0;0;0
2019-12-02 10:45:00;230;188;17;17;2;0;0
2019-12-02 11:00:00;219;170;8;8;3;0;0
2019-12-02 11:15:00;209;201;10;10;1;0;0
2019-12-02 11:30:00;236;200;10;10;0;0;0
2019-12-02 11:45:00;222;188;6;6;3;0;0
2019-12-02 12:00:00;202;198;8;8;5;0;0
2019-12-02 12:15:00;216;167;6;6;11;0;0
2019-12-02 12:30:00;227;194;11;11;3;0;0
2019-12-02 12:45:00;222;184;10;10;6;0;0
2019-12-02 13:00:00;222;197;7;7;14;0;0
2019-12-02 13:15:00;238;194;10;10;36;0;0
2019-12-02 13:30:00;227;190;13;13;6;0;0
2019-12-02 13:45:00;234;189;6;6;2;0;0
2019-12-02 14:00:00;209;176;7;7;3;0;0
2019-12-02 14:15:00;229;203;4;4;4;0;0
2019-12-02 14:30:00;220;204;8;8;4;0;0
2019-12-02 14:45:00;228;214;7;7;1;0;0
2019-12-02 15:00:00;224;222;12;12;3;0;0
2019-12-02 15:15:00;223;234;8;8;22;0;0
2019-12-02 15:30:00;243;246;6;6;3;0;0
2019-12-02 15:45:00;241;206;17;17;10;0;0
2019-12-02 16:00:00;261;222;15;15;42;0;0
2019-12-02 16:15:00;263;220;7;7;51;0;0
2019-12-02 16:30:00;241;228;14;14;24;0;0
2019-12-02 16:45:00;244;253;5;5;65;0;0
2019-12-02 17:00:00;218;227;18;18;15;0;0
2019-12-02 17:15:00;273;213;7;7;18;0;0
2019-12-02 17:30:00;238;216;9;9;19;0;0
2019-12-02 17:45:00;204;233;8;8;14;0;0
2019-12-02 18:00:00;226;267;6;6;0;0;0
2019-12-02 18:15:00;213;198;9;9;24;0;0
2019-12-02 18:30:00;199;212;5;5;5;0;0
2019-12-02 18:45:00;194;227;10;10;3;0;0
2019-12-02 19:00:00;182;200;6;6;15;0;0
2019-12-02 19:15:00;187;203;9;9;2;0;0
2019-12-02 19:30:00;141;155;2;2;5;0;0
2019-12-02 19:45:00;115;164;7;7;0;0;0
2019-12-02 20:00:00;121;185;4;4;0;0;0
2019-12-02 20:15:00;121;125;7;7;0;0;0
2019-12-02 20:30:00;113;84;3;3;0;0;0
2019-12-02 20:45:00;91;108;2;2;0;0;0
2019-12-02 21:00:00;77;84;8;8;6;0;0
2019-12-02 21:15:00;92;78;13;13;0;0;0
2019-12-02 21:30:00;74;68;5;5;0;0;0
2019-12-02 21:45:00;82;66;4;4;0;0;0
2019-12-02 22:00:00;77;88;5;5;0;0;0
2019-12-02 22:15:00;88;76;4;4;0;0;0
2019-12-02 22:30:00;51;56;1;1;0;0;0
2019-12-02 22:45:00;46;47;2;2;0;0;0
2019-12-02 23:00:00;35;32;2;2;0;0;0
2019-12-02 23:15:00;32;34;2;2;0;0;0
2019-12-02 23:30:00;31;25;0;0;0;0;0
2019-12-02 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
