DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2019-11-29 00:00:00;12;1;1;17;1;0;0;0
2019-11-29 00:15:00;6;1;2;14;5;0;0;0
2019-11-29 00:30:00;5;3;0;13;0;0;0;0
2019-11-29 00:45:00;2;0;1;10;0;0;0;0
2019-11-29 01:00:00;5;1;0;8;0;0;0;0
2019-11-29 01:15:00;0;0;1;4;0;0;0;0
2019-11-29 01:30:00;3;1;1;9;0;0;0;0
2019-11-29 01:45:00;2;2;2;5;1;0;0;0
2019-11-29 02:00:00;1;0;0;4;0;0;0;0
2019-11-29 02:15:00;2;0;0;5;0;0;0;0
2019-11-29 02:30:00;6;2;0;9;0;0;0;0
2019-11-29 02:45:00;0;1;0;3;0;0;0;0
2019-11-29 03:00:00;0;0;0;2;0;0;0;0
2019-11-29 03:15:00;0;1;1;4;1;0;0;0
2019-11-29 03:30:00;1;2;2;1;0;0;0;0
2019-11-29 03:45:00;2;1;1;1;0;0;0;0
2019-11-29 04:00:00;4;1;1;6;2;0;0;0
2019-11-29 04:15:00;6;1;0;8;0;0;0;0
2019-11-29 04:30:00;4;1;0;10;1;0;0;0
2019-11-29 04:45:00;11;4;3;16;0;0;0;0
2019-11-29 05:00:00;21;8;3;24;1;0;0;0
2019-11-29 05:15:00;26;9;3;40;0;0;0;0
2019-11-29 05:30:00;57;11;5;82;3;0;0;0
2019-11-29 05:45:00;59;8;5;85;5;0;0;0
2019-11-29 06:00:00;63;6;9;86;3;0;0;0
2019-11-29 06:15:00;77;12;12;108;2;0;0;0
2019-11-29 06:30:00;147;15;11;170;12;6;0;0
2019-11-29 06:45:00;107;16;13;160;10;6;0;0
2019-11-29 07:00:00;169;20;18;213;14;11;0;0
2019-11-29 07:15:00;198;27;19;223;21;14;0;0
2019-11-29 07:30:00;220;26;26;240;46;21;0;0
2019-11-29 07:45:00;152;21;60;220;44;0;0;0
2019-11-29 08:00:00;121;24;45;185;34;0;0;0
2019-11-29 08:15:00;136;19;31;171;29;2;0;0
2019-11-29 08:30:00;115;20;35;158;18;4;0;0
2019-11-29 08:45:00;126;16;35;161;15;4;0;0
2019-11-29 09:00:00;97;12;28;154;20;6;0;0
2019-11-29 09:15:00;111;17;22;151;22;4;0;0
2019-11-29 09:30:00;106;22;37;163;24;7;0;0
2019-11-29 09:45:00;100;12;43;162;20;2;0;0
2019-11-29 10:00:00;91;18;38;163;23;2;0;0
2019-11-29 10:15:00;100;19;44;168;16;7;0;0
2019-11-29 10:30:00;105;27;48;174;26;6;0;0
2019-11-29 10:45:00;113;19;54;142;22;7;0;0
2019-11-29 11:00:00;116;18;47;110;25;1;0;0
2019-11-29 11:15:00;113;21;62;103;24;4;0;0
2019-11-29 11:30:00;113;16;60;104;10;0;0;0
2019-11-29 11:45:00;89;11;57;137;18;7;0;0
2019-11-29 12:00:00;105;22;38;131;24;3;0;0
2019-11-29 12:15:00;117;23;69;136;23;7;0;0
2019-11-29 12:30:00;111;20;62;160;18;4;0;0
2019-11-29 12:45:00;103;13;56;153;20;3;0;0
2019-11-29 13:00:00;130;21;62;144;24;3;0;0
2019-11-29 13:15:00;144;19;72;163;34;5;0;0
2019-11-29 13:30:00;110;26;66;168;39;5;0;0
2019-11-29 13:45:00;102;21;51;152;46;3;0;0
2019-11-29 14:00:00;110;15;68;160;45;1;0;0
2019-11-29 14:15:00;113;23;61;157;21;0;0;0
2019-11-29 14:30:00;147;23;92;146;24;1;0;0
2019-11-29 14:45:00;128;20;87;205;24;10;0;0
2019-11-29 15:00:00;105;23;80;138;30;1;0;0
2019-11-29 15:15:00;147;19;77;145;22;11;0;0
2019-11-29 15:30:00;109;21;78;139;26;2;0;0
2019-11-29 15:45:00;115;17;79;173;31;1;0;0
2019-11-29 16:00:00;125;12;82;171;22;3;0;0
2019-11-29 16:15:00;116;21;72;164;23;3;0;0
2019-11-29 16:30:00;123;21;66;148;25;5;0;0
2019-11-29 16:45:00;127;16;64;137;15;5;0;0
2019-11-29 17:00:00;142;19;66;138;22;9;0;0
2019-11-29 17:15:00;124;20;50;139;24;0;0;0
2019-11-29 17:30:00;145;21;69;140;13;2;0;0
2019-11-29 17:45:00;124;19;67;140;19;2;0;0
2019-11-29 18:00:00;115;14;44;141;21;2;0;0
2019-11-29 18:15:00;127;16;52;128;13;19;0;0
2019-11-29 18:30:00;84;12;43;120;15;0;0;0
2019-11-29 18:45:00;105;15;44;115;16;0;0;0
2019-11-29 19:00:00;77;8;44;69;14;7;0;0
2019-11-29 19:15:00;76;8;26;82;9;0;0;0
2019-11-29 19:30:00;63;11;31;73;8;0;0;0
2019-11-29 19:45:00;40;9;26;56;7;4;0;0
2019-11-29 20:00:00;48;6;29;58;7;1;0;2
2019-11-29 20:15:00;54;9;22;51;3;0;0;1
2019-11-29 20:30:00;46;7;6;58;8;2;0;0
2019-11-29 20:45:00;23;6;13;41;10;1;0;0
2019-11-29 21:00:00;37;6;9;45;6;0;0;0
2019-11-29 21:15:00;21;3;5;45;6;0;0;0
2019-11-29 21:30:00;35;13;6;44;6;0;0;0
2019-11-29 21:45:00;37;2;6;76;3;0;0;0
2019-11-29 22:00:00;27;4;22;62;13;0;0;0
2019-11-29 22:15:00;25;2;7;52;4;0;0;0
2019-11-29 22:30:00;45;3;6;59;3;0;0;0
2019-11-29 22:45:00;28;4;10;43;7;0;0;0
2019-11-29 23:00:00;30;5;4;45;7;0;0;0
2019-11-29 23:15:00;23;3;9;43;7;0;0;0
2019-11-29 23:30:00;16;5;5;39;8;0;0;0
2019-11-29 23:45:00;13;5;4;26;4;0;0;0
