DATUM;1(DA2);2(DA3);3(DB1);4(DB2);5(TA1);6(TA2);7(TA3);8(IRA1);9(IRC1);10(IRC2)
2020-06-08 00:00:00;3;1;1;2;3;1;2;0;0;0
2020-06-08 00:15:00;7;2;1;3;2;0;6;0;0;0
2020-06-08 00:30:00;1;1;0;3;0;1;4;0;0;0
2020-06-08 00:45:00;6;2;0;3;0;0;1;0;0;0
2020-06-08 01:00:00;1;0;0;1;1;1;3;0;0;0
2020-06-08 01:15:00;2;1;1;0;2;1;3;0;0;0
2020-06-08 01:30:00;2;0;0;2;3;0;0;0;0;0
2020-06-08 01:45:00;3;1;0;0;0;0;3;0;0;0
2020-06-08 02:00:00;0;0;0;0;1;0;1;0;0;0
2020-06-08 02:15:00;4;2;0;0;1;0;1;0;0;0
2020-06-08 02:30:00;6;1;0;1;1;0;4;0;0;0
2020-06-08 02:45:00;1;1;2;0;1;0;5;0;0;0
2020-06-08 03:00:00;1;0;0;1;1;1;2;0;0;0
2020-06-08 03:15:00;0;4;0;0;0;0;1;0;0;0
2020-06-08 03:30:00;3;3;1;0;0;1;1;0;0;0
2020-06-08 03:45:00;5;2;2;0;0;2;4;0;0;0
2020-06-08 04:00:00;1;5;4;0;0;1;2;0;0;0
2020-06-08 04:15:00;3;4;2;0;2;1;1;0;0;0
2020-06-08 04:30:00;5;6;1;2;0;3;4;0;0;0
2020-06-08 04:45:00;8;4;11;8;1;9;19;0;0;0
2020-06-08 05:00:00;15;22;32;7;5;15;38;0;0;0
2020-06-08 05:15:00;37;48;89;38;4;33;40;0;0;0
2020-06-08 05:30:00;47;64;68;32;6;33;48;0;0;0
2020-06-08 05:45:00;51;24;39;52;7;16;50;0;0;0
2020-06-08 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-08 06:15:00;36;31;52;24;6;20;34;1;0;0
2020-06-08 06:30:00;48;43;70;38;11;30;52;0;0;0
2020-06-08 06:45:00;79;33;62;46;9;34;54;2;0;0
2020-06-08 07:00:00;67;31;55;45;10;28;62;0;0;0
2020-06-08 07:15:00;73;38;40;49;13;19;49;0;0;0
2020-06-08 07:30:00;78;33;52;61;9;15;53;0;0;0
2020-06-08 07:45:00;74;29;47;65;20;15;41;0;0;0
2020-06-08 08:00:00;78;19;32;47;17;15;40;0;1;0
2020-06-08 08:15:00;76;20;27;37;12;8;25;0;0;0
2020-06-08 08:30:00;86;20;31;38;17;9;35;0;0;0
2020-06-08 08:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-08 09:00:00;94;21;22;39;19;5;25;0;0;0
2020-06-08 09:15:00;93;23;26;25;20;5;24;0;0;0
2020-06-08 09:30:00;107;20;37;34;11;5;21;0;0;0
2020-06-08 09:45:00;131;14;27;30;15;4;29;0;0;0
2020-06-08 10:00:00;99;20;24;33;13;4;25;0;0;0
2020-06-08 10:15:00;106;20;23;29;11;2;19;0;0;0
2020-06-08 10:30:00;85;19;30;36;23;1;34;1;0;0
2020-06-08 10:45:00;95;24;19;36;23;5;32;0;0;0
2020-06-08 11:00:00;88;17;29;38;14;3;19;0;0;0
2020-06-08 11:15:00;94;12;25;45;27;3;31;0;0;0
2020-06-08 11:30:00;102;15;21;41;21;1;33;0;0;0
2020-06-08 11:45:00;102;15;16;51;21;5;33;0;0;0
2020-06-08 12:00:00;71;11;15;40;24;7;27;0;0;0
2020-06-08 12:15:00;80;19;28;45;26;2;26;0;0;0
2020-06-08 12:30:00;104;13;30;38;17;2;29;0;2;0
2020-06-08 12:45:00;77;16;26;37;17;5;33;5;0;0
2020-06-08 13:00:00;96;23;37;60;19;1;22;0;0;0
2020-06-08 13:15:00;76;19;39;40;17;3;29;0;0;0
2020-06-08 13:30:00;113;60;71;48;22;15;66;1;1;0
2020-06-08 13:45:00;142;45;78;71;34;2;22;0;0;0
2020-06-08 14:00:00;164;34;62;106;35;0;30;0;0;0
2020-06-08 14:15:00;170;34;50;158;56;1;17;0;0;0
2020-06-08 14:30:00;160;28;27;148;50;0;32;0;0;0
2020-06-08 14:45:00;133;28;21;95;31;0;24;4;0;0
2020-06-08 15:00:00;134;28;25;100;34;0;40;0;0;0
2020-06-08 15:15:00;122;23;33;95;30;0;33;0;0;0
2020-06-08 15:30:00;112;12;33;79;32;1;45;1;0;0
2020-06-08 15:45:00;113;20;31;66;26;0;43;1;0;0
2020-06-08 16:00:00;105;24;27;86;27;0;31;0;0;0
2020-06-08 16:15:00;104;27;25;66;23;0;17;0;0;0
2020-06-08 16:30:00;90;25;33;69;25;1;39;0;0;0
2020-06-08 16:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-08 17:00:00;123;20;21;70;22;0;36;0;0;0
2020-06-08 17:15:00;102;25;26;47;23;1;22;0;0;0
2020-06-08 17:30:00;105;15;19;46;18;4;31;1;0;0
2020-06-08 17:45:00;99;20;29;56;8;0;35;0;0;0
2020-06-08 18:00:00;85;24;19;45;15;0;36;0;0;0
2020-06-08 18:15:00;71;10;19;43;15;8;23;0;0;0
2020-06-08 18:30:00;56;13;28;29;24;3;16;0;0;0
2020-06-08 18:45:00;63;18;18;31;10;0;22;0;0;0
2020-06-08 19:00:00;66;17;24;36;15;2;41;0;0;0
2020-06-08 19:15:00;56;17;14;19;4;1;36;0;1;0
2020-06-08 19:30:00;51;19;11;31;8;7;27;0;0;0
2020-06-08 19:45:00;32;10;10;21;9;2;25;0;0;0
2020-06-08 20:00:00;30;11;11;23;10;6;27;0;0;0
2020-06-08 20:15:00;40;15;15;21;13;2;27;0;0;0
2020-06-08 20:30:00;33;12;15;24;5;4;22;0;0;0
2020-06-08 20:45:00;38;22;27;22;9;10;30;0;0;0
2020-06-08 21:00:00;38;32;61;29;8;29;47;0;0;0
2020-06-08 21:15:00;62;44;63;31;8;57;52;0;0;0
2020-06-08 21:30:00;55;28;41;27;22;45;44;0;0;0
2020-06-08 21:45:00;78;16;30;130;53;37;37;0;0;0
2020-06-08 22:00:00;56;14;14;131;55;37;34;1;0;0
2020-06-08 22:15:00;14;6;2;41;10;35;31;0;0;0
2020-06-08 22:30:00;19;2;1;15;10;23;18;0;0;0
2020-06-08 22:45:00;13;4;2;8;0;36;24;0;0;0
2020-06-08 23:00:00;12;4;3;9;6;22;22;0;0;0
2020-06-08 23:15:00;6;5;1;6;6;20;14;0;0;0
2020-06-08 23:45:00;9;7;2;2;10;14;10;0;0;0
