DATUM;1(DA1);2(DA2);3(DC);4(DB);5(TAFGA);6(TAFGC)
2020-01-04 00:00:00;12;0;5;0;0;0
2020-01-04 00:15:00;11;0;8;0;0;0
2020-01-04 00:30:00;6;0;7;0;0;0
2020-01-04 00:45:00;6;0;7;0;0;0
2020-01-04 01:00:00;7;0;8;0;0;0
2020-01-04 01:15:00;7;0;2;0;0;0
2020-01-04 01:30:00;6;1;3;0;0;0
2020-01-04 01:45:00;5;0;6;0;0;0
2020-01-04 02:00:00;5;0;2;0;0;0
2020-01-04 02:15:00;3;0;1;0;0;0
2020-01-04 02:30:00;1;0;4;0;0;0
2020-01-04 02:45:00;4;0;3;0;0;0
2020-01-04 03:00:00;3;0;6;0;0;0
2020-01-04 03:15:00;2;0;2;0;0;0
2020-01-04 03:30:00;4;0;5;1;0;0
2020-01-04 03:45:00;2;0;3;0;0;0
2020-01-04 04:00:00;2;0;5;0;0;0
2020-01-04 04:15:00;0;0;1;0;0;0
2020-01-04 04:30:00;2;0;1;0;0;0
2020-01-04 04:45:00;2;0;2;0;0;0
2020-01-04 05:00:00;1;0;5;0;0;0
2020-01-04 05:15:00;3;0;7;0;0;0
2020-01-04 05:30:00;8;0;7;0;0;0
2020-01-04 05:45:00;4;2;4;0;0;0
2020-01-04 06:00:00;8;0;7;0;0;0
2020-01-04 06:15:00;7;0;9;0;0;0
2020-01-04 06:30:00;8;0;10;0;0;0
2020-01-04 06:45:00;5;1;13;2;0;0
2020-01-04 07:00:00;5;0;10;0;0;0
2020-01-04 07:15:00;5;0;10;0;0;0
2020-01-04 07:30:00;6;0;20;0;0;0
2020-01-04 07:45:00;3;0;14;0;0;0
2020-01-04 08:00:00;13;0;20;0;0;0
2020-01-04 08:15:00;5;0;26;0;0;0
2020-01-04 08:30:00;12;0;22;0;0;0
2020-01-04 08:45:00;16;1;24;0;0;0
2020-01-04 09:00:00;15;0;21;0;0;0
2020-01-04 09:15:00;10;1;29;1;1;0
2020-01-04 09:30:00;11;0;28;0;0;0
2020-01-04 09:45:00;17;0;33;0;0;0
2020-01-04 10:00:00;13;0;34;0;0;0
2020-01-04 10:15:00;26;0;31;0;0;0
2020-01-04 10:30:00;26;0;35;1;0;0
2020-01-04 10:45:00;28;2;34;1;0;0
2020-01-04 11:00:00;20;0;39;0;0;0
2020-01-04 11:15:00;31;0;32;0;0;0
2020-01-04 11:30:00;45;0;28;0;0;5
2020-01-04 11:45:00;31;0;32;1;0;0
2020-01-04 12:00:00;47;0;31;0;0;0
2020-01-04 12:15:00;41;2;33;0;0;0
2020-01-04 12:30:00;45;2;33;0;0;0
2020-01-04 12:45:00;28;1;22;1;0;0
2020-01-04 13:00:00;36;0;27;0;0;0
2020-01-04 13:15:00;32;0;31;1;0;0
2020-01-04 13:30:00;45;0;28;1;0;0
2020-01-04 13:45:00;27;0;41;0;0;0
2020-01-04 14:00:00;43;0;37;0;0;0
2020-01-04 14:15:00;51;0;40;0;0;0
2020-01-04 14:30:00;39;1;26;1;0;0
2020-01-04 14:45:00;37;1;35;1;0;0
2020-01-04 15:00:00;40;1;24;1;0;0
2020-01-04 15:15:00;29;0;23;0;0;22
2020-01-04 15:30:00;35;0;30;0;0;0
2020-01-04 15:45:00;37;0;34;1;0;0
2020-01-04 16:00:00;23;0;32;1;0;0
2020-01-04 16:15:00;27;1;25;0;0;0
2020-01-04 16:30:00;27;1;40;1;0;0
2020-01-04 16:45:00;36;1;21;1;4;0
2020-01-04 17:00:00;39;0;32;1;0;0
2020-01-04 17:15:00;28;1;36;1;0;0
2020-01-04 17:30:00;36;0;30;0;0;0
2020-01-04 17:45:00;31;0;27;1;0;0
2020-01-04 18:00:00;35;1;31;0;0;0
2020-01-04 18:15:00;25;1;19;0;0;0
2020-01-04 18:30:00;21;1;24;1;0;0
2020-01-04 18:45:00;28;0;27;0;0;0
2020-01-04 19:00:00;26;0;23;0;0;0
2020-01-04 19:15:00;17;0;15;0;0;0
2020-01-04 19:30:00;17;0;22;0;0;0
2020-01-04 19:45:00;10;0;22;0;0;0
2020-01-04 20:00:00;12;1;21;0;0;0
2020-01-04 20:15:00;25;0;16;0;0;0
2020-01-04 20:30:00;11;0;15;0;0;0
2020-01-04 20:45:00;21;0;18;0;0;0
2020-01-04 21:00:00;9;0;17;0;0;0
2020-01-04 21:15:00;18;0;7;0;0;0
2020-01-04 21:30:00;16;0;5;0;0;0
2020-01-04 21:45:00;14;0;9;0;0;0
2020-01-04 22:00:00;27;0;8;0;0;0
2020-01-04 22:15:00;15;0;8;0;0;0
2020-01-04 22:30:00;11;0;15;0;0;0
2020-01-04 22:45:00;12;0;14;0;0;0
2020-01-04 23:00:00;8;0;6;0;0;0
2020-01-04 23:15:00;10;0;3;0;0;0
2020-01-04 23:30:00;20;0;5;0;0;0
2020-01-04 23:45:00;12;0;5;0;0;0
