DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2020-09-24 00:00:00;0;1;0;2;7;92;2;5;2;3;3
2020-09-24 00:15:00;0;0;0;5;8;87;3;6;4;0;1
2020-09-24 00:30:00;0;0;0;1;4;34;4;3;5;2;2
2020-09-24 00:45:00;0;2;0;6;7;149;0;5;5;1;1
2020-09-24 01:00:00;0;3;0;5;3;74;4;3;2;0;0
2020-09-24 01:15:00;1;0;0;5;3;72;2;6;6;1;1
2020-09-24 01:30:00;1;0;0;1;2;141;0;0;1;0;0
2020-09-24 01:45:00;0;0;0;3;4;2;0;5;3;0;0
2020-09-24 02:00:00;1;1;0;4;3;3;0;1;1;0;0
2020-09-24 02:15:00;0;0;0;1;1;0;1;1;1;0;0
2020-09-24 02:30:00;0;0;0;3;2;5;3;2;3;1;1
2020-09-24 02:45:00;0;1;0;3;0;17;0;4;3;1;0
2020-09-24 03:00:00;0;0;0;6;3;10;0;0;0;0;0
2020-09-24 03:15:00;0;0;0;4;0;0;6;1;0;0;0
2020-09-24 03:30:00;1;2;0;4;0;0;1;1;0;0;0
2020-09-24 03:45:00;0;1;0;3;2;5;1;3;4;1;1
2020-09-24 04:00:00;0;1;0;3;3;25;0;5;5;2;2
2020-09-24 04:15:00;0;2;0;3;3;10;1;3;3;1;0
2020-09-24 04:30:00;0;2;0;7;0;9;0;6;5;0;1
2020-09-24 04:45:00;3;2;0;9;4;63;0;10;11;2;3
2020-09-24 05:00:00;1;3;0;13;5;7;4;19;18;3;1
2020-09-24 05:15:00;1;18;1;16;8;30;3;56;54;19;14
2020-09-24 05:30:00;9;17;0;22;15;105;7;46;44;15;11
2020-09-24 05:45:00;2;28;3;43;22;27;7;53;76;27;25
2020-09-24 06:00:00;3;24;4;53;31;9;11;46;61;8;4
2020-09-24 06:15:00;5;15;2;55;31;8;17;56;47;9;4
2020-09-24 06:30:00;7;41;7;55;45;12;16;95;117;19;16
2020-09-24 06:45:00;11;166;5;53;33;8;22;82;111;28;14
2020-09-24 07:00:00;5;38;4;58;38;9;21;90;123;15;8
2020-09-24 07:15:00;12;51;18;78;52;13;37;136;193;26;32
2020-09-24 07:30:00;22;58;12;105;74;16;56;138;177;33;23
2020-09-24 07:45:00;17;57;6;137;92;22;32;112;151;20;18
2020-09-24 08:00:00;12;40;7;108;64;23;36;120;118;26;26
2020-09-24 08:15:00;11;33;6;87;38;20;40;96;100;19;14
2020-09-24 08:30:00;12;29;2;81;48;10;32;79;85;16;17
2020-09-24 08:45:00;14;42;5;88;55;16;30;81;69;10;13
2020-09-24 09:00:00;6;26;4;76;59;20;19;56;69;14;10
2020-09-24 09:15:00;10;29;4;78;48;55;39;64;63;6;5
2020-09-24 09:30:00;13;15;5;61;47;43;24;61;75;22;20
2020-09-24 09:45:00;13;25;4;84;67;36;27;83;65;6;5
2020-09-24 10:00:00;7;27;3;95;69;31;25;61;59;6;7
2020-09-24 10:15:00;10;20;6;66;54;12;33;66;62;5;7
2020-09-24 10:30:00;11;19;3;83;67;15;38;72;61;8;4
2020-09-24 10:45:00;5;35;3;83;60;14;30;72;58;11;11
2020-09-24 11:00:00;21;21;4;99;64;17;24;69;64;7;7
2020-09-24 11:15:00;11;24;8;106;69;16;41;71;58;7;6
2020-09-24 11:30:00;12;33;2;95;69;32;36;59;57;8;6
2020-09-24 11:45:00;12;30;7;83;72;13;38;66;64;8;11
2020-09-24 12:00:00;14;29;1;103;78;9;34;69;58;8;7
2020-09-24 12:15:00;14;29;4;87;92;16;43;67;65;11;9
2020-09-24 12:30:00;20;26;4;78;70;130;32;64;61;10;10
2020-09-24 12:45:00;11;35;5;115;90;73;40;79;74;11;12
2020-09-24 13:00:00;18;35;2;122;100;63;38;62;52;11;10
2020-09-24 13:15:00;6;26;4;117;112;32;40;67;63;9;8
