DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2)
2019-10-02 00:00:00;0;17;1;1;4;0;14;5;0;0
2019-10-02 00:15:00;0;11;0;0;2;2;17;3;0;0
2019-10-02 00:30:00;0;16;0;0;1;1;18;4;0;0
2019-10-02 00:45:00;0;18;1;1;1;1;13;5;0;0
2019-10-02 01:00:00;0;15;0;1;1;4;10;3;0;0
2019-10-02 01:15:00;0;10;0;0;0;0;8;4;0;0
2019-10-02 01:30:00;0;6;1;1;1;0;10;3;0;0
2019-10-02 01:45:00;0;4;0;1;2;1;10;3;0;0
2019-10-02 02:00:00;0;4;0;1;0;1;8;1;0;0
2019-10-02 02:15:00;0;8;0;2;1;0;10;6;0;0
2019-10-02 02:30:00;0;6;0;0;1;0;10;2;0;0
2019-10-02 02:45:00;0;9;0;0;0;0;10;2;0;0
2019-10-02 03:00:00;0;9;0;0;0;2;7;2;0;0
2019-10-02 03:15:00;0;9;0;0;0;0;7;3;0;0
2019-10-02 03:30:00;0;6;0;0;1;0;13;2;0;0
2019-10-02 03:45:00;0;7;0;0;0;1;17;3;0;0
2019-10-02 04:00:00;0;9;0;0;0;3;17;3;0;0
2019-10-02 04:15:00;0;14;1;1;0;5;9;1;0;0
2019-10-02 04:30:00;0;25;1;1;2;9;22;5;0;0
2019-10-02 04:45:00;0;20;0;0;1;18;27;10;0;0
2019-10-02 05:00:00;0;32;0;4;0;82;55;31;0;0
2019-10-02 05:15:00;0;37;1;3;1;161;89;97;0;0
2019-10-02 05:30:00;0;77;3;6;8;156;95;88;0;0
2019-10-02 05:45:00;0;119;18;46;50;168;79;97;0;0
2019-10-02 06:00:00;0;151;36;53;57;131;75;100;0;0
2019-10-02 06:15:00;0;118;8;29;36;194;82;108;0;0
2019-10-02 06:30:00;0;91;5;13;10;210;82;128;0;0
2019-10-02 06:45:00;0;100;11;12;18;216;103;142;0;0
2019-10-02 07:00:00;0;91;8;13;10;219;105;169;0;0
2019-10-02 07:15:00;0;110;8;18;13;227;105;172;0;0
2019-10-02 07:30:00;0;106;11;15;17;191;116;171;0;0
2019-10-02 07:45:00;0;139;5;13;18;259;112;186;0;0
2019-10-02 08:00:00;0;132;9;9;15;234;107;174;0;0
2019-10-02 08:15:00;0;129;5;12;9;219;99;170;0;0
2019-10-02 08:30:00;0;102;7;14;13;156;87;135;0;0
2019-10-02 08:45:00;0;113;8;14;11;127;95;153;0;0
2019-10-02 09:00:00;0;106;13;19;24;97;83;120;0;0
2019-10-02 09:15:00;0;109;12;13;19;67;89;123;0;0
2019-10-02 09:30:00;0;113;10;20;24;73;92;127;0;0
2019-10-02 09:45:00;0;112;17;15;25;73;90;118;0;0
2019-10-02 10:00:00;0;109;12;19;17;56;102;121;0;0
2019-10-02 10:15:00;0;120;15;16;23;59;94;118;0;0
2019-10-02 10:30:00;0;119;11;18;21;51;103;129;0;0
2019-10-02 10:45:00;0;127;16;14;23;50;101;132;0;0
2019-10-02 11:00:00;0;135;15;20;21;32;103;126;0;0
2019-10-02 11:15:00;0;141;12;17;23;59;102;120;0;0
2019-10-02 11:30:00;0;139;13;22;39;51;108;124;0;0
2019-10-02 11:45:00;0;120;17;26;31;71;99;143;0;0
2019-10-02 12:00:00;0;142;18;30;42;58;99;137;0;0
2019-10-02 12:15:00;0;130;13;22;32;40;89;107;0;0
2019-10-02 12:30:00;0;126;15;31;37;56;101;127;0;0
2019-10-02 12:45:00;0;135;30;39;40;75;106;142;0;0
2019-10-02 13:00:00;0;137;11;45;48;80;111;139;0;0
2019-10-02 13:15:00;0;170;19;32;37;129;126;169;0;0
2019-10-02 13:30:00;0;148;18;36;47;128;115;147;0;0
2019-10-02 13:45:00;0;156;16;37;52;141;130;170;0;0
2019-10-02 14:00:00;0;139;39;60;62;81;115;156;0;0
2019-10-02 14:15:00;0;197;36;74;83;42;97;117;0;0
2019-10-02 14:30:00;0;211;28;87;101;45;111;141;0;0
2019-10-02 14:45:00;0;197;37;86;93;38;103;125;0;0
2019-10-02 15:00:00;0;184;29;88;92;60;132;151;0;0
2019-10-02 15:15:00;0;180;32;83;88;55;121;152;0;0
2019-10-02 15:30:00;0;189;52;77;89;39;113;138;0;0
2019-10-02 15:45:00;0;174;49;91;97;43;123;176;0;0
2019-10-02 16:00:00;0;192;46;72;71;22;127;166;0;0
2019-10-02 16:15:00;0;185;51;103;101;27;116;140;0;0
2019-10-02 16:30:00;0;180;47;88;90;31;133;170;0;0
2019-10-02 16:45:00;0;198;31;71;77;32;162;173;0;0
2019-10-02 17:00:00;0;183;42;84;92;30;143;172;0;0
2019-10-02 17:15:00;0;188;38;71;76;35;143;152;0;0
2019-10-02 17:30:00;0;171;22;52;70;23;134;158;0;0
2019-10-02 17:45:00;0;106;25;62;66;25;122;173;0;0
2019-10-02 18:00:00;0;101;12;41;59;19;134;139;0;0
2019-10-02 18:15:00;0;96;15;34;41;26;146;172;0;0
2019-10-02 18:30:00;0;82;4;33;38;22;111;133;0;0
2019-10-02 18:45:00;0;81;13;25;24;22;111;144;0;0
2019-10-02 19:00:00;0;133;5;14;30;23;115;118;0;0
2019-10-02 19:15:00;0;128;8;13;16;19;107;126;0;0
2019-10-02 19:30:00;0;116;8;13;12;20;90;91;0;0
2019-10-02 19:45:00;0;110;5;8;14;17;81;88;0;0
2019-10-02 20:00:00;0;115;5;12;11;18;78;95;0;0
2019-10-02 20:15:00;0;122;1;6;14;19;77;85;0;0
2019-10-02 20:30:00;0;78;2;6;9;24;74;77;0;0
2019-10-02 20:45:00;0;89;7;10;10;38;68;56;0;0
2019-10-02 21:00:00;0;69;3;6;7;115;73;79;0;0
2019-10-02 21:15:00;0;64;5;5;8;135;80;92;0;0
2019-10-02 21:30:00;0;69;4;13;9;92;66;76;0;0
2019-10-02 21:45:00;0;76;4;42;43;25;58;65;0;0
2019-10-02 22:00:00;0;127;30;81;80;16;47;40;0;0
2019-10-02 22:15:00;0;102;8;35;35;9;57;52;0;0
2019-10-02 22:30:00;0;59;3;2;1;5;45;34;0;0
2019-10-02 22:45:00;0;54;2;3;7;8;36;23;0;0
2019-10-02 23:00:00;0;66;1;2;2;5;46;21;0;0
2019-10-02 23:15:00;0;28;0;2;2;4;21;20;0;0
2019-10-02 23:30:00;0;37;1;2;5;6;30;18;0;0
2019-10-02 23:45:00;0;28;0;1;0;4;33;17;0;0
