DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2020-03-03 00:00:00;14;6;9;1;2;2;1
2020-03-03 00:15:00;15;9;17;4;2;7;2
2020-03-03 00:30:00;12;3;12;2;3;3;0
2020-03-03 00:45:00;13;4;6;2;3;1;6
2020-03-03 01:00:00;8;3;5;2;2;2;4
2020-03-03 01:15:00;4;2;3;2;3;0;5
2020-03-03 01:30:00;4;0;8;3;2;3;3
2020-03-03 01:45:00;5;2;6;3;5;4;1
2020-03-03 02:00:00;5;1;6;1;5;6;1
2020-03-03 02:15:00;7;1;14;1;1;3;2
2020-03-03 02:30:00;5;2;4;1;2;6;3
2020-03-03 02:45:00;7;0;8;4;4;9;7
2020-03-03 03:00:00;15;4;9;0;0;7;3
2020-03-03 03:15:00;7;1;5;2;3;4;2
2020-03-03 03:30:00;7;4;6;2;6;7;3
2020-03-03 03:45:00;7;6;7;2;5;6;3
2020-03-03 04:00:00;6;3;6;2;4;6;3
2020-03-03 04:15:00;8;9;18;1;2;2;2
2020-03-03 04:30:00;11;4;25;5;3;4;1
2020-03-03 04:45:00;22;9;46;8;1;2;0
2020-03-03 05:00:00;24;14;73;27;1;0;1
2020-03-03 05:15:00;39;24;107;36;0;0;0
2020-03-03 05:30:00;52;33;120;64;1;1;0
2020-03-03 05:45:00;75;51;133;66;1;0;0
2020-03-03 06:00:00;82;57;115;62;4;0;1
2020-03-03 06:15:00;106;49;180;103;3;1;0
2020-03-03 06:30:00;119;75;187;115;8;1;1
2020-03-03 06:45:00;137;54;201;129;7;0;1
2020-03-03 07:00:00;181;89;189;107;15;2;1
2020-03-03 07:15:00;164;133;213;112;18;1;0
2020-03-03 07:30:00;179;154;189;106;40;2;1
2020-03-03 07:45:00;126;211;224;120;34;2;1
2020-03-03 08:00:00;153;101;219;117;25;4;0
2020-03-03 08:15:00;164;104;187;124;16;0;3
2020-03-03 08:30:00;131;91;168;104;11;0;2
2020-03-03 08:45:00;141;86;176;96;14;2;3
2020-03-03 09:00:00;129;88;125;77;17;2;1
2020-03-03 09:15:00;130;74;154;72;10;2;1
2020-03-03 09:30:00;148;100;145;82;11;1;0
2020-03-03 09:45:00;136;86;137;65;10;2;2
2020-03-03 10:00:00;153;88;141;71;11;2;4
2020-03-03 10:15:00;124;96;129;72;14;1;3
2020-03-03 10:30:00;128;98;167;78;7;3;2
2020-03-03 10:45:00;117;117;158;70;13;2;2
2020-03-03 11:00:00;107;108;141;69;4;1;1
2020-03-03 11:15:00;127;86;123;67;2;3;3
2020-03-03 11:30:00;111;97;152;72;8;1;1
2020-03-03 11:45:00;128;91;151;81;4;3;1
2020-03-03 12:00:00;118;94;147;88;11;6;6
2020-03-03 12:15:00;155;103;137;86;14;5;7
2020-03-03 12:30:00;166;119;149;72;13;9;3
2020-03-03 12:45:00;176;119;154;95;15;7;6
2020-03-03 13:00:00;137;100;170;81;14;6;1
2020-03-03 13:15:00;163;115;177;77;10;5;3
2020-03-03 13:30:00;137;107;178;103;9;2;7
2020-03-03 13:45:00;157;98;185;92;6;1;0
2020-03-03 14:00:00;157;90;174;100;14;7;2
2020-03-03 14:15:00;174;124;161;93;10;4;5
2020-03-03 14:30:00;170;142;155;100;15;4;3
2020-03-03 14:45:00;168;120;170;78;11;4;1
2020-03-03 15:00:00;200;140;174;101;5;3;3
2020-03-03 15:15:00;205;153;158;91;23;3;7
2020-03-03 15:30:00;187;152;160;84;13;2;3
2020-03-03 15:45:00;213;168;171;81;21;7;2
2020-03-03 16:00:00;220;167;204;116;16;9;12
2020-03-03 16:15:00;181;173;185;109;33;2;8
2020-03-03 16:30:00;233;180;167;106;24;9;8
2020-03-03 16:45:00;223;173;205;114;25;7;7
2020-03-03 17:00:00;231;165;210;102;25;4;4
2020-03-03 17:15:00;228;199;199;110;31;8;4
2020-03-03 17:30:00;236;168;204;109;19;5;3
2020-03-03 17:45:00;210;141;165;92;12;8;6
2020-03-03 18:00:00;206;149;201;109;8;7;4
2020-03-03 18:15:00;209;137;149;89;6;7;3
2020-03-03 18:30:00;185;125;150;88;8;6;6
2020-03-03 18:45:00;176;136;158;80;8;1;3
2020-03-03 19:00:00;122;107;153;82;4;1;0
2020-03-03 19:15:00;120;91;132;62;5;2;3
2020-03-03 19:30:00;104;63;125;54;7;2;0
2020-03-03 19:45:00;94;74;103;42;2;1;4
2020-03-03 20:00:00;87;64;93;43;3;1;0
2020-03-03 20:15:00;93;53;107;51;3;2;1
2020-03-03 20:30:00;59;46;84;45;4;0;0
2020-03-03 20:45:00;79;47;115;50;0;1;1
2020-03-03 21:00:00;66;38;98;66;1;1;0
2020-03-03 21:15:00;77;50;102;41;2;0;4
2020-03-03 21:30:00;67;32;88;37;6;0;0
2020-03-03 21:45:00;59;55;58;31;4;2;3
2020-03-03 22:00:00;61;61;62;37;11;4;4
2020-03-03 22:15:00;57;46;68;33;1;1;2
2020-03-03 22:30:00;36;25;45;18;1;1;3
2020-03-03 22:45:00;36;24;44;14;2;1;2
2020-03-03 23:00:00;33;13;36;8;2;0;2
2020-03-03 23:15:00;32;15;23;7;5;2;1
2020-03-03 23:30:00;18;11;22;5;3;1;2
