DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2020-12-24 00:00:00;0;5;0;1;0;0;2
2020-12-24 00:15:00;0;7;2;0;0;1;2
2020-12-24 00:30:00;3;3;2;1;0;3;4
2020-12-24 00:45:00;3;1;0;0;0;0;1
2020-12-24 01:00:00;1;4;0;0;0;0;1
2020-12-24 01:15:00;1;5;0;0;0;3;2
2020-12-24 01:30:00;1;3;0;0;1;2;7
2020-12-24 01:45:00;0;4;0;0;0;2;1
2020-12-24 02:00:00;0;2;0;2;0;4;2
2020-12-24 02:15:00;0;2;0;1;1;6;6
2020-12-24 02:30:00;1;6;2;1;1;2;4
2020-12-24 02:45:00;1;5;0;1;0;6;1
2020-12-24 03:00:00;0;6;0;0;0;3;0
2020-12-24 03:15:00;0;2;0;0;0;3;1
2020-12-24 03:30:00;0;4;0;2;0;4;7
2020-12-24 03:45:00;0;7;1;0;0;3;3
2020-12-24 04:00:00;0;2;0;0;0;5;5
2020-12-24 04:15:00;2;5;1;3;0;4;4
2020-12-24 04:30:00;0;5;3;4;1;6;3
2020-12-24 04:45:00;5;9;4;4;0;3;8
2020-12-24 05:00:00;3;11;3;5;3;7;7
2020-12-24 05:15:00;4;15;4;3;2;4;5
2020-12-24 05:30:00;4;42;13;8;2;4;19
2020-12-24 05:45:00;5;29;10;6;2;10;7
2020-12-24 06:00:00;7;30;9;3;3;10;8
2020-12-24 06:15:00;5;24;6;5;2;8;16
2020-12-24 06:30:00;10;31;10;10;2;13;24
2020-12-24 06:45:00;11;38;5;10;1;19;19
2020-12-24 07:00:00;8;18;6;11;3;16;16
2020-12-24 07:15:00;5;38;11;20;5;12;20
2020-12-24 07:30:00;7;52;12;10;5;20;21
2020-12-24 07:45:00;15;45;15;6;5;23;20
2020-12-24 08:00:00;13;45;17;12;8;23;24
2020-12-24 08:15:00;11;51;19;17;7;21;23
2020-12-24 08:30:00;21;46;17;20;10;33;29
2020-12-24 08:45:00;11;63;20;29;7;32;34
2020-12-24 09:00:00;20;55;20;18;12;43;40
2020-12-24 09:15:00;25;83;17;27;15;38;48
2020-12-24 09:30:00;23;93;23;31;15;63;57
2020-12-24 09:45:00;32;116;38;38;21;60;55
2020-12-24 10:00:00;30;85;22;45;15;65;58
2020-12-24 10:15:00;39;118;40;37;15;80;72
2020-12-24 10:30:00;40;136;44;45;18;84;70
2020-12-24 10:45:00;51;126;46;40;21;76;73
2020-12-24 11:00:00;46;121;43;29;13;73;68
2020-12-24 11:15:00;26;122;43;42;16;81;73
2020-12-24 11:30:00;48;126;39;51;18;65;62
2020-12-24 11:45:00;56;135;44;45;16;92;73
2020-12-24 12:00:00;35;106;41;48;13;73;71
2020-12-24 12:15:00;46;115;43;42;25;62;73
2020-12-24 12:30:00;50;135;54;49;17;76;78
2020-12-24 12:45:00;42;123;50;39;15;79;55
2020-12-24 13:00:00;47;125;60;47;16;78;69
2020-12-24 13:15:00;38;110;43;44;10;60;66
2020-12-24 13:30:00;39;118;39;37;19;75;72
2020-12-24 13:45:00;55;109;50;50;16;89;69
2020-12-24 14:00:00;52;120;47;42;18;86;72
2020-12-24 14:15:00;45;115;54;46;17;80;77
2020-12-24 14:30:00;50;118;50;52;18;76;83
2020-12-24 14:45:00;52;124;47;50;18;84;91
2020-12-24 15:00:00;43;123;51;50;17;89;68
2020-12-24 15:15:00;39;99;43;53;13;80;68
2020-12-24 15:30:00;41;100;41;55;19;62;74
2020-12-24 15:45:00;61;115;41;50;26;63;66
2020-12-24 16:00:00;59;122;50;37;14;70;61
2020-12-24 16:15:00;49;102;34;44;25;69;56
2020-12-24 16:30:00;38;95;44;45;20;61;71
2020-12-24 16:45:00;41;81;30;53;20;60;53
2020-12-24 17:00:00;29;95;35;29;13;46;41
2020-12-24 17:15:00;25;79;28;21;10;37;54
2020-12-24 17:30:00;21;70;24;21;6;39;39
2020-12-24 17:45:00;23;61;25;18;5;25;31
2020-12-24 18:00:00;22;40;17;10;8;20;30
2020-12-24 18:15:00;24;54;25;9;10;29;17
2020-12-24 18:30:00;13;42;17;15;5;16;27
2020-12-24 18:45:00;11;40;12;7;1;22;21
2020-12-24 19:00:00;17;37;16;11;5;21;29
2020-12-24 19:15:00;25;44;14;10;6;18;27
2020-12-24 19:30:00;10;52;21;18;2;30;26
2020-12-24 19:45:00;22;48;18;17;8;36;41
2020-12-24 20:00:00;24;53;20;24;11;44;52
2020-12-24 20:15:00;43;116;49;41;10;60;70
2020-12-24 20:30:00;70;145;72;54;17;81;94
2020-12-24 20:45:00;61;147;77;55;25;80;99
2020-12-24 21:00:00;22;45;25;5;2;20;33
2020-12-24 21:15:00;8;13;3;0;0;5;4
2020-12-24 21:30:00;1;12;5;0;1;3;9
2020-12-24 21:45:00;2;4;0;4;0;6;6
2020-12-24 22:00:00;3;3;0;5;0;4;1
2020-12-24 22:15:00;1;5;2;4;1;2;6
2020-12-24 22:30:00;2;2;1;0;0;4;5
2020-12-24 22:45:00;2;5;0;0;1;3;4
2020-12-24 23:00:00;1;1;0;0;0;4;3
2020-12-24 23:15:00;1;3;0;0;0;1;3
2020-12-24 23:30:00;0;4;0;0;0;3;2
2020-12-24 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
