DATUM;1(DA1);2(DB1);3(DC1);4(DC11);5(TAFGB);23(TAFBB);24(TAFBC)
2020-11-06 00:00:00;9;7;0;0;0;0;0
2020-11-06 00:15:00;7;10;0;0;0;0;0
2020-11-06 00:30:00;8;8;0;0;0;0;0
2020-11-06 00:45:00;18;3;0;0;0;0;0
2020-11-06 01:00:00;5;4;0;0;0;0;0
2020-11-06 01:15:00;14;7;0;0;0;0;0
2020-11-06 01:30:00;2;18;0;0;0;0;0
2020-11-06 01:45:00;3;7;0;0;0;0;0
2020-11-06 02:00:00;6;2;0;0;0;0;0
2020-11-06 02:15:00;0;5;0;0;0;0;0
2020-11-06 02:30:00;2;4;0;0;0;0;0
2020-11-06 02:45:00;7;4;0;0;0;0;0
2020-11-06 03:00:00;5;5;0;0;0;0;0
2020-11-06 03:15:00;6;9;0;0;0;0;0
2020-11-06 03:30:00;6;7;0;0;0;0;0
2020-11-06 03:45:00;7;6;0;0;0;0;0
2020-11-06 04:00:00;13;7;1;1;0;0;0
2020-11-06 04:15:00;4;8;0;0;0;0;0
2020-11-06 04:30:00;11;9;0;0;0;0;0
2020-11-06 04:45:00;20;19;0;0;0;0;0
2020-11-06 05:00:00;24;18;1;1;0;0;0
2020-11-06 05:15:00;46;36;1;1;0;0;0
2020-11-06 05:30:00;95;47;3;3;0;0;0
2020-11-06 05:45:00;91;59;0;0;0;0;0
2020-11-06 06:00:00;56;64;3;3;0;0;0
2020-11-06 06:15:00;87;85;3;3;0;0;0
2020-11-06 06:30:00;115;101;5;5;0;0;0
2020-11-06 06:45:00;181;110;4;4;1;0;0
2020-11-06 07:00:00;115;108;5;5;2;0;0
2020-11-06 07:15:00;141;127;6;6;4;0;0
2020-11-06 07:30:00;150;142;7;7;2;0;0
2020-11-06 07:45:00;152;117;12;12;0;0;0
2020-11-06 08:00:00;146;136;4;4;0;0;0
2020-11-06 08:15:00;153;132;9;9;2;0;0
2020-11-06 08:30:00;154;134;2;2;3;0;0
2020-11-06 08:45:00;172;136;9;9;3;0;0
2020-11-06 09:00:00;150;98;4;4;1;0;0
2020-11-06 09:15:00;170;119;7;7;15;0;0
2020-11-06 09:30:00;176;159;6;6;2;0;0
2020-11-06 09:45:00;200;136;6;6;1;0;0
2020-11-06 10:00:00;184;167;7;7;1;0;0
2020-11-06 10:15:00;191;155;8;8;9;0;0
2020-11-06 10:30:00;164;155;11;11;5;0;0
2020-11-06 10:45:00;203;163;5;5;3;0;0
2020-11-06 11:00:00;186;160;4;4;7;0;0
2020-11-06 11:15:00;188;158;4;4;3;0;0
2020-11-06 11:30:00;184;212;11;11;7;0;0
2020-11-06 11:45:00;224;179;9;9;3;0;0
2020-11-06 12:00:00;181;198;15;15;2;0;0
2020-11-06 12:15:00;189;170;11;11;1;0;0
2020-11-06 12:30:00;219;190;6;6;7;0;0
2020-11-06 12:45:00;220;192;5;5;14;0;0
2020-11-06 13:00:00;189;192;8;8;9;0;0
2020-11-06 13:15:00;210;176;5;5;9;0;0
2020-11-06 13:30:00;197;162;7;7;1;0;0
2020-11-06 13:45:00;209;204;9;9;9;0;0
2020-11-06 14:00:00;195;172;16;16;37;0;0
2020-11-06 14:15:00;208;210;8;8;9;0;0
2020-11-06 14:30:00;220;178;10;10;4;0;0
2020-11-06 14:45:00;186;188;11;11;21;0;0
2020-11-06 15:00:00;200;175;16;16;21;0;0
2020-11-06 15:15:00;215;197;10;10;25;0;0
2020-11-06 15:30:00;219;189;13;13;8;0;0
2020-11-06 15:45:00;201;185;10;10;3;0;0
2020-11-06 16:00:00;188;180;6;6;4;0;0
2020-11-06 16:15:00;200;199;11;11;6;0;0
2020-11-06 16:30:00;218;189;6;6;8;0;0
2020-11-06 16:45:00;191;192;8;8;6;0;0
2020-11-06 17:00:00;211;190;5;5;8;0;0
2020-11-06 17:15:00;204;185;12;12;1;0;0
2020-11-06 17:30:00;211;178;10;10;4;0;0
2020-11-06 17:45:00;161;170;2;2;7;0;0
2020-11-06 18:00:00;171;184;12;12;3;0;0
2020-11-06 18:15:00;170;149;4;4;1;0;0
2020-11-06 18:30:00;168;165;9;9;4;0;0
2020-11-06 18:45:00;139;142;5;5;1;0;0
2020-11-06 19:00:00;113;157;6;6;0;0;0
2020-11-06 19:15:00;99;131;4;4;10;0;0
2020-11-06 19:30:00;84;119;4;4;0;0;0
2020-11-06 19:45:00;76;109;8;8;0;0;0
2020-11-06 20:00:00;79;95;5;5;8;0;0
2020-11-06 20:15:00;72;76;7;7;0;0;0
2020-11-06 20:30:00;70;60;6;6;1;0;0
2020-11-06 20:45:00;61;54;3;3;0;0;0
2020-11-06 21:00:00;48;69;4;4;0;0;0
2020-11-06 21:15:00;73;49;2;2;0;0;0
2020-11-06 21:30:00;41;39;2;2;0;0;0
2020-11-06 21:45:00;51;50;2;2;0;0;0
2020-11-06 22:00:00;35;39;3;3;0;0;0
2020-11-06 22:15:00;52;38;2;2;0;0;0
2020-11-06 22:30:00;38;37;1;1;0;0;0
2020-11-06 22:45:00;33;29;2;2;0;0;0
2020-11-06 23:00:00;17;40;3;3;0;0;0
2020-11-06 23:15:00;34;29;1;1;0;0;0
2020-11-06 23:30:00;30;17;0;0;0;0;0
2020-11-06 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
