DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2020-06-23 00:00:00;5;7;7;3;0;1;8;0;0
2020-06-23 00:15:00;1;2;7;0;0;0;14;0;0
2020-06-23 00:30:00;3;6;6;1;0;0;5;0;0
2020-06-23 00:45:00;0;0;0;0;0;0;4;0;0
2020-06-23 01:00:00;2;3;5;0;0;0;6;0;0
2020-06-23 01:15:00;0;0;3;0;0;0;5;0;0
2020-06-23 01:30:00;0;5;5;0;0;1;2;0;0
2020-06-23 01:45:00;0;3;3;0;0;0;1;0;0
2020-06-23 02:00:00;0;0;0;2;0;0;3;0;0
2020-06-23 02:15:00;0;1;3;0;0;0;4;0;0
2020-06-23 02:30:00;0;2;2;0;0;0;4;0;0
2020-06-23 02:45:00;2;1;2;0;0;0;1;0;0
2020-06-23 03:00:00;1;0;1;0;0;0;0;0;0
2020-06-23 03:15:00;0;2;1;1;0;1;1;0;0
2020-06-23 03:30:00;2;3;4;0;0;0;1;0;0
2020-06-23 03:45:00;3;1;3;0;0;0;1;0;0
2020-06-23 04:00:00;0;0;1;0;0;0;3;0;0
2020-06-23 04:15:00;0;2;3;1;1;1;5;0;0
2020-06-23 04:30:00;6;3;7;0;0;0;6;0;0
2020-06-23 04:45:00;4;6;11;0;0;0;7;0;0
2020-06-23 05:00:00;11;17;24;4;1;3;26;0;0
2020-06-23 05:15:00;13;13;28;6;4;7;54;0;0
2020-06-23 05:30:00;17;24;50;13;4;11;80;0;0
2020-06-23 05:45:00;19;27;48;25;8;18;63;0;0
2020-06-23 06:00:00;35;41;62;26;8;12;52;0;1
2020-06-23 06:15:00;28;26;54;24;11;25;63;0;1
2020-06-23 06:30:00;28;30;66;18;15;27;97;2;11
2020-06-23 06:45:00;39;32;59;16;13;15;100;0;5
2020-06-23 07:00:00;35;34;72;15;11;16;105;0;6
2020-06-23 07:15:00;45;43;84;20;9;7;112;3;3
2020-06-23 07:30:00;50;51;99;30;10;23;151;4;9
2020-06-23 07:45:00;70;59;118;28;8;18;171;5;16
2020-06-23 08:00:00;46;50;84;16;8;7;126;1;5
2020-06-23 08:15:00;41;41;77;23;10;20;126;5;2
2020-06-23 08:30:00;44;46;87;16;6;12;97;11;11
2020-06-23 08:45:00;34;39;72;17;12;8;109;2;7
2020-06-23 09:00:00;34;34;52;21;8;5;71;0;2
2020-06-23 09:15:00;39;43;67;14;5;4;69;4;6
2020-06-23 09:30:00;34;37;51;22;13;5;75;0;23
2020-06-23 09:45:00;36;47;79;21;6;6;79;7;3
2020-06-23 10:00:00;30;39;75;27;11;12;91;5;2
2020-06-23 10:15:00;25;42;52;21;10;7;70;5;4
2020-06-23 10:30:00;28;34;52;9;6;12;94;5;10
2020-06-23 10:45:00;34;38;65;21;8;3;89;5;18
2020-06-23 11:00:00;29;49;71;12;5;8;93;9;4
2020-06-23 11:15:00;51;46;79;16;12;12;98;2;7
2020-06-23 11:30:00;43;54;73;12;7;6;82;8;8
2020-06-23 11:45:00;43;56;77;19;6;8;87;3;17
2020-06-23 12:00:00;57;53;81;16;6;5;80;6;2
2020-06-23 12:15:00;39;38;68;13;8;4;75;0;26
2020-06-23 12:30:00;39;39;83;18;7;10;107;9;39
2020-06-23 12:45:00;50;56;86;33;13;6;82;4;11
2020-06-23 13:00:00;39;61;81;29;9;7;82;15;18
2020-06-23 13:15:00;36;64;90;23;8;9;130;0;21
2020-06-23 13:30:00;36;53;84;22;11;8;101;4;8
2020-06-23 13:45:00;47;49;77;28;13;15;126;3;19
2020-06-23 14:00:00;47;65;102;26;15;8;100;9;9
2020-06-23 14:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-23 14:30:00;78;79;116;32;10;8;92;3;5
2020-06-23 14:45:00;55;65;109;26;7;6;116;3;5
2020-06-23 15:00:00;65;57;91;30;11;7;79;14;11
2020-06-23 15:15:00;72;73;113;37;10;3;95;12;9
2020-06-23 15:30:00;58;80;123;47;9;1;100;0;10
2020-06-23 15:45:00;67;73;112;29;8;7;109;5;12
2020-06-23 16:00:00;54;79;98;45;14;8;97;11;3
2020-06-23 16:15:00;81;74;113;34;11;8;131;5;6
2020-06-23 16:30:00;64;94;130;26;9;11;136;3;4
2020-06-23 16:45:00;67;67;101;26;7;6;139;1;24
2020-06-23 17:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-23 17:15:00;35;61;93;34;14;3;122;5;1
2020-06-23 17:30:00;49;63;98;16;9;2;130;8;3
2020-06-23 17:45:00;43;50;89;20;13;7;127;3;5
2020-06-23 18:00:00;45;54;97;29;12;7;101;3;11
2020-06-23 18:15:00;41;49;77;22;9;7;95;3;2
2020-06-23 18:30:00;31;43;68;18;9;2;103;0;18
2020-06-23 18:45:00;26;50;65;15;8;4;68;1;11
2020-06-23 19:00:00;24;46;64;12;8;5;88;2;2
2020-06-23 19:15:00;24;35;53;5;3;3;67;2;2
2020-06-23 19:30:00;19;31;57;7;2;1;64;2;47
2020-06-23 19:45:00;25;31;48;3;4;4;53;5;9
2020-06-23 20:00:00;18;30;50;13;5;2;66;4;2
2020-06-23 20:15:00;17;21;40;9;8;4;49;7;9
2020-06-23 20:30:00;24;23;51;6;7;2;61;5;25
2020-06-23 20:45:00;13;29;46;8;5;3;56;0;7
2020-06-23 21:00:00;14;28;44;10;8;4;47;0;10
2020-06-23 21:15:00;12;22;46;9;8;10;80;3;7
2020-06-23 21:30:00;22;20;34;9;5;3;60;7;1
2020-06-23 21:45:00;17;18;39;10;4;4;28;2;0
2020-06-23 22:00:00;23;40;53;8;3;0;35;0;0
2020-06-23 22:15:00;19;17;32;4;2;2;31;0;1
2020-06-23 22:30:00;9;18;28;6;6;3;39;0;0
2020-06-23 22:45:00;8;14;23;5;4;3;23;0;11
2020-06-23 23:00:00;3;17;20;6;6;3;26;0;0
2020-06-23 23:15:00;6;15;23;2;0;2;19;0;0
2020-06-23 23:30:00;4;11;17;4;0;0;14;0;0
