DATUM;1(DA1);2(DB1);3(DC1);4(DC2);5(DRES1);6(DRES2);7(TAFGA);8(TAFBA)
2020-08-21 00:00:00;5;4;0;3;0;0;0;0
2020-08-21 00:15:00;9;3;3;3;0;0;0;0
2020-08-21 00:30:00;3;5;0;0;0;0;0;0
2020-08-21 00:45:00;3;6;1;1;0;0;0;0
2020-08-21 01:00:00;8;4;0;1;0;0;0;0
2020-08-21 01:15:00;2;5;0;0;0;0;0;0
2020-08-21 01:30:00;1;4;0;0;0;0;0;0
2020-08-21 01:45:00;3;4;0;0;0;0;0;0
2020-08-21 02:00:00;2;3;1;0;0;0;0;0
2020-08-21 02:15:00;1;3;1;0;0;0;0;0
2020-08-21 02:30:00;1;4;0;0;0;0;0;0
2020-08-21 02:45:00;3;2;2;2;0;0;0;0
2020-08-21 03:00:00;1;2;0;0;0;0;0;0
2020-08-21 03:15:00;0;1;1;3;0;0;0;0
2020-08-21 03:30:00;3;1;0;0;0;0;0;0
2020-08-21 03:45:00;0;0;0;0;0;0;0;0
2020-08-21 04:00:00;0;3;1;0;0;0;0;0
2020-08-21 04:15:00;2;0;0;1;0;0;0;0
2020-08-21 04:30:00;5;6;2;0;0;0;0;0
2020-08-21 04:45:00;4;3;0;0;0;0;0;0
2020-08-21 05:00:00;10;7;2;1;0;0;0;0
2020-08-21 05:15:00;4;10;2;0;0;0;0;0
2020-08-21 05:30:00;9;12;2;1;0;0;0;0
2020-08-21 05:45:00;13;23;1;2;0;0;0;0
2020-08-21 06:00:00;20;17;2;1;0;0;0;0
2020-08-21 06:15:00;33;27;2;4;0;0;0;0
2020-08-21 06:30:00;38;21;2;3;0;0;0;0
2020-08-21 06:45:00;28;35;5;2;0;0;0;0
2020-08-21 07:00:00;31;27;2;2;0;0;0;0
2020-08-21 07:15:00;25;32;1;0;0;0;0;0
2020-08-21 07:30:00;38;23;3;1;0;0;0;0
2020-08-21 07:45:00;43;45;1;2;0;0;0;0
2020-08-21 08:00:00;27;18;2;0;0;0;0;0
2020-08-21 08:15:00;32;35;4;1;0;0;0;0
2020-08-21 08:30:00;37;31;0;0;0;0;0;0
2020-08-21 08:45:00;32;36;4;4;0;0;0;0
2020-08-21 09:00:00;35;31;2;1;0;0;0;0
2020-08-21 09:15:00;30;40;7;6;0;0;0;0
2020-08-21 09:30:00;33;34;5;3;0;0;0;0
2020-08-21 09:45:00;41;43;1;0;0;0;0;0
2020-08-21 10:00:00;43;34;3;0;0;0;0;0
2020-08-21 10:15:00;38;47;2;0;0;0;8;0
2020-08-21 10:30:00;55;43;1;1;0;0;0;0
2020-08-21 10:45:00;51;46;4;3;0;0;1;5
2020-08-21 11:00:00;41;42;1;1;0;0;7;9
2020-08-21 11:15:00;49;32;4;3;0;0;1;0
2020-08-21 11:30:00;53;38;3;3;0;0;0;0
