DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(DC3);10(DC4);11(DD1);12(DD2);13(DD3);14(DE1);15(DE2);16(DE3);17(DF1);18(DF2);19(DG1);20(DG2);21(DG3);22(DG4);23(DH1);24(DH2);25(TAFBA);26(TAFGB);27(TAFGB2);28(TAFBB);29(TAFBB2);30(TAFBC);31(TAFGD);32(TAFGD2);33(TAFBD);34(TAFBD2);35(TAFGE)
2019-10-09 00:00:00;0;0;0;0;0;0;2;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-09 00:15:00;1;1;1;1;0;0;0;0;0;0;0;0;2;2;3;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-09 00:30:00;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-09 00:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-09 01:00:00;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-09 01:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-09 01:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-09 01:45:00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-09 02:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-09 02:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-09 02:30:00;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-09 02:45:00;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-09 03:00:00;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-09 03:15:00;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-09 03:30:00;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-09 03:45:00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-09 04:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-09 04:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-09 04:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-09 04:45:00;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-09 05:00:00;1;2;3;1;0;0;0;1;0;1;0;0;3;3;1;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-09 05:15:00;1;2;2;4;0;0;0;0;0;0;1;2;1;2;4;4;2;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-09 05:30:00;1;1;3;2;1;1;1;0;1;0;0;2;6;1;2;2;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-09 05:45:00;2;3;4;3;0;0;0;0;0;0;1;9;7;1;2;2;6;6;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-09 06:00:00;6;6;3;4;0;0;0;0;0;0;1;3;7;4;6;6;4;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-09 06:15:00;4;11;8;4;0;0;0;0;0;0;1;9;13;3;4;5;5;12;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-09 06:30:00;9;11;17;1;3;3;0;1;0;1;1;20;20;12;2;2;22;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-09 06:45:00;8;16;35;4;3;3;0;0;0;0;6;26;28;6;2;2;26;27;1;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-09 07:00:00;12;15;14;3;4;4;0;1;0;1;3;27;33;13;4;4;27;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-09 07:15:00;11;12;11;7;2;2;9;1;9;1;4;30;21;11;8;8;28;21;2;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-09 07:30:00;14;20;20;5;2;3;0;2;0;2;4;25;32;12;6;6;26;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-09 07:45:00;7;8;20;7;5;5;1;1;1;2;8;34;38;14;6;6;32;39;3;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-09 08:00:00;10;9;14;6;4;4;3;3;3;3;0;13;21;10;6;7;11;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-09 08:15:00;7;12;18;7;7;7;4;2;4;3;4;19;19;14;9;7;18;20;3;4;1;3;1;1;0;0;0;0;0;0;0;0;0;0;0
2019-10-09 08:30:00;6;9;16;7;14;14;0;1;0;1;8;16;12;11;9;8;23;14;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
