DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DB5);7(DC1);8(DD1);9(DD2);10(DD3);11(DD4);12(DD5);13(TAFGA);14(TAFBA);15(TAFBB);16(TAFGC);17(TAFBC);18(TAFBD)
2020-11-30 00:00:00;3;1;2;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0
2020-11-30 00:15:00;3;1;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0
2020-11-30 00:30:00;3;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-11-30 00:45:00;3;0;2;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0
2020-11-30 01:00:00;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-11-30 01:15:00;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-11-30 01:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-30 01:45:00;2;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0
2020-11-30 02:00:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-30 02:15:00;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-30 02:30:00;1;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-11-30 02:45:00;1;0;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-30 03:00:00;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-11-30 03:15:00;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
2020-11-30 03:30:00;2;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
2020-11-30 03:45:00;2;1;2;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0
2020-11-30 04:00:00;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-11-30 04:15:00;6;0;1;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0
2020-11-30 04:30:00;5;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-11-30 04:45:00;12;2;2;0;0;0;7;1;0;0;0;0;0;0;0;0;0;0
2020-11-30 05:00:00;47;4;5;0;0;0;12;2;2;0;0;0;0;0;0;0;0;0
2020-11-30 05:15:00;58;4;4;0;0;0;12;2;1;0;0;0;0;0;0;0;0;0
2020-11-30 05:30:00;68;7;6;0;0;0;20;3;1;0;0;0;0;0;0;0;0;0
2020-11-30 05:45:00;40;9;8;0;0;0;13;9;4;0;0;0;0;0;0;1;5;3
2020-11-30 06:00:00;39;3;5;0;0;0;19;4;3;0;0;0;0;0;0;0;0;0
2020-11-30 06:15:00;58;13;15;0;0;0;25;9;7;0;0;0;0;0;0;0;0;0
2020-11-30 06:30:00;63;12;10;0;0;0;27;7;6;0;0;0;0;0;0;0;0;0
2020-11-30 06:45:00;90;30;5;0;0;0;32;11;9;0;0;0;0;0;0;1;1;0
2020-11-30 07:00:00;108;25;15;0;0;0;31;11;5;0;0;0;0;0;0;0;0;4
2020-11-30 07:15:00;118;39;22;0;0;0;39;20;15;0;0;0;1;0;0;0;0;1
2020-11-30 07:30:00;115;69;25;0;0;0;42;28;26;0;0;0;5;0;0;2;0;0
2020-11-30 07:45:00;122;65;41;0;0;0;46;49;17;0;0;0;1;0;0;1;0;0
2020-11-30 08:00:00;94;45;25;0;0;0;44;30;18;0;0;0;0;0;0;1;0;0
2020-11-30 08:15:00;86;41;28;0;0;0;45;19;4;0;0;0;0;0;0;0;0;2
2020-11-30 08:30:00;85;47;34;0;0;0;49;25;8;0;0;0;0;0;0;0;0;0
2020-11-30 08:45:00;75;52;22;0;0;0;41;27;10;0;0;0;0;0;0;2;1;0
2020-11-30 09:00:00;62;45;27;259;282;263;32;27;13;255;266;257;0;0;1;0;0;0
2020-11-30 09:15:00;74;40;33;0;0;0;33;24;15;0;0;0;1;0;0;0;0;0
2020-11-30 09:30:00;82;49;29;0;0;0;45;34;12;0;0;0;0;0;0;0;0;0
2020-11-30 09:45:00;86;59;24;0;0;0;42;29;13;0;0;0;0;0;0;0;0;0
