DATUM;1(DB1);2(DB2);3(DB3);4(DB4);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFBB);11(TAFBC);12(TAFBC2);13(TAFGD);14(TAFBD)
2020-07-21 00:00:00;4;5;1;3;0;0;0;1;1;0;0;0;0;0
2020-07-21 00:15:00;3;4;2;1;0;0;0;4;10;0;0;0;0;0
2020-07-21 00:30:00;3;4;0;1;1;0;0;0;0;0;0;0;0;0
2020-07-21 00:45:00;259;6;0;1;0;0;1;1;5;0;0;0;0;0
2020-07-21 01:00:00;0;1;3;2;1;1;0;1;3;0;0;0;0;0
2020-07-21 01:15:00;2;3;0;1;1;2;0;1;4;0;0;0;0;0
2020-07-21 01:30:00;3;2;0;0;1;2;0;4;6;0;0;0;0;0
2020-07-21 01:45:00;5;3;0;1;0;2;0;2;8;0;0;0;0;0
2020-07-21 02:00:00;261;7;0;0;0;0;0;1;4;0;0;0;0;0
2020-07-21 02:15:00;5;3;1;1;1;0;0;4;3;0;0;0;0;0
2020-07-21 02:30:00;257;4;0;2;0;0;0;0;4;0;0;0;0;0
2020-07-21 02:45:00;287;3;0;0;0;0;0;1;1;0;0;0;0;0
2020-07-21 03:00:00;77;4;1;1;0;0;0;1;3;0;0;0;0;0
2020-07-21 03:15:00;255;6;0;0;0;0;1;1;1;0;0;0;0;0
2020-07-21 03:30:00;28;2;0;1;1;0;0;3;4;0;0;0;0;0
2020-07-21 03:45:00;276;5;0;2;0;0;0;3;3;0;0;0;0;0
2020-07-21 04:00:00;50;5;0;3;0;0;0;0;1;0;0;0;0;0
2020-07-21 04:15:00;258;2;3;2;0;0;0;3;6;0;0;0;0;0
2020-07-21 04:30:00;285;1;3;3;0;0;0;3;8;0;0;0;0;0
2020-07-21 04:45:00;7;8;2;2;2;0;0;4;14;0;0;0;0;0
2020-07-21 05:00:00;5;4;7;10;3;1;1;24;49;0;0;0;0;0
2020-07-21 05:15:00;7;20;15;15;10;0;0;47;121;0;0;0;1;4
2020-07-21 05:30:00;16;35;32;31;21;0;1;54;100;0;0;0;1;0
2020-07-21 05:45:00;43;101;24;33;9;6;8;54;60;0;0;0;6;0
2020-07-21 06:00:00;74;151;21;19;6;2;3;43;58;0;0;0;4;0
2020-07-21 06:15:00;25;41;32;32;9;4;1;44;65;0;0;0;1;0
2020-07-21 06:30:00;16;26;54;55;6;2;2;69;100;1;0;0;3;3
2020-07-21 06:45:00;25;23;58;57;15;4;4;82;90;5;0;0;5;2
2020-07-21 07:00:00;20;29;29;32;16;7;0;62;86;0;0;0;2;0
2020-07-21 07:15:00;36;35;35;36;11;2;0;71;77;0;2;0;6;9
2020-07-21 07:30:00;91;33;25;34;7;2;1;84;84;2;0;0;2;0
2020-07-21 07:45:00;778;34;33;41;8;4;0;94;114;0;0;2;7;0
2020-07-21 08:00:00;262;31;29;41;11;3;0;80;101;0;0;0;4;2
2020-07-21 08:15:00;33;39;22;25;10;7;2;64;88;0;0;0;4;0
2020-07-21 08:30:00;30;27;21;26;8;9;2;65;61;2;0;0;3;0
2020-07-21 08:45:00;27;45;17;22;11;2;2;40;45;0;0;0;4;1
2020-07-21 09:00:00;27;28;13;13;7;2;1;42;38;0;0;0;3;2
2020-07-21 09:15:00;35;30;9;15;11;2;0;52;36;0;0;0;1;2
2020-07-21 09:30:00;30;28;12;17;10;1;1;32;37;0;0;0;3;2
2020-07-21 09:45:00;35;28;10;13;11;7;1;40;34;0;0;0;1;0
2020-07-21 10:00:00;29;28;6;13;8;7;2;28;33;0;0;0;3;0
2020-07-21 10:15:00;26;36;12;11;6;7;3;28;34;0;2;0;2;1
2020-07-21 10:30:00;31;35;13;12;11;5;2;41;41;0;0;0;0;0
2020-07-21 10:45:00;33;32;10;14;16;5;1;34;35;1;0;0;2;0
2020-07-21 11:00:00;23;32;10;20;11;4;3;42;53;2;0;0;6;7
2020-07-21 11:15:00;29;23;15;17;17;13;3;40;23;1;0;0;5;2
2020-07-21 11:30:00;29;39;15;16;17;4;2;45;38;13;0;0;5;0
2020-07-21 11:45:00;24;30;16;23;12;5;1;29;29;16;38;1;4;0
2020-07-21 12:00:00;29;29;11;14;20;10;5;34;37;0;0;1;5;0
2020-07-21 12:15:00;37;35;14;21;9;11;2;38;42;2;0;0;3;0
2020-07-21 12:30:00;31;33;14;21;21;4;2;40;44;2;0;0;1;0
2020-07-21 12:45:00;34;35;18;20;21;7;1;42;49;2;0;0;7;1
2020-07-21 13:00:00;35;41;16;17;21;4;2;52;96;0;0;0;3;2
2020-07-21 13:15:00;26;29;16;20;17;4;2;62;71;0;0;0;3;2
2020-07-21 13:30:00;24;40;20;20;27;14;2;78;82;0;0;0;7;4
2020-07-21 13:45:00;36;35;16;17;27;10;2;67;89;6;0;0;10;39
2020-07-21 14:00:00;63;81;26;29;54;22;10;63;59;1;0;0;7;48
2020-07-21 14:15:00;90;123;26;30;23;15;5;43;43;0;0;0;8;9
2020-07-21 14:30:00;75;124;17;21;17;19;3;32;34;0;0;0;5;1
2020-07-21 14:45:00;49;87;16;14;26;22;6;30;45;0;0;0;11;2
2020-07-21 15:00:00;44;66;34;29;37;26;13;31;36;0;0;0;4;0
2020-07-21 15:15:00;47;67;19;29;61;36;16;39;47;7;0;0;4;5
2020-07-21 15:30:00;34;50;9;16;28;14;5;32;40;0;0;0;3;1
2020-07-21 15:45:00;43;53;4;9;20;15;7;18;27;3;1;4;2;0
