DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2020-08-06 00:00:00;9;9;20;9;1;4;0
2020-08-06 00:15:00;16;21;17;13;0;2;0
2020-08-06 00:30:00;9;10;12;5;2;1;0
2020-08-06 00:45:00;8;8;17;13;0;5;0
2020-08-06 01:00:00;5;9;11;11;0;3;0
2020-08-06 01:15:00;7;10;5;5;2;1;0
2020-08-06 01:30:00;7;6;9;4;2;3;0
2020-08-06 01:45:00;7;10;6;5;0;0;0
2020-08-06 02:00:00;8;7;7;2;0;1;0
2020-08-06 02:15:00;7;2;9;1;1;0;0
2020-08-06 02:30:00;7;6;3;3;0;0;0
2020-08-06 02:45:00;6;9;6;5;0;1;0
2020-08-06 03:00:00;5;6;9;3;0;0;0
2020-08-06 03:15:00;5;3;4;4;0;0;0
2020-08-06 03:30:00;1;5;2;1;0;0;0
2020-08-06 03:45:00;3;5;5;1;1;0;0
2020-08-06 04:00:00;4;4;8;2;0;0;0
2020-08-06 04:15:00;9;10;8;2;3;0;0
2020-08-06 04:30:00;7;9;11;6;2;2;0
2020-08-06 04:45:00;16;20;21;8;1;2;0
2020-08-06 05:00:00;13;13;20;11;1;7;0
2020-08-06 05:15:00;27;34;56;30;3;5;0
2020-08-06 05:30:00;40;48;93;65;5;9;0
2020-08-06 05:45:00;35;45;142;82;11;11;0
2020-08-06 06:00:00;58;76;121;76;9;13;0
2020-08-06 06:15:00;49;68;130;87;10;15;7
2020-08-06 06:30:00;61;87;148;111;13;31;0
2020-08-06 06:45:00;54;83;169;126;10;18;0
2020-08-06 07:00:00;53;69;153;110;12;18;0
2020-08-06 07:15:00;57;71;149;142;16;16;0
2020-08-06 07:30:00;67;75;158;150;20;25;0
2020-08-06 07:45:00;79;104;156;117;20;25;0
2020-08-06 08:00:00;55;86;183;136;14;36;0
2020-08-06 08:15:00;63;101;148;120;17;24;0
2020-08-06 08:30:00;67;99;114;116;17;22;6
2020-08-06 08:45:00;84;122;131;126;16;24;2
2020-08-06 09:00:00;66;94;98;95;15;22;0
2020-08-06 09:15:00;74;105;120;121;21;17;7
2020-08-06 09:30:00;86;116;98;108;25;17;0
2020-08-06 09:45:00;82;134;108;130;13;19;0
2020-08-06 10:00:00;73;103;100;101;26;18;3
2020-08-06 10:15:00;79;115;109;122;17;19;0
2020-08-06 10:30:00;89;124;119;109;15;20;0
2020-08-06 10:45:00;73;130;126;121;19;13;0
2020-08-06 11:00:00;106;172;117;116;23;23;0
2020-08-06 11:15:00;110;146;114;115;17;24;0
2020-08-06 11:30:00;102;149;105;126;16;16;0
2020-08-06 11:45:00;94;156;99;106;17;16;2
2020-08-06 12:00:00;97;139;101;105;9;30;0
2020-08-06 12:15:00;83;142;107;108;14;22;0
2020-08-06 12:30:00;94;144;100;91;14;27;0
2020-08-06 12:45:00;92;161;95;101;105;25;0
2020-08-06 13:00:00;115;170;138;114;15;31;0
2020-08-06 13:15:00;103;157;110;94;30;26;0
2020-08-06 13:30:00;100;147;118;123;18;20;0
2020-08-06 13:45:00;121;185;131;124;13;27;2
2020-08-06 14:00:00;120;172;129;132;12;24;10
2020-08-06 14:15:00;96;171;104;107;14;20;0
2020-08-06 14:30:00;133;210;122;126;15;31;0
2020-08-06 14:45:00;117;191;107;110;31;27;0
2020-08-06 15:00:00;130;219;112;123;11;28;0
2020-08-06 15:15:00;133;199;113;127;26;25;0
2020-08-06 15:30:00;141;221;116;132;13;21;0
2020-08-06 15:45:00;173;245;110;124;19;22;0
2020-08-06 16:00:00;154;225;113;127;16;19;0
2020-08-06 16:15:00;158;246;102;134;34;34;0
2020-08-06 16:30:00;132;203;89;131;15;28;0
2020-08-06 16:45:00;149;210;114;143;22;23;3
2020-08-06 17:00:00;138;194;110;148;20;23;0
2020-08-06 17:15:00;136;211;102;133;9;25;0
2020-08-06 17:30:00;121;187;102;109;9;26;1
2020-08-06 17:45:00;117;182;116;125;36;9;1
2020-08-06 18:00:00;104;176;104;137;20;23;2
2020-08-06 18:15:00;94;144;95;117;8;30;0
2020-08-06 18:30:00;84;140;87;97;12;20;0
2020-08-06 18:45:00;96;125;92;109;6;17;1
2020-08-06 19:00:00;72;112;75;79;13;17;1
2020-08-06 19:15:00;71;98;77;82;16;14;0
2020-08-06 19:30:00;66;103;64;80;16;11;0
2020-08-06 19:45:00;48;61;55;64;12;9;0
2020-08-06 20:00:00;58;111;65;84;8;21;0
2020-08-06 20:15:00;76;90;71;74;7;12;0
2020-08-06 20:30:00;56;69;50;65;6;13;0
2020-08-06 20:45:00;45;81;56;64;5;13;0
2020-08-06 21:00:00;35;58;59;46;3;11;0
2020-08-06 21:15:00;55;70;75;61;6;17;0
2020-08-06 21:30:00;41;61;85;48;3;7;0
2020-08-06 21:45:00;58;71;51;30;5;12;0
2020-08-06 22:00:00;49;74;37;24;3;8;0
2020-08-06 22:15:00;54;64;49;46;1;6;0
2020-08-06 22:30:00;28;29;41;25;4;4;0
2020-08-06 22:45:00;24;35;38;26;3;3;0
2020-08-06 23:00:00;24;31;30;29;2;0;0
2020-08-06 23:15:00;17;25;24;33;4;4;0
2020-08-06 23:30:00;17;22;19;23;0;2;0
2020-08-06 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
