DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2019-10-27 00:00:00;19;19;10;2;1;21;14;5;7
2019-10-27 00:15:00;17;26;19;8;3;15;16;5;9
2019-10-27 00:30:00;16;26;12;5;0;17;14;2;3
2019-10-27 00:45:00;18;11;11;9;4;23;11;3;3
2019-10-27 01:00:00;29;24;14;7;1;14;10;0;2
2019-10-27 01:15:00;20;12;8;5;1;10;5;2;3
2019-10-27 01:30:00;10;10;5;2;0;21;13;1;4
2019-10-27 01:45:00;16;13;10;7;3;13;7;3;3
2019-10-27 02:00:00;23;28;21;7;2;19;12;1;3
2019-10-27 02:15:00;13;13;7;4;2;15;8;2;3
2019-10-27 02:30:00;13;9;6;4;1;10;6;3;3
2019-10-27 02:45:00;11;8;4;0;0;7;4;0;1
2019-10-27 02:00:00;31;39;32;13;3;24;14;3;5
2019-10-27 02:15:00;26;24;11;6;2;30;16;2;5
2019-10-27 02:30:00;23;21;18;6;2;16;14;3;4
2019-10-27 02:45:00;23;15;12;2;3;13;13;1;3
2019-10-27 03:00:00;18;17;15;4;0;12;7;1;1
2019-10-27 03:15:00;8;7;1;1;2;12;3;0;0
2019-10-27 03:30:00;9;4;6;3;0;6;7;0;0
2019-10-27 03:45:00;7;10;7;1;1;2;3;0;0
2019-10-27 04:00:00;1;8;5;3;2;9;6;0;0
2019-10-27 04:15:00;3;8;2;0;0;8;2;0;0
2019-10-27 04:30:00;11;8;6;5;2;10;6;0;0
2019-10-27 04:45:00;10;4;5;1;1;5;5;1;2
2019-10-27 05:00:00;6;7;5;2;0;10;10;2;3
2019-10-27 05:15:00;10;6;6;1;0;5;7;0;0
2019-10-27 05:30:00;2;9;6;0;0;9;8;2;2
2019-10-27 05:45:00;6;6;4;0;0;10;5;0;0
2019-10-27 06:00:00;8;8;11;2;0;6;7;1;1
2019-10-27 06:15:00;12;9;9;3;3;23;9;2;3
2019-10-27 06:30:00;12;6;3;1;1;15;6;1;4
2019-10-27 06:45:00;17;11;10;2;0;31;7;2;1
2019-10-27 07:00:00;18;12;6;2;2;19;8;0;4
2019-10-27 07:15:00;26;15;16;5;2;30;14;1;4
2019-10-27 07:30:00;30;15;27;6;1;28;31;2;4
2019-10-27 07:45:00;40;21;20;4;3;33;21;7;8
2019-10-27 08:00:00;45;27;38;11;1;47;40;11;19
2019-10-27 08:15:00;35;28;27;7;4;58;32;4;5
2019-10-27 08:30:00;73;40;45;13;3;75;52;8;11
2019-10-27 08:45:00;72;55;48;11;4;77;53;14;17
2019-10-27 09:00:00;66;46;47;3;6;72;50;14;15
2019-10-27 09:15:00;75;63;57;12;11;74;58;12;14
2019-10-27 09:30:00;91;71;47;12;9;83;61;12;13
2019-10-27 09:45:00;70;58;49;14;10;85;63;15;14
2019-10-27 10:00:00;65;64;62;10;8;92;69;8;13
2019-10-27 10:15:00;62;72;48;19;12;105;85;15;17
2019-10-27 10:30:00;111;88;66;20;11;103;73;13;19
2019-10-27 10:45:00;78;70;61;18;10;93;87;17;25
2019-10-27 11:00:00;84;69;54;15;10;102;82;14;21
2019-10-27 11:15:00;75;63;49;11;10;86;58;13;14
2019-10-27 11:30:00;71;68;46;11;12;89;68;13;14
2019-10-27 11:45:00;87;83;52;17;10;79;49;12;19
2019-10-27 12:00:00;61;74;63;17;10;86;72;5;12
2019-10-27 12:15:00;75;79;57;13;10;75;60;6;10
2019-10-27 12:30:00;61;72;61;20;12;81;54;8;11
2019-10-27 12:45:00;53;52;44;11;11;87;67;9;10
2019-10-27 13:00:00;47;81;67;29;9;76;58;8;14
2019-10-27 13:15:00;70;62;57;21;9;77;65;17;14
2019-10-27 13:30:00;61;59;53;15;10;82;65;8;13
2019-10-27 13:45:00;66;79;63;28;13;78;56;5;9
2019-10-27 14:00:00;75;79;52;14;10;85;58;7;11
2019-10-27 14:15:00;80;86;76;17;9;84;63;10;15
2019-10-27 14:30:00;78;78;56;14;7;63;37;3;14
2019-10-27 14:45:00;82;79;63;18;8;75;58;18;23
2019-10-27 15:00:00;64;74;63;24;9;88;59;13;8
2019-10-27 15:15:00;68;83;50;16;10;70;47;9;13
2019-10-27 15:30:00;71;78;51;19;11;80;39;12;19
2019-10-27 15:45:00;87;87;50;14;7;71;38;11;21
2019-10-27 16:00:00;65;79;54;19;10;68;47;10;15
2019-10-27 16:15:00;60;75;66;19;9;81;64;7;5
2019-10-27 16:30:00;66;83;59;17;8;80;73;11;17
2019-10-27 16:45:00;71;93;54;23;10;80;73;8;15
2019-10-27 17:00:00;82;96;71;23;10;97;73;7;13
2019-10-27 17:15:00;76;90;53;21;13;78;42;8;10
2019-10-27 17:30:00;66;80;67;18;10;84;69;12;12
2019-10-27 17:45:00;83;107;61;26;7;72;57;6;15
2019-10-27 18:00:00;78;104;62;23;7;55;41;5;8
2019-10-27 18:15:00;68;91;57;18;8;65;47;12;23
2019-10-27 18:30:00;61;74;52;20;8;52;46;3;9
2019-10-27 18:45:00;56;82;57;26;13;56;47;10;15
2019-10-27 19:00:00;58;68;52;15;1;46;34;5;9
2019-10-27 19:15:00;71;79;63;22;5;52;45;6;14
2019-10-27 19:30:00;56;45;44;9;1;45;38;4;9
2019-10-27 19:45:00;69;67;47;22;3;57;25;3;14
2019-10-27 20:00:00;58;60;34;13;3;56;41;5;10
2019-10-27 20:15:00;58;63;43;21;7;48;34;2;6
2019-10-27 20:30:00;41;40;36;10;2;45;25;3;7
2019-10-27 20:45:00;35;50;40;17;2;35;21;4;6
2019-10-27 21:00:00;47;44;39;13;0;39;52;6;10
2019-10-27 21:15:00;40;40;28;11;6;43;35;8;11
2019-10-27 21:30:00;42;46;32;10;3;22;26;5;9
2019-10-27 21:45:00;39;27;12;5;2;28;13;1;2
2019-10-27 22:00:00;34;31;22;7;4;21;16;4;9
2019-10-27 22:15:00;18;19;12;3;5;21;17;2;8
2019-10-27 22:30:00;22;21;20;8;3;23;13;2;4
2019-10-27 22:45:00;22;18;11;4;2;12;10;2;4
2019-10-27 23:00:00;18;14;15;4;2;17;18;0;1
2019-10-27 23:15:00;18;18;22;9;6;13;13;2;4
2019-10-27 23:30:00;17;10;9;3;0;5;6;1;2
2019-10-27 23:45:00;16;15;7;7;2;7;7;0;1
