DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2019-10-19 00:00:00;18;14;12;5;3;15;9;2;3
2019-10-19 00:15:00;24;19;16;5;6;24;15;0;1
2019-10-19 00:30:00;12;20;13;7;4;15;11;0;2
2019-10-19 00:45:00;19;13;15;5;2;22;14;1;3
2019-10-19 01:00:00;15;16;11;2;0;19;14;1;2
2019-10-19 01:15:00;19;14;12;5;4;11;9;1;0
2019-10-19 01:30:00;16;14;10;5;5;11;7;0;0
2019-10-19 01:45:00;9;7;7;3;1;11;3;0;0
2019-10-19 02:00:00;14;8;11;4;1;13;13;0;2
2019-10-19 02:15:00;11;7;6;2;1;9;5;1;1
2019-10-19 02:30:00;7;5;9;3;0;12;6;3;2
2019-10-19 02:45:00;7;12;11;7;2;5;7;0;0
2019-10-19 03:00:00;12;17;12;4;3;6;7;0;1
2019-10-19 03:15:00;5;4;1;1;0;5;1;0;0
2019-10-19 03:30:00;4;3;3;2;1;3;4;0;0
2019-10-19 03:45:00;8;7;5;2;0;9;8;0;1
2019-10-19 04:00:00;2;4;4;1;0;3;4;0;2
2019-10-19 04:15:00;8;9;10;4;2;9;7;2;2
2019-10-19 04:30:00;3;6;7;3;0;7;7;0;0
2019-10-19 04:45:00;10;10;2;1;1;10;2;2;1
2019-10-19 05:00:00;11;7;9;2;0;12;7;2;2
2019-10-19 05:15:00;16;3;10;3;2;11;13;1;1
2019-10-19 05:30:00;12;12;14;6;2;11;18;4;3
2019-10-19 05:45:00;20;19;20;9;3;30;20;0;1
2019-10-19 06:00:00;26;15;17;4;1;24;19;4;6
2019-10-19 06:15:00;19;13;14;1;2;26;18;2;2
2019-10-19 06:30:00;27;14;15;3;2;35;14;2;3
2019-10-19 06:45:00;23;13;15;4;3;27;27;1;3
2019-10-19 07:00:00;21;15;9;6;9;21;4;3;4
2019-10-19 07:15:00;29;23;27;5;6;36;27;1;3
2019-10-19 07:30:00;40;41;34;7;10;44;36;3;2
2019-10-19 07:45:00;36;34;37;3;6;41;39;5;10
2019-10-19 08:00:00;28;41;34;8;8;53;42;3;10
2019-10-19 08:15:00;44;41;48;11;6;60;43;9;13
2019-10-19 08:30:00;55;59;58;12;9;52;36;9;15
2019-10-19 08:45:00;59;48;57;13;14;75;63;16;16
2019-10-19 09:00:00;51;54;63;24;8;69;59;13;16
2019-10-19 09:15:00;66;54;55;12;11;75;59;9;15
2019-10-19 09:30:00;60;69;66;20;8;92;61;12;19
2019-10-19 09:45:00;80;89;82;20;12;111;81;24;27
2019-10-19 10:00:00;78;76;63;13;11;90;68;11;12
2019-10-19 10:15:00;97;101;76;19;10;90;76;17;34
2019-10-19 10:30:00;86;98;73;24;11;113;89;15;26
2019-10-19 10:45:00;88;99;64;21;10;96;100;21;23
2019-10-19 11:00:00;102;89;67;20;13;110;68;4;11
2019-10-19 11:15:00;95;109;68;24;10;114;100;12;21
2019-10-19 11:30:00;99;123;96;17;9;109;91;69;19
2019-10-19 11:45:00;92;85;82;18;9;127;104;15;15
2019-10-19 12:00:00;108;129;83;26;10;104;87;15;15
2019-10-19 12:15:00;109;105;88;19;12;119;120;15;21
2019-10-19 12:30:00;102;103;98;20;12;132;122;10;14
2019-10-19 12:45:00;105;110;115;28;11;133;117;14;26
2019-10-19 13:00:00;115;124;68;34;10;125;111;11;21
2019-10-19 13:15:00;124;131;98;24;10;146;133;16;21
2019-10-19 13:30:00;105;113;92;27;12;122;110;25;20
2019-10-19 13:45:00;115;134;92;21;12;111;95;11;15
2019-10-19 14:00:00;100;117;77;28;12;119;87;25;27
2019-10-19 14:15:00;83;107;90;28;9;126;115;11;21
2019-10-19 14:30:00;101;121;86;27;13;115;99;9;13
2019-10-19 14:45:00;87;120;74;26;12;93;94;15;21
2019-10-19 15:00:00;108;118;72;28;8;109;90;13;13
2019-10-19 15:15:00;100;123;82;24;13;106;93;9;13
2019-10-19 15:30:00;102;118;86;25;8;105;99;9;17
2019-10-19 15:45:00;101;126;72;28;10;103;74;18;20
2019-10-19 16:00:00;131;156;90;20;14;115;98;14;23
2019-10-19 16:15:00;142;164;91;27;11;102;110;4;10
2019-10-19 16:30:00;199;184;111;29;14;126;80;15;20
2019-10-19 16:45:00;141;212;110;43;15;119;86;12;33
2019-10-19 17:00:00;97;115;78;21;13;111;96;16;23
2019-10-19 17:15:00;97;106;92;14;12;96;85;14;26
2019-10-19 17:30:00;100;137;90;30;16;103;95;18;21
2019-10-19 17:45:00;84;135;65;22;14;112;77;13;17
2019-10-19 18:00:00;103;116;58;29;10;89;90;10;16
2019-10-19 18:15:00;104;119;92;31;10;96;63;7;21
2019-10-19 18:30:00;100;88;77;19;15;94;67;16;18
2019-10-19 18:45:00;93;108;69;24;11;85;45;12;12
2019-10-19 19:00:00;89;126;69;22;6;63;53;10;17
2019-10-19 19:15:00;87;114;85;32;9;96;58;8;16
2019-10-19 19:30:00;77;71;51;20;7;66;47;14;15
2019-10-19 19:45:00;76;81;64;21;9;64;67;14;20
