DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DC1);9(DC2);10(DDRES1);11(DDRES2);12(TAFGA);13(TAFGC);14(TAFGC2);15(RES1)
2019-11-25 00:00:00;2;1;1;0;0;0;0;0;2;0;0;0;0;0;0
2019-11-25 00:15:00;7;3;5;2;2;2;0;0;7;0;0;0;0;0;0
2019-11-25 00:30:00;2;1;2;3;3;1;1;0;6;0;0;0;0;0;0
2019-11-25 00:45:00;3;2;3;2;2;0;1;0;6;0;0;0;0;0;0
2019-11-25 01:00:00;1;1;1;1;1;2;2;0;2;0;0;0;0;0;0
2019-11-25 01:15:00;1;1;2;3;3;2;1;0;6;0;0;0;0;0;0
2019-11-25 01:30:00;2;0;0;0;0;0;0;0;3;0;0;0;0;0;0
2019-11-25 01:45:00;5;1;4;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-25 02:00:00;7;2;3;0;0;0;0;0;4;0;0;0;0;0;0
2019-11-25 02:15:00;3;2;4;4;3;1;1;0;2;0;0;0;0;0;0
2019-11-25 02:30:00;7;1;3;1;1;0;0;0;2;0;0;0;0;0;0
2019-11-25 02:45:00;2;1;1;2;2;1;1;0;4;0;0;0;0;0;0
2019-11-25 03:00:00;3;0;2;1;1;2;2;0;5;0;0;0;0;0;0
2019-11-25 03:15:00;2;2;3;2;2;1;1;0;1;0;0;0;0;0;0
2019-11-25 03:30:00;2;1;1;1;1;0;1;0;2;0;0;0;0;0;0
2019-11-25 03:45:00;5;2;3;3;3;1;2;1;2;0;0;0;0;0;0
2019-11-25 04:00:00;7;3;4;2;2;0;0;0;4;0;0;0;0;0;0
2019-11-25 04:15:00;8;5;6;2;2;0;0;1;4;0;0;0;0;0;0
2019-11-25 04:30:00;11;20;24;5;5;2;1;4;6;0;0;0;0;0;0
2019-11-25 04:45:00;6;16;17;3;3;2;1;2;9;0;0;0;0;0;0
2019-11-25 05:00:00;17;46;47;3;3;0;0;3;9;0;0;0;0;0;0
2019-11-25 05:15:00;10;139;129;5;5;1;1;11;26;0;0;0;0;0;0
2019-11-25 05:30:00;30;92;97;10;9;5;3;11;77;0;0;0;1;0;0
