DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2020-08-11 00:00:00;1;0;0;9;10;12;2;5;5;1;1
2020-08-11 00:15:00;2;0;0;8;8;10;5;10;6;4;3
2020-08-11 00:30:00;1;2;3;5;8;10;5;5;4;0;0
2020-08-11 00:45:00;5;2;0;5;5;1;8;7;6;1;1
2020-08-11 01:00:00;1;3;0;3;3;1;4;4;5;2;2
2020-08-11 01:15:00;0;2;0;7;7;0;4;5;9;2;1
2020-08-11 01:30:00;1;1;0;2;2;3;2;1;0;0;0
2020-08-11 01:45:00;0;0;0;2;2;4;0;1;4;2;2
2020-08-11 02:00:00;0;1;0;3;3;13;1;1;1;0;0
2020-08-11 02:15:00;0;3;0;3;5;36;0;1;0;0;0
2020-08-11 02:30:00;1;1;0;2;0;0;0;1;1;0;0
2020-08-11 02:45:00;1;1;0;8;5;1;1;0;1;1;1
2020-08-11 03:00:00;0;0;0;3;2;0;2;2;0;0;0
2020-08-11 03:15:00;1;1;0;4;1;0;1;1;3;1;0
2020-08-11 03:30:00;0;2;0;5;3;1;1;3;4;0;0
2020-08-11 03:45:00;0;4;0;1;2;2;0;1;0;1;1
2020-08-11 04:00:00;0;1;0;2;2;1;0;2;2;1;1
2020-08-11 04:15:00;0;1;0;3;0;0;0;1;4;2;0
2020-08-11 04:30:00;0;0;0;3;0;0;2;7;3;2;1
2020-08-11 04:45:00;0;0;0;9;1;1;2;7;4;2;1
2020-08-11 05:00:00;1;7;0;13;5;3;1;5;6;1;1
2020-08-11 05:15:00;2;5;1;12;12;4;3;12;12;5;4
2020-08-11 05:30:00;6;5;3;23;5;2;4;39;40;12;6
2020-08-11 05:45:00;2;22;2;26;15;8;8;41;53;18;11
2020-08-11 06:00:00;4;13;4;19;18;4;5;34;29;4;3
2020-08-11 06:15:00;3;39;4;36;18;3;11;52;41;13;9
2020-08-11 06:30:00;0;26;3;42;28;12;16;66;84;14;10
2020-08-11 06:45:00;5;24;4;48;32;11;18;56;90;19;14
2020-08-11 07:00:00;2;22;4;44;26;4;12;55;57;10;10
2020-08-11 07:15:00;5;15;4;55;42;12;14;64;70;14;9
2020-08-11 07:30:00;5;22;6;63;41;11;32;57;82;6;3
2020-08-11 07:45:00;5;23;3;59;37;19;23;64;71;6;4
2020-08-11 08:00:00;7;15;8;59;33;30;21;66;77;13;11
2020-08-11 08:15:00;4;17;4;65;37;44;16;63;75;15;14
2020-08-11 08:30:00;4;28;5;65;35;43;25;61;65;16;9
2020-08-11 08:45:00;11;28;4;69;34;18;27;64;71;10;6
2020-08-11 09:00:00;10;16;3;61;55;32;25;60;55;8;7
2020-08-11 09:15:00;9;30;5;67;53;20;14;56;56;9;6
2020-08-11 09:30:00;6;24;3;66;34;10;26;61;57;8;5
2020-08-11 09:45:00;12;19;6;69;36;19;20;61;64;7;6
2020-08-11 10:00:00;12;28;5;79;51;118;24;55;52;4;5
2020-08-11 10:15:00;12;21;6;73;52;131;22;70;55;8;6
2020-08-11 10:30:00;10;26;3;91;50;39;22;50;50;11;9
2020-08-11 10:45:00;12;22;5;81;62;33;20;65;71;12;7
2020-08-11 11:00:00;18;37;4;84;62;18;34;61;59;7;6
2020-08-11 11:15:00;12;21;3;75;56;16;23;60;49;11;10
2020-08-11 11:30:00;6;28;6;82;64;72;15;59;53;9;5
2020-08-11 11:45:00;13;35;5;86;64;20;29;60;61;5;3
2020-08-11 12:00:00;7;59;2;84;66;25;23;57;49;6;6
2020-08-11 12:15:00;6;18;7;98;69;26;31;66;44;7;5
2020-08-11 12:30:00;9;28;2;92;50;23;22;45;51;6;5
2020-08-11 12:45:00;7;28;6;75;58;89;28;57;55;14;11
2020-08-11 13:00:00;10;21;3;76;60;14;21;58;33;7;5
2020-08-11 13:15:00;7;11;2;76;65;14;29;45;40;9;6
2020-08-11 13:30:00;11;18;3;98;61;10;23;63;71;15;13
2020-08-11 13:45:00;10;27;1;83;57;20;27;55;50;5;5
2020-08-11 14:00:00;8;25;5;90;57;24;27;54;47;9;7
2020-08-11 14:15:00;9;23;5;103;78;20;29;57;63;11;7
2020-08-11 14:30:00;6;20;8;88;61;41;24;60;69;11;8
2020-08-11 14:45:00;6;20;1;107;67;27;31;67;60;13;11
2020-08-11 15:00:00;7;23;10;91;61;43;22;55;58;14;13
2020-08-11 15:15:00;13;21;1;104;75;105;33;58;58;16;11
2020-08-11 15:30:00;8;23;10;105;83;81;24;54;52;5;5
2020-08-11 15:45:00;9;16;2;118;87;151;34;71;62;14;10
