DATUM;1(DA1);2(DA2);3(DC);4(DB);5(TAFGA);6(TAFGC)
2020-02-17 00:00:00;3;0;4;0;0;0
2020-02-17 00:15:00;5;0;2;0;0;0
2020-02-17 00:30:00;1;0;3;1;0;0
2020-02-17 00:45:00;3;0;7;0;0;0
2020-02-17 01:00:00;3;0;0;0;0;0
2020-02-17 01:15:00;2;0;0;0;0;0
2020-02-17 01:30:00;3;0;1;0;0;0
2020-02-17 01:45:00;0;0;1;0;0;0
2020-02-17 02:00:00;0;1;0;0;0;0
2020-02-17 02:15:00;1;0;1;1;0;0
2020-02-17 02:30:00;1;0;0;0;0;0
2020-02-17 02:45:00;1;0;0;0;0;0
2020-02-17 03:00:00;1;0;1;0;0;0
2020-02-17 03:15:00;0;1;3;1;0;0
2020-02-17 03:30:00;1;0;0;0;0;0
2020-02-17 03:45:00;1;0;3;0;0;0
2020-02-17 04:00:00;2;0;6;0;0;0
2020-02-17 04:15:00;2;3;7;0;0;0
2020-02-17 04:30:00;8;0;13;0;0;0
2020-02-17 04:45:00;10;6;28;0;0;0
2020-02-17 05:00:00;23;14;101;0;9;2
2020-02-17 05:15:00;61;36;204;1;14;2
2020-02-17 05:30:00;56;50;186;1;11;3
2020-02-17 05:45:00;74;34;119;7;23;12
2020-02-17 06:00:00;64;14;108;11;7;4
2020-02-17 06:15:00;71;23;135;4;6;9
2020-02-17 06:30:00;87;25;168;9;8;8
2020-02-17 06:45:00;86;14;170;1;28;17
2020-02-17 07:00:00;96;12;144;2;0;5
2020-02-17 07:15:00;93;9;145;0;1;6
2020-02-17 07:30:00;110;15;147;3;7;4
2020-02-17 07:45:00;117;8;132;1;1;7
2020-02-17 08:00:00;109;7;142;4;4;9
2020-02-17 08:15:00;91;8;142;5;0;11
2020-02-17 08:30:00;72;8;100;2;6;3
2020-02-17 08:45:00;63;8;83;2;3;2
2020-02-17 09:00:00;60;7;61;4;0;2
2020-02-17 09:15:00;49;3;93;2;0;1
2020-02-17 09:30:00;53;5;62;4;1;0
2020-02-17 09:45:00;58;3;73;4;1;1
2020-02-17 10:00:00;58;4;57;4;1;0
2020-02-17 10:15:00;61;3;47;2;0;2
2020-02-17 10:30:00;55;3;66;1;0;0
2020-02-17 10:45:00;75;2;50;3;1;0
2020-02-17 11:00:00;67;1;69;2;3;1
2020-02-17 11:15:00;50;5;57;5;0;4
2020-02-17 11:30:00;70;12;58;5;2;3
2020-02-17 11:45:00;62;0;62;1;0;0
2020-02-17 12:00:00;78;1;63;4;4;11
2020-02-17 12:15:00;81;3;52;3;0;0
2020-02-17 12:30:00;69;8;70;3;2;9
2020-02-17 12:45:00;73;13;76;6;3;5
2020-02-17 13:00:00;66;20;108;5;4;14
2020-02-17 13:15:00;102;51;169;9;5;16
2020-02-17 13:30:00;104;55;182;3;3;11
2020-02-17 13:45:00;128;36;129;22;15;13
2020-02-17 14:00:00;121;12;99;100;28;29
2020-02-17 14:15:00;122;4;82;115;9;10
2020-02-17 14:30:00;139;2;68;42;3;4
2020-02-17 14:45:00;103;2;67;31;3;4
2020-02-17 15:00:00;128;4;92;47;8;3
2020-02-17 15:15:00;161;4;96;49;22;10
2020-02-17 15:30:00;136;4;72;38;0;13
2020-02-17 15:45:00;124;0;88;22;4;5
2020-02-17 16:00:00;143;1;55;19;1;2
2020-02-17 16:15:00;137;2;70;23;2;5
2020-02-17 16:30:00;153;5;70;24;6;3
2020-02-17 16:45:00;131;6;82;24;3;28
2020-02-17 17:00:00;129;1;83;18;0;5
2020-02-17 17:15:00;108;5;93;17;0;14
2020-02-17 17:30:00;101;1;71;14;0;4
2020-02-17 17:45:00;83;1;68;14;0;5
2020-02-17 18:00:00;77;2;55;14;0;2
2020-02-17 18:15:00;74;1;61;4;0;3
2020-02-17 18:30:00;81;0;51;10;0;1
2020-02-17 18:45:00;48;0;64;9;0;3
2020-02-17 19:00:00;62;1;37;2;0;0
2020-02-17 19:15:00;43;2;32;2;0;0
2020-02-17 19:30:00;36;0;28;2;0;0
2020-02-17 19:45:00;43;1;23;0;0;0
2020-02-17 20:00:00;36;4;32;1;0;0
2020-02-17 20:15:00;32;4;24;2;0;0
2020-02-17 20:30:00;27;6;31;2;0;0
2020-02-17 20:45:00;29;4;53;4;7;0
2020-02-17 21:00:00;34;11;133;1;8;2
2020-02-17 21:15:00;38;35;140;1;17;4
2020-02-17 21:30:00;40;19;104;26;9;17
2020-02-17 21:45:00;58;3;78;108;2;19
2020-02-17 22:00:00;90;1;34;169;4;17
2020-02-17 22:15:00;42;1;10;39;0;0
2020-02-17 22:30:00;22;0;8;15;0;0
2020-02-17 22:45:00;15;1;9;4;0;0
2020-02-17 23:00:00;12;0;6;1;0;0
2020-02-17 23:15:00;9;1;6;3;0;0
2020-02-17 23:30:00;4;1;5;2;0;0
2020-02-17 23:45:00;4;0;5;1;0;0
