DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2)
2020-07-23 00:00:00;0;7;1;0;4;1;6;7;1;1
2020-07-23 00:15:00;0;20;1;0;3;3;17;13;1;0
2020-07-23 00:30:00;0;15;2;0;1;2;11;7;0;1
2020-07-23 00:45:00;0;19;0;0;0;0;18;9;1;0
2020-07-23 01:00:00;0;19;0;0;1;3;19;5;0;0
2020-07-23 01:15:00;0;9;0;0;0;0;10;5;0;0
2020-07-23 01:30:00;0;11;0;0;0;1;10;6;0;0
2020-07-23 01:45:00;0;10;1;4;1;1;4;4;0;0
2020-07-23 02:00:00;0;15;1;0;2;0;7;3;1;0
2020-07-23 02:15:00;0;10;0;0;0;1;7;3;0;0
2020-07-23 02:30:00;0;9;0;0;0;2;8;3;0;0
2020-07-23 02:45:00;0;6;0;0;0;0;3;1;0;0
2020-07-23 03:00:00;0;5;0;0;0;0;7;2;0;0
2020-07-23 03:15:00;0;6;0;1;0;0;4;2;0;0
2020-07-23 03:30:00;0;5;0;0;0;0;6;5;0;0
2020-07-23 03:45:00;0;8;0;0;0;0;7;3;0;0
2020-07-23 04:00:00;0;8;0;1;0;1;8;2;0;0
2020-07-23 04:15:00;0;10;0;0;1;3;10;3;0;0
2020-07-23 04:30:00;0;15;0;1;0;8;8;5;0;0
2020-07-23 04:45:00;0;21;0;2;1;12;21;10;2;3
2020-07-23 05:00:00;0;25;2;3;2;61;47;34;2;3
2020-07-23 05:15:00;0;46;1;2;1;105;74;66;9;11
2020-07-23 05:30:00;0;60;2;4;7;164;83;114;7;8
2020-07-23 05:45:00;0;108;26;48;54;140;53;96;14;27
2020-07-23 06:00:00;0;154;23;52;63;111;54;83;9;11
2020-07-23 06:15:00;0;103;7;18;26;147;67;118;18;24
2020-07-23 06:30:00;0;105;5;7;8;189;71;141;14;31
2020-07-23 06:45:00;0;104;4;8;6;171;67;153;33;45
2020-07-23 07:00:00;0;79;5;13;8;181;67;147;18;24
2020-07-23 07:15:00;0;99;9;18;10;170;92;169;16;19
2020-07-23 07:30:00;0;95;13;13;11;188;92;179;13;20
2020-07-23 07:45:00;0;121;7;15;12;179;83;163;19;21
2020-07-23 08:00:00;0;100;12;10;12;136;84;149;12;15
2020-07-23 08:15:00;0;119;5;13;9;153;69;151;21;19
2020-07-23 08:30:00;0;107;5;11;13;105;87;137;9;8
2020-07-23 08:45:00;0;89;7;17;17;95;80;140;6;7
2020-07-23 09:00:00;0;104;6;17;14;65;85;113;5;2
2020-07-23 09:15:00;0;108;15;8;7;64;69;116;11;6
2020-07-23 09:30:00;0;99;12;15;10;65;83;121;8;4
2020-07-23 09:45:00;0;118;9;15;25;62;89;123;13;4
2020-07-23 10:00:00;0;111;7;15;15;39;83;124;11;10
2020-07-23 10:15:00;0;115;9;8;13;41;76;124;7;5
2020-07-23 10:30:00;0;124;8;17;14;38;77;97;8;5
2020-07-23 10:45:00;0;130;8;14;12;64;75;121;14;12
2020-07-23 11:00:00;0;116;4;12;15;33;78;104;10;4
2020-07-23 11:15:00;0;139;16;15;16;42;91;130;12;6
2020-07-23 11:30:00;0;101;10;17;29;46;86;127;15;3
2020-07-23 11:45:00;0;118;15;21;26;42;95;105;11;4
2020-07-23 12:00:00;0;129;10;25;35;36;82;133;9;5
2020-07-23 12:15:00;0;146;12;15;29;39;78;106;9;2
