DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DBL1);7(DBL2);8(DC1);9(DC2);10(DC3);11(DC4);12(DC5);13(DC6);14(DC7);15(TAFGA);16(TAFGB);17(TAFBA);18(TAFBB);19(TAFBC);20(TAFBD)
2019-09-03 00:00:00;0;10;0;4;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2019-09-03 00:15:00;0;4;1;6;4;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2019-09-03 00:30:00;0;4;0;2;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0
2019-09-03 00:45:00;0;3;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-03 01:00:00;0;5;0;5;2;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0
2019-09-03 01:15:00;0;2;1;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2019-09-03 01:30:00;0;2;0;2;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2019-09-03 01:45:00;1;8;0;1;2;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0
2019-09-03 02:00:00;0;4;1;0;2;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0
2019-09-03 02:15:00;0;6;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-03 02:30:00;0;1;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-03 02:45:00;0;7;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-03 03:00:00;0;6;0;5;4;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2019-09-03 03:15:00;0;5;0;4;2;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2019-09-03 03:30:00;0;5;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-03 03:45:00;0;3;0;2;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-03 04:00:00;0;8;0;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-03 04:15:00;0;9;0;10;3;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2019-09-03 04:30:00;0;10;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-03 04:45:00;3;14;3;6;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-03 05:00:00;0;19;3;11;6;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0
2019-09-03 05:15:00;6;38;6;23;8;1;1;0;0;3;0;0;3;0;0;0;0;0;0;0
