DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DE3);12(DE4);13(TAFBA);14(TAFBB);15(TAFBC);16(TAFBD)
2019-10-31 00:00:00;18;13;10;0;5;14;1;3;7;7;7;6;0;0;0;0
2019-10-31 00:15:00;15;17;15;0;1;20;1;3;6;6;5;5;0;0;0;0
2019-10-31 00:30:00;14;17;13;1;5;15;1;0;8;7;6;6;0;0;0;0
2019-10-31 00:45:00;16;11;11;0;1;10;0;1;1;1;1;1;0;0;0;0
2019-10-31 01:00:00;11;10;10;0;1;13;1;0;0;0;0;0;0;0;0;0
2019-10-31 01:15:00;6;17;15;0;1;13;0;2;2;3;2;2;0;0;0;0
2019-10-31 01:30:00;10;8;7;0;3;10;0;0;1;1;2;2;0;0;0;0
2019-10-31 01:45:00;10;4;4;0;2;8;0;1;4;4;4;4;0;0;0;0
2019-10-31 02:00:00;5;3;3;0;3;3;0;0;0;0;0;0;0;0;0;0
2019-10-31 02:15:00;5;5;4;1;0;6;0;0;0;0;0;0;0;0;0;0
2019-10-31 02:30:00;9;9;11;0;1;7;0;0;0;0;0;0;0;0;0;0
2019-10-31 02:45:00;9;4;5;0;7;6;0;0;0;0;0;0;0;0;0;0
2019-10-31 03:00:00;3;3;3;1;0;4;0;1;1;1;1;1;0;0;0;0
2019-10-31 03:15:00;5;3;3;0;0;4;1;1;1;2;1;1;0;0;0;0
2019-10-31 03:30:00;4;8;7;0;3;9;0;0;2;2;3;3;0;0;0;0
2019-10-31 03:45:00;12;5;10;1;2;7;0;1;3;4;3;3;0;0;0;0
2019-10-31 04:00:00;5;5;4;0;4;4;1;1;1;1;1;1;0;0;0;0
2019-10-31 04:15:00;8;6;5;0;6;6;0;0;3;3;3;3;0;0;0;0
2019-10-31 04:30:00;3;8;10;0;5;10;1;0;8;7;6;7;0;0;0;0
2019-10-31 04:45:00;13;12;11;0;3;12;1;6;3;3;2;2;0;0;0;0
2019-10-31 05:00:00;28;16;15;1;8;17;0;5;5;4;4;4;0;0;0;0
2019-10-31 05:15:00;43;34;28;2;15;33;2;19;16;15;16;17;0;0;0;0
2019-10-31 05:30:00;62;62;36;6;17;61;1;16;25;27;26;27;0;0;0;0
2019-10-31 05:45:00;46;77;49;6;13;77;0;20;45;43;50;47;0;0;0;0
2019-10-31 06:00:00;69;79;37;11;32;78;0;12;25;26;26;26;0;0;0;0
2019-10-31 06:15:00;83;86;47;10;31;89;0;21;44;45;39;40;0;0;0;3
2019-10-31 06:30:00;105;120;70;7;31;129;2;27;52;53;53;53;0;0;1;0
2019-10-31 06:45:00;104;160;74;14;29;154;5;35;66;66;60;57;0;0;0;0
2019-10-31 07:00:00;115;139;80;22;35;138;4;47;52;54;54;54;1;0;0;0
2019-10-31 07:15:00;134;160;83;23;38;151;8;51;53;56;53;51;0;0;0;0
2019-10-31 07:30:00;135;190;110;35;43;160;11;55;59;53;55;55;0;0;6;0
2019-10-31 07:45:00;146;175;100;31;40;173;7;45;81;78;74;73;0;0;0;2
2019-10-31 08:00:00;140;145;84;27;52;124;6;57;56;60;54;55;0;0;0;0
2019-10-31 08:15:00;125;137;86;24;36;127;6;45;68;65;58;62;0;0;2;0
2019-10-31 08:30:00;142;167;113;32;47;154;7;50;63;63;70;60;0;0;2;0
2019-10-31 08:45:00;156;151;89;42;46;141;14;47;51;50;45;46;5;0;1;1
2019-10-31 09:00:00;151;164;95;38;28;149;13;58;63;58;54;58;0;1;0;0
2019-10-31 09:15:00;110;177;101;26;48;143;10;60;59;56;59;60;0;0;2;1
2019-10-31 09:30:00;150;213;120;45;52;191;9;63;52;56;52;54;1;1;0;0
2019-10-31 09:45:00;197;206;132;41;71;176;12;66;64;64;61;62;0;0;0;0
2019-10-31 10:00:00;192;183;122;49;55;158;17;60;61;62;55;56;0;0;0;0
2019-10-31 10:15:00;164;161;110;48;52;191;6;62;65;60;59;61;0;2;0;2
2019-10-31 10:30:00;195;198;131;57;61;180;13;69;84;85;85;85;0;0;0;1
2019-10-31 10:45:00;190;194;144;68;51;167;20;76;88;88;77;74;0;0;2;2
2019-10-31 11:00:00;205;198;131;56;49;168;9;68;78;78;78;77;0;1;0;0
2019-10-31 11:15:00;165;188;101;37;54;155;13;65;65;67;56;57;1;2;0;4
2019-10-31 11:30:00;164;205;111;53;49;178;8;55;59;60;56;52;7;0;2;3
2019-10-31 11:45:00;201;227;128;59;62;210;16;72;85;88;87;78;0;0;0;38
2019-10-31 12:00:00;174;178;93;44;49;177;17;71;56;53;43;49;0;0;0;2
2019-10-31 12:15:00;191;188;106;49;50;174;15;66;57;56;49;51;0;2;1;0
2019-10-31 12:30:00;174;187;108;51;43;171;17;46;75;73;72;65;0;1;0;3
2019-10-31 12:45:00;190;185;120;53;46;178;15;61;69;66;52;56;0;0;0;0
